date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2024-07-03 00:00:00,16.031,60.46577,8.3810005,14.564064,0.0,0.0,0.0,0.0,0.0,1018.0,904.9173,3.0,0.0,0.0,3.0,0.023409106,0.7209641,7.145796,8.049845,319.0857,349.69522,20.16,19.431,21.980999,18.980999,14.281,0.158,0.154,0.185,0.218
2024-07-03 01:00:00,16.130999,54.614315,6.981,14.119034,0.0,0.0,0.0,0.0,0.0,1017.5,904.50903,3.0,0.0,0.0,3.0,0.037447486,0.8330047,8.4963045,9.9571085,323.61554,347.4712,21.24,19.181,21.831,18.980999,14.281,0.151,0.149,0.186,0.218
2024-07-03 02:00:00,14.6310005,59.71936,6.881,13.054123,0.0,0.0,0.0,0.0,1.0,1017.3,903.78296,21.0,0.0,0.0,21.0,0.01369122,0.67155147,5.3517847,3.396233,317.72638,327.99466,16.919998,18.281,21.630999,18.980999,14.281,0.151,0.149,0.186,0.218
2024-07-03 03:00:00,14.831,58.350597,6.731,13.627962,0.0,0.0,0.0,0.0,0.0,1017.4,903.9451,6.0,0.0,0.0,6.0,0.0,0.7033771,2.5455842,2.2768397,315.0001,251.56496,14.04,17.531,21.431,18.980999,14.281,0.151,0.149,0.186,0.218
2024-07-03 04:00:00,14.581,58.8929,6.631,13.315794,0.0,0.0,0.0,0.0,2.0,1017.4,903.85333,59.0,0.0,0.0,59.0,0.0,0.6831293,2.8116899,3.9763298,309.8055,264.80566,8.64,16.831,21.230999,18.980999,14.281,0.15,0.149,0.186,0.218
2024-07-03 05:00:00,14.181001,60.021515,6.5309997,12.807346,0.0,0.0,0.0,0.0,1.0,1017.6,903.8837,23.0,0.0,0.0,23.0,0.002435246,0.6474309,3.396233,5.506941,302.00534,258.6901,9.36,16.230999,20.980999,18.980999,14.281,0.15,0.149,0.186,0.218
2024-07-03 06:00:00,15.431001,58.699085,7.381,14.160717,0.0,0.0,0.0,0.0,1.0,1017.6,904.3426,38.0,0.0,0.0,38.0,0.034102514,0.7248733,4.072935,5.04,315.0001,270.0,10.799999,16.331,20.730999,18.980999,14.281,0.15,0.149,0.186,0.218
2024-07-03 07:00:00,19.181,58.627144,10.8810005,19.171,0.0,0.0,0.0,0.0,0.0,1017.8,905.87537,3.0,0.0,0.0,3.0,0.11905327,0.9199625,1.9386592,3.2599385,248.19853,276.3401,10.799999,17.581,20.531,18.980999,14.281,0.15,0.149,0.186,0.218
2024-07-03 08:00:00,21.281,40.537064,7.331,19.750832,0.0,0.0,0.0,0.0,0.0,1017.7,906.5311,10.0,0.0,0.0,10.0,0.26878446,1.5053988,5.7599998,6.5693827,180.0,189.46225,15.4800005,19.681,20.431,18.980999,14.281,0.149,0.149,0.185,0.218
2024-07-03 09:00:00,22.531,41.448505,8.781,21.343315,0.0,0.0,0.0,0.0,1.0,1017.5,906.79156,28.0,0.0,0.0,28.0,0.40175623,1.5995367,7.9526596,9.178235,185.19434,191.30989,20.880001,21.880999,20.431,18.980999,14.331,0.148,0.149,0.185,0.218
2024-07-03 10:00:00,24.331,37.816067,9.031,24.097275,0.0,0.0,0.0,0.0,1.0,1016.9,906.88184,33.0,0.0,0.0,33.0,0.5243602,1.8932493,8.350138,9.605998,187.43132,192.99461,22.68,24.230999,20.531,18.980999,14.331,0.146,0.149,0.185,0.218
2024-07-03 11:00:00,25.980999,34.39259,9.081,26.453117,0.0,0.0,0.0,0.0,1.0,1016.5,907.0918,33.0,0.0,0.0,33.0,0.6246312,2.2033083,8.473393,10.028439,192.26476,201.03758,24.48,26.480999,20.730999,18.980999,14.331,0.144,0.149,0.185,0.218
2024-07-03 12:00:00,27.480999,32.020676,9.331,28.766045,0.0,0.0,0.0,0.0,1.0,1015.7,906.8876,30.0,0.0,0.0,30.0,0.68730617,2.493209,6.763786,7.9932966,205.2011,215.83774,24.119999,28.581,21.031,18.980999,14.331,0.141,0.149,0.185,0.218
2024-07-03 13:00:00,28.431,30.091455,9.231,29.973213,0.0,0.0,0.0,0.0,0.0,1015.0,906.5825,4.0,0.0,0.0,4.0,0.7081166,2.7097316,5.8603754,7.24486,227.4896,243.43501,22.319998,30.281,21.230999,18.980999,14.331,0.137,0.148,0.184,0.218
2024-07-03 14:00:00,29.281,26.50225,8.081,30.258026,0.0,0.0,0.0,0.0,0.0,1014.3,906.2418,0.0,0.0,0.0,0.0,0.6893656,2.9924855,5.95906,7.9036193,295.01685,300.06848,19.44,31.781,21.630999,18.980999,14.331,0.135,0.147,0.184,0.218
2024-07-03 15:00:00,29.630999,22.96309,6.2809997,28.890236,0.0,0.0,0.0,0.0,0.0,1014.0,906.0907,0.0,0.0,0.0,0.0,0.65418583,3.200625,10.086427,12.979984,325.17545,326.3099,24.84,32.531002,22.031,18.980999,14.331,0.132,0.147,0.184,0.218
2024-07-03 16:00:00,29.431,23.877573,6.6809998,27.66616,0.0,0.0,0.0,0.0,0.0,1013.7,905.7559,0.0,0.0,0.0,0.0,0.5745929,3.1264112,12.245293,15.617529,335.69547,334.02567,28.08,32.531002,22.480999,18.980999,14.331,0.131,0.147,0.184,0.218
2024-07-03 17:00:00,28.781,26.367516,7.581,26.438282,0.0,0.0,0.0,0.0,0.0,1013.5,905.36017,0.0,0.0,0.0,0.0,0.4512235,2.912724,11.726277,15.379206,342.12122,339.44388,28.08,31.930998,22.831,19.031,14.331,0.129,0.147,0.184,0.218
2024-07-03 18:00:00,28.031,27.448837,7.5309997,25.85587,0.0,0.0,0.0,0.0,0.0,1013.5,905.1083,0.0,0.0,0.0,0.0,0.31213263,2.7477794,10.495713,14.264361,354.09393,349.82455,25.919998,30.781,23.130999,19.031,14.331,0.128,0.147,0.183,0.218
2024-07-03 19:00:00,26.281,36.13374,10.081,25.563591,0.0,0.0,0.0,0.0,0.0,1013.7,904.6952,0.0,0.0,0.0,0.0,0.13122654,2.1830392,5.1544156,11.659777,12.094739,8.8805895,22.319998,29.130999,23.380999,19.031,14.331,0.127,0.147,0.183,0.218
2024-07-03 20:00:00,23.230999,42.635246,9.831,21.733458,0.0,0.0,0.0,0.0,0.0,1013.9,903.8264,0.0,0.0,0.0,0.0,0.09352934,1.6348057,10.028439,17.698677,338.9624,4.6667724,19.8,26.980999,23.480999,19.031,14.331,0.127,0.147,0.183,0.218
2024-07-03 21:00:00,21.581,43.623703,8.681001,19.589287,0.0,0.0,0.0,0.0,0.0,1014.5,903.78595,0.0,0.0,0.0,0.0,0.0814096,1.4536039,11.269782,19.803272,333.43503,358.9584,23.039999,25.230999,23.531,19.031,14.331,0.127,0.147,0.183,0.218
2024-07-03 22:00:00,19.980999,48.464428,8.781,18.145565,0.0,0.0,0.0,0.0,0.0,1014.6,903.31134,0.0,0.0,0.0,0.0,0.06372448,1.2043471,10.383987,14.4,326.3099,360.0,23.039999,23.730999,23.531,19.081,14.331,0.127,0.147,0.183,0.218
2024-07-03 23:00:00,18.681,53.803295,9.1310005,17.224115,0.0,0.0,0.0,0.0,0.0,1014.7,902.9382,0.0,0.0,0.0,0.0,0.041539963,0.99578106,8.435069,8.654986,320.1945,343.0724,21.599998,22.531,23.431,19.081,14.331,0.126,0.147,0.183,0.218
