date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2024-06-22 00:00:00,17.39,94.15579,16.439999,18.802525,0.0,0.0,0.0,,0.0,1020.7,1015.4355,1.0,0.0,0.0,1.0,0.0,0.11611998,5.6920996,7.386582,341.56494,43.02507,10.799999,20.14,22.439999,20.49,16.89,0.314,0.269,0.165,0.174
2024-06-22 01:00:00,18.09,93.88864,17.09,19.923193,0.0,0.0,0.0,,0.0,1020.3,1015.05023,19.0,19.0,0.0,0.0,0.0,0.12688947,4.68,8.534353,360.0,62.354122,9.36,20.99,22.39,20.49,16.89,0.314,0.268,0.165,0.174
2024-06-22 02:00:00,17.59,95.06552,16.789999,18.856201,0.0,0.0,0.0,,1.0,1019.7,1014.44434,30.0,30.0,0.0,0.0,0.0,0.09928596,7.69592,9.726664,349.21573,38.990997,14.4,20.439999,22.24,20.49,16.89,0.313,0.268,0.165,0.174
2024-06-22 03:00:00,17.289999,95.96499,16.64,18.286552,0.0,0.0,0.0,,0.0,1019.3,1014.0411,11.0,11.0,0.0,0.0,0.0,0.07966745,9.114471,11.923557,350.9098,28.886486,16.56,20.039999,22.09,20.49,16.89,0.313,0.268,0.165,0.174
2024-06-22 04:00:00,17.189999,95.96195,16.539999,18.428082,0.0,0.0,0.0,,0.0,1019.2,1013.9397,11.0,11.0,0.0,0.0,0.0,0.07922602,7.172949,11.770403,342.47433,23.428713,16.56,19.689999,21.89,20.49,16.89,0.312,0.269,0.165,0.174
2024-06-22 05:00:00,17.689999,92.98007,16.539999,19.027447,0.0,0.0,0.0,,0.0,1019.4,1014.1476,9.0,9.0,0.0,0.0,0.013087133,0.1421417,6.489992,10.041354,326.3099,14.534496,13.679999,19.539999,21.74,20.49,16.89,0.312,0.269,0.165,0.174
2024-06-22 06:00:00,19.89,84.448044,17.189999,21.41212,0.0,0.0,0.0,,0.0,1019.5,1014.2865,13.0,13.0,0.0,0.0,0.064341724,0.36122215,7.10031,12.245294,329.53452,358.31534,15.4800005,20.039999,21.59,20.49,16.89,0.311,0.269,0.165,0.174
2024-06-22 07:00:00,21.24,79.441765,17.539999,22.938969,0.0,0.0,0.0,,0.0,1019.4,1014.2109,8.0,8.0,0.0,0.0,0.16023599,0.51886296,6.924738,9.114471,351.02744,350.9098,18.0,20.99,21.49,20.49,16.89,0.31,0.269,0.165,0.174
2024-06-22 08:00:00,22.59,72.69974,17.439999,24.688559,0.0,0.0,0.0,,0.0,1019.4,1014.2343,11.0,2.0,0.0,9.0,0.27768964,0.7480928,3.8773184,5.154415,338.19852,335.22488,17.28,22.289999,21.49,20.49,16.89,0.308,0.268,0.165,0.174
2024-06-22 09:00:00,23.89,66.15509,17.189999,26.599148,0.0,0.0,0.0,,0.0,1019.4,1014.2569,12.0,5.0,0.0,7.0,0.40243343,1.0030888,1.9386592,2.5455842,21.801476,351.87,14.4,23.84,21.59,20.49,16.89,0.306,0.268,0.165,0.174
2024-06-22 10:00:00,24.939999,61.34193,16.99,28.16359,0.0,0.0,0.0,,0.0,1019.2,1014.0761,2.0,1.0,0.0,1.0,0.5088997,1.2199724,4.1046314,4.0249224,105.25517,100.30479,15.119999,25.34,21.74,20.49,16.89,0.303,0.267,0.165,0.174
2024-06-22 11:00:00,25.09,66.61117,18.439999,28.108349,0.0,0.0,0.0,,0.0,1018.9,1013.78015,19.0,1.0,0.0,18.0,0.55155534,1.0630128,12.287555,14.512064,121.82741,119.74479,29.16,26.439999,22.039999,20.49,16.89,0.3,0.266,0.165,0.174
2024-06-22 12:00:00,23.439999,78.030106,19.39,26.355957,0.4,0.4,0.0,,51.0,1018.7,1013.5525,53.0,14.0,2.0,44.0,0.51702577,0.63364935,16.831684,21.67487,131.53168,131.63345,37.8,26.689999,22.289999,20.49,16.89,0.301,0.266,0.165,0.174
2024-06-22 13:00:00,24.99,68.2793,18.74,28.440205,0.0,0.0,0.0,,3.0,1017.9,1012.7832,100.0,2.0,39.0,100.0,0.5453066,1.0038891,9.957108,12.313894,139.39879,142.12495,29.519999,27.439999,22.39,20.49,16.89,0.297,0.264,0.164,0.174
2024-06-22 14:00:00,24.84,70.85501,19.189999,27.573519,0.0,0.0,0.0,,3.0,1017.4,1012.2832,100.0,0.0,26.0,100.0,0.46219593,0.9141371,11.090103,13.979872,144.24602,145.49142,27.359999,27.539999,22.689999,20.49,16.89,0.294,0.264,0.164,0.174
2024-06-22 15:00:00,24.789999,71.9571,19.39,27.045137,0.9,0.9,0.0,,53.0,1017.0,1011.8846,100.0,0.0,28.0,100.0,0.39821485,0.8769381,11.019764,13.18308,141.63248,145.0079,27.359999,27.14,22.99,20.49,16.89,0.302,0.263,0.164,0.174
2024-06-22 16:00:00,23.84,77.84679,19.74,25.802076,0.0,0.0,0.0,,3.0,1016.8,1011.66907,100.0,10.0,66.0,100.0,0.2681882,0.65447044,12.144331,15.815435,101.97612,101.821465,27.0,26.539999,23.189999,20.539999,16.89,0.301,0.263,0.164,0.174
2024-06-22 17:00:00,22.289999,81.347374,18.939999,23.212791,0.0,0.0,0.0,,3.0,1016.8,1011.6424,100.0,10.0,55.0,100.0,0.17739095,0.5018463,16.62249,23.177402,85.03035,83.75819,33.839996,25.689999,23.34,20.539999,16.89,0.299,0.263,0.164,0.174
2024-06-22 18:00:00,21.189999,83.27369,18.24,21.7514,0.0,0.0,0.0,,3.0,1016.9,1011.7226,97.0,5.0,32.0,96.0,0.1122382,0.4208367,16.87398,24.288662,78.92985,78.02389,35.64,24.74,23.39,20.539999,16.89,0.299,0.263,0.164,0.174
2024-06-22 19:00:00,20.64,83.735466,17.789999,21.25228,0.0,0.0,0.0,,3.0,1017.2,1012.0116,97.0,22.0,23.0,95.0,0.05646541,0.3956461,15.137133,22.392462,87.27374,85.38944,33.839996,23.84,23.39,20.539999,16.89,0.298,0.263,0.164,0.174
2024-06-22 20:00:00,20.59,83.993866,17.789999,21.879192,0.0,0.0,0.0,,3.0,1017.6,1012.40857,100.0,30.0,13.0,100.0,0.03523139,0.38816476,10.495713,17.057314,84.093956,82.72509,29.88,23.09,23.34,20.539999,16.89,0.298,0.263,0.164,0.174
2024-06-22 21:00:00,20.439999,84.50792,17.74,21.925194,0.1,0.1,0.0,,51.0,1018.0,1012.80365,100.0,61.0,17.0,100.0,0.0065004593,0.37224507,9.0,16.203999,90.0,91.273,20.16,22.539999,23.289999,20.539999,16.939999,0.298,0.263,0.164,0.174
2024-06-22 22:00:00,20.539999,81.63707,17.289999,21.62509,0.2,0.2,0.0,,51.0,1018.0,1012.8056,99.0,97.0,15.0,77.0,0.014597607,0.44396722,10.390226,17.902534,104.03627,105.15412,19.8,22.09,23.14,20.59,16.939999,0.299,0.263,0.164,0.174
2024-06-22 23:00:00,20.189999,81.851654,16.99,21.275705,0.1,0.1,0.0,,51.0,1017.7,1012.5011,100.0,100.0,0.0,79.0,0.011571542,0.4294231,9.504273,18.057508,114.62355,113.49858,19.8,21.59,23.039999,20.59,16.939999,0.299,0.263,0.164,0.174
