date,temperature_2m,relative_humidity_2m
2024-11-12 00:00:00,4.6809998,94.21999
2024-11-12 01:00:00,4.631,95.550964
2024-11-12 02:00:00,4.631,94.549484
2024-11-12 03:00:00,4.631,93.22862
2024-11-12 04:00:00,4.231,90.92838
2024-11-12 05:00:00,4.0309997,92.21245
2024-11-12 06:00:00,3.831,91.87376
2024-11-12 07:00:00,4.131,91.24412
2024-11-12 08:00:00,5.381,87.24736
2024-11-12 09:00:00,6.981,81.500206
2024-11-12 10:00:00,9.031,70.65161
2024-11-12 11:00:00,10.781,61.097515
2024-11-12 12:00:00,11.681001,54.97853
2024-11-12 13:00:00,12.831,47.818172
2024-11-12 14:00:00,12.531,46.05392
2024-11-12 15:00:00,10.581,50.53733
2024-11-12 16:00:00,9.431001,51.32398
2024-11-12 17:00:00,7.331,56.851997
2024-11-12 18:00:00,5.831,62.798046
2024-11-12 19:00:00,4.731,66.31567
2024-11-12 20:00:00,3.8810003,70.382164
2024-11-12 21:00:00,3.0310001,75.27702
2024-11-12 22:00:00,2.931,74.98475
2024-11-12 23:00:00,2.831,73.06751
