date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2024-01-21 00:00:00,0.331,91.313736,-0.919,-2.6000657,0.0,0.0,0.0,0.01,1.0,1032.3,911.51886,47.0,47.0,0.0,0.0,0.0,0.05453533,4.5820518,4.379589,315.0001,279.46225,12.24,2.081,5.081,7.5309997,11.481,0.392,0.395,0.352,0.201
2024-01-21 01:00:00,1.3809999,89.4181,-0.169,-1.3280749,0.0,0.0,0.0,0.01,1.0,1032.7,912.30115,48.0,48.0,0.0,0.0,0.0,0.07165855,3.8268526,3.0547013,318.81415,315.0001,9.72,2.2310002,4.981,7.5309997,11.481,0.392,0.395,0.353,0.201
2024-01-21 02:00:00,1.831,90.104256,0.381,-1.1692815,0.0,0.0,0.0,0.01,3.0,1032.4,912.2191,99.0,42.0,0.0,99.0,0.0,0.06920707,6.4096174,6.638072,321.8427,310.60123,12.959999,2.2810001,4.831,7.5309997,11.481,0.391,0.394,0.353,0.201
2024-01-21 03:00:00,1.331,92.71475,0.281,-1.9406669,0.0,0.0,0.0,0.01,3.0,1032.7,912.2807,99.0,28.0,0.0,99.0,0.0,0.049158275,8.161764,9.422101,318.57642,313.4519,16.199999,2.2310002,4.6809998,7.5309997,11.481,0.391,0.394,0.353,0.201
2024-01-21 04:00:00,0.581,93.00928,-0.419,-2.907834,0.0,0.0,0.0,0.01,3.0,1033.0,912.2397,92.0,40.0,0.0,87.0,0.0,0.044691145,8.913181,8.4963045,316.63654,306.38446,18.359999,2.131,4.581,7.5309997,11.481,0.391,0.394,0.353,0.201
2024-01-21 05:00:00,-0.61899996,92.26141,-1.719,-4.0347366,0.0,0.0,0.0,0.01,3.0,1032.7,911.48126,100.0,56.0,0.0,100.0,0.0,0.045344472,7.127636,5.6920996,315.0001,288.43503,18.0,1.831,4.481,7.5309997,11.481,0.391,0.393,0.353,0.201
2024-01-21 06:00:00,-0.36900002,87.96607,-2.119,-3.4318235,0.0,0.0,0.0,0.01,2.0,1032.9,911.7611,70.0,51.0,0.0,38.0,0.0,0.07180804,4.3349743,3.2399998,318.36655,270.0,16.56,1.581,4.331,7.481,11.481,0.39,0.393,0.353,0.202
2024-01-21 07:00:00,-0.519,86.66076,-2.4689999,-3.441614,0.0,0.0,0.0,0.01,1.0,1033.6,912.31696,26.0,26.0,0.0,0.0,0.0,0.07873118,3.0547013,2.3051248,315.0001,231.34016,13.32,1.3809999,4.1809998,7.481,11.481,0.39,0.392,0.353,0.202
2024-01-21 08:00:00,0.13100001,82.66435,-2.4689999,-2.7172081,0.0,0.0,0.0,0.01,0.0,1034.4,913.29114,9.0,9.0,0.0,0.0,0.008673312,0.107268095,2.5455842,1.8,315.0001,233.13002,11.159999,1.231,4.0309997,7.481,11.481,0.39,0.392,0.353,0.202
2024-01-21 09:00:00,2.881,78.905655,-0.419,0.3955469,0.0,0.0,0.0,0.01,0.0,1035.2,915.11884,7.0,7.0,0.0,0.0,0.025706455,0.15896672,2.0364676,2.2768397,315.0001,198.43504,9.72,1.9309999,3.931,7.4309998,11.481,0.389,0.392,0.353,0.202
2024-01-21 10:00:00,5.231,71.94122,0.581,2.891769,0.0,0.0,0.0,0.01,0.0,1035.7,916.5032,0.0,0.0,0.0,0.0,0.09429551,0.24936241,2.0991426,2.8116899,210.96368,230.19447,8.64,3.4810002,3.931,7.4309998,11.481,0.389,0.391,0.353,0.202
2024-01-21 11:00:00,6.481,77.22909,2.7810001,4.1353445,0.0,0.0,0.0,0.01,0.0,1035.6,916.91,12.0,1.0,0.0,12.0,0.15128826,0.22064078,4.73506,5.04,171.25392,180.0,14.04,5.131,4.0309997,7.4309998,11.481,0.388,0.391,0.353,0.202
2024-01-21 12:00:00,7.381,78.19403,3.831,5.079071,0.0,0.0,0.0,0.01,1.0,1035.2,916.9096,33.0,2.0,0.0,32.0,0.19353846,0.22473478,5.8048253,6.4799995,172.87508,180.0,16.56,6.631,4.2809997,7.4309998,11.481,0.387,0.39,0.353,0.202
2024-01-21 13:00:00,7.931,70.18504,2.831,5.443595,0.0,0.0,0.0,0.01,1.0,1035.1,917.0362,37.0,0.0,37.0,1.0,0.21509531,0.31901234,5.771239,6.519877,176.42374,186.3401,16.919998,8.081,4.581,7.381,11.431001,0.385,0.39,0.353,0.202
2024-01-21 14:00:00,8.3810005,70.772575,3.381,6.1560297,0.0,0.0,0.0,0.0,0.0,1034.2,916.4142,1.0,0.0,1.0,0.0,0.20284879,0.32242352,4.68,5.4477882,180.0,187.59456,16.919998,8.681001,4.9309998,7.381,11.431001,0.384,0.389,0.353,0.202
2024-01-21 15:00:00,8.681001,71.331474,3.7810001,6.473447,0.0,0.0,0.0,0.0,0.0,1033.8,916.17645,2.0,0.0,2.0,0.0,0.16535129,0.32274258,5.0911684,5.6920996,188.13002,198.43504,14.759999,8.931001,5.231,7.381,11.431001,0.383,0.389,0.353,0.202
2024-01-21 16:00:00,8.481,73.842735,4.081,6.1583185,0.0,0.0,0.0,0.0,0.0,1034.0,916.2761,0.0,0.0,0.0,0.0,0.10204719,0.29051405,6.28713,7.289444,193.24052,200.22495,14.04,8.6310005,5.5309997,7.381,11.431001,0.382,0.388,0.353,0.202
2024-01-21 17:00:00,6.2809997,84.918175,3.931,4.1027117,0.0,0.0,0.0,0.0,0.0,1034.5,915.85706,0.0,0.0,0.0,0.0,0.026330765,0.14413792,5.0911684,11.113451,188.13002,204.90474,14.04,7.631,5.7809997,7.381,11.431001,0.382,0.388,0.353,0.202
2024-01-21 18:00:00,4.131,90.921364,2.7810001,1.8885202,0.0,0.0,0.0,0.0,0.0,1034.8,915.26794,0.0,0.0,0.0,0.0,0.009306022,0.07472116,4.0249224,9.021574,280.30478,241.38963,10.440001,6.131,5.881,7.381,11.431001,0.382,0.388,0.354,0.202
2024-01-21 19:00:00,4.0309997,88.68151,2.331,1.7741408,0.0,0.0,0.0,0.0,0.0,1035.0,915.40466,1.0,0.0,1.0,0.0,0.0,0.09250444,3.563818,5.8048253,315.0001,262.8751,9.36,5.081,5.881,7.381,11.431001,0.382,0.387,0.354,0.202
2024-01-21 20:00:00,3.2310002,84.26726,0.831,0.64389706,0.0,0.0,0.0,0.0,0.0,1035.2,915.25995,3.0,0.0,3.0,0.0,0.0,0.12153697,4.072935,5.4119864,315.0001,266.186,11.159999,4.381,5.831,7.381,11.431001,0.382,0.387,0.354,0.202
2024-01-21 21:00:00,2.431,80.875,-0.519,-0.47882771,0.0,0.0,0.0,0.0,0.0,1035.3,915.0251,1.0,0.0,1.0,0.0,0.0,0.13959473,4.8433046,5.1544156,318.01288,282.09473,13.32,3.831,5.731,7.381,11.431001,0.382,0.387,0.354,0.202
2024-01-21 22:00:00,1.781,79.90027,-1.319,-1.2451613,0.0,0.0,0.0,0.0,0.0,1035.1,914.58453,0.0,0.0,0.0,0.0,0.0,0.14006215,4.8433046,4.6800003,318.01288,292.6199,14.4,3.431,5.631,7.381,11.431001,0.382,0.386,0.354,0.202
2024-01-21 23:00:00,1.6309999,77.8492,-1.819,-1.3906734,0.0,0.0,0.0,0.0,0.0,1034.9,914.3465,0.0,0.0,0.0,0.0,0.0,0.15270483,4.3349743,3.7585104,318.36655,286.6993,14.4,3.0310001,5.481,7.381,11.431001,0.382,0.386,0.354,0.202
