date,temperature_2m,relative_humidity_2m
2022-10-18 00:00:00,15.481,69.522194
2022-10-18 01:00:00,14.181001,73.347885
2022-10-18 02:00:00,13.681001,75.76589
2022-10-18 03:00:00,12.8810005,80.09115
2022-10-18 04:00:00,12.831,81.71248
2022-10-18 05:00:00,12.581,85.02991
2022-10-18 06:00:00,12.531,86.45615
2022-10-18 07:00:00,12.781,86.76922
2022-10-18 08:00:00,15.081,78.81763
2022-10-18 09:00:00,16.931,69.117065
2022-10-18 10:00:00,18.130999,63.654266
2022-10-18 11:00:00,19.531,57.9385
2022-10-18 12:00:00,20.831,55.814407
2022-10-18 13:00:00,21.630999,50.735325
2022-10-18 14:00:00,22.431,45.966557
2022-10-18 15:00:00,22.880999,43.693707
2022-10-18 16:00:00,22.730999,43.65182
2022-10-18 17:00:00,20.831,64.87872
2022-10-18 18:00:00,18.781,63.79895
2022-10-18 19:00:00,17.980999,63.19965
2022-10-18 20:00:00,18.281,58.407986
2022-10-18 21:00:00,16.831,65.954926
2022-10-18 22:00:00,16.281,67.39604
2022-10-18 23:00:00,15.481,69.28986
