date,temperature_2m,relative_humidity_2m
2021-10-10 00:00:00,12.681001,61.97948
2021-10-10 01:00:00,12.8810005,58.4721
2021-10-10 02:00:00,11.981,63.338516
2021-10-10 03:00:00,11.681001,66.4221
2021-10-10 04:00:00,11.1310005,71.060776
2021-10-10 05:00:00,10.581,75.76584
2021-10-10 06:00:00,10.3810005,77.57854
2021-10-10 07:00:00,11.6310005,74.91049
2021-10-10 08:00:00,12.6310005,76.3631
2021-10-10 09:00:00,13.6310005,78.079414
2021-10-10 10:00:00,14.231,76.36536
2021-10-10 11:00:00,15.881,68.907555
2021-10-10 12:00:00,17.730999,62.933407
2021-10-10 13:00:00,18.480999,57.48769
2021-10-10 14:00:00,19.081,53.18733
2021-10-10 15:00:00,19.130999,52.4893
2021-10-10 16:00:00,18.781,51.51912
2021-10-10 17:00:00,17.931,58.322384
2021-10-10 18:00:00,15.981,67.78575
2021-10-10 19:00:00,15.331,66.97235
2021-10-10 20:00:00,14.831,68.23472
2021-10-10 21:00:00,14.6310005,67.73467
2021-10-10 22:00:00,14.181001,67.64124
2021-10-10 23:00:00,13.531,68.19905
