date,temperature_2m,relative_humidity_2m
2023-01-30 00:00:00,-2.2689998,78.69112
2023-01-30 01:00:00,-1.919,76.104904
2023-01-30 02:00:00,-2.119,76.650894
2023-01-30 03:00:00,-2.119,77.235596
2023-01-30 04:00:00,-2.569,78.34505
2023-01-30 05:00:00,-2.619,78.33703
2023-01-30 06:00:00,-1.919,74.10532
2023-01-30 07:00:00,-2.819,79.81099
2023-01-30 08:00:00,-1.719,77.88937
2023-01-30 09:00:00,0.381,67.5923
2023-01-30 10:00:00,1.6309999,67.612404
2023-01-30 11:00:00,2.7310002,66.112
2023-01-30 12:00:00,3.7810001,56.124275
2023-01-30 13:00:00,4.7809997,52.132248
2023-01-30 14:00:00,5.4309998,50.01488
2023-01-30 15:00:00,5.7809997,49.184307
2023-01-30 16:00:00,5.481,52.5229
2023-01-30 17:00:00,3.681,71.11836
2023-01-30 18:00:00,0.8809999,80.06204
2023-01-30 19:00:00,0.681,76.26655
2023-01-30 20:00:00,-0.919,80.39513
2023-01-30 21:00:00,-2.4689999,88.76151
2023-01-30 22:00:00,-2.4689999,88.42917
2023-01-30 23:00:00,-2.319,87.12586
