date,temperature_2m,relative_humidity_2m
2023-01-19 00:00:00,0.031000003,76.15511
2023-01-19 01:00:00,0.031000003,74.743546
2023-01-19 02:00:00,-0.36900002,76.65879
2023-01-19 03:00:00,-0.76900005,79.81752
2023-01-19 04:00:00,-1.319,82.47417
2023-01-19 05:00:00,-0.969,82.21266
2023-01-19 06:00:00,-0.919,83.14517
2023-01-19 07:00:00,-1.069,85.642944
2023-01-19 08:00:00,-0.969,86.293205
2023-01-19 09:00:00,-0.419,82.28602
2023-01-19 10:00:00,0.831,75.72746
2023-01-19 11:00:00,2.4810002,71.404366
2023-01-19 12:00:00,4.831,65.614334
2023-01-19 13:00:00,4.381,71.516365
2023-01-19 14:00:00,4.381,73.62335
2023-01-19 15:00:00,4.881,72.65779
2023-01-19 16:00:00,4.981,74.80361
2023-01-19 17:00:00,4.6809998,75.83649
2023-01-19 18:00:00,4.631,76.65179
2023-01-19 19:00:00,4.981,78.94076
2023-01-19 20:00:00,5.581,79.03142
2023-01-19 21:00:00,6.131,78.55496
2023-01-19 22:00:00,6.331,81.126
2023-01-19 23:00:00,6.4309998,83.164215
