date,temperature_2m,relative_humidity_2m
2021-12-15 00:00:00,7.581,50.622276
2021-12-15 01:00:00,6.4309998,52.008827
2021-12-15 02:00:00,9.6310005,34.95812
2021-12-15 03:00:00,4.881,54.15017
2021-12-15 04:00:00,4.481,54.24385
2021-12-15 05:00:00,4.131,54.761826
2021-12-15 06:00:00,3.931,54.502144
2021-12-15 07:00:00,4.5309997,51.47758
2021-12-15 08:00:00,5.731,50.665733
2021-12-15 09:00:00,8.931001,51.185482
2021-12-15 10:00:00,11.331,43.75918
2021-12-15 11:00:00,12.3810005,39.081554
2021-12-15 12:00:00,13.581,31.640608
2021-12-15 13:00:00,14.031,31.538126
2021-12-15 14:00:00,13.981,32.23157
2021-12-15 15:00:00,13.581,35.738853
2021-12-15 16:00:00,11.6310005,60.237686
2021-12-15 17:00:00,9.431001,52.07391
2021-12-15 18:00:00,8.6310005,49.265102
2021-12-15 19:00:00,8.231,46.16019
2021-12-15 20:00:00,7.381,49.27383
2021-12-15 21:00:00,7.881,43.715824
2021-12-15 22:00:00,5.881,53.22384
2021-12-15 23:00:00,5.6809998,54.166245
