date,temperature_2m,relative_humidity_2m
2021-09-16 00:00:00,14.581,84.12935
2021-09-16 01:00:00,14.081,86.60818
2021-09-16 02:00:00,13.231,89.7343
2021-09-16 03:00:00,13.081,91.21753
2021-09-16 04:00:00,12.8810005,93.02951
2021-09-16 05:00:00,12.731,93.32925
2021-09-16 06:00:00,12.531,93.01106
2021-09-16 07:00:00,13.781,88.310135
2021-09-16 08:00:00,15.881,75.37487
2021-09-16 09:00:00,16.730999,71.40304
2021-09-16 10:00:00,17.630999,71.805916
2021-09-16 11:00:00,18.581,68.76408
2021-09-16 12:00:00,19.130999,59.59611
2021-09-16 13:00:00,20.181,56.207176
2021-09-16 14:00:00,19.831,59.174187
2021-09-16 15:00:00,19.630999,59.518402
2021-09-16 16:00:00,20.130999,55.269917
2021-09-16 17:00:00,19.880999,57.450665
2021-09-16 18:00:00,18.480999,71.961975
2021-09-16 19:00:00,16.831,77.79104
2021-09-16 20:00:00,16.230999,78.98506
2021-09-16 21:00:00,15.6310005,80.20654
2021-09-16 22:00:00,15.481,79.659676
2021-09-16 23:00:00,15.1310005,80.93429
