date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2024-04-06 00:00:00,10.79,88.64532,8.990001,9.914319,0.0,0.0,0.0,,3.0,1020.5,1015.1145,100.0,0.0,0.0,100.0,0.0,0.1472168,4.198285,6.8777895,329.03632,42.878906,7.5599995,13.09,16.19,14.940001,15.09,0.243,0.245,0.151,0.175
2024-04-06 01:00:00,10.79,79.79557,7.44,9.348108,0.0,0.0,0.0,,3.0,1020.6,1015.214,99.0,0.0,0.0,99.0,0.0,0.2619685,5.3517847,7.5942082,340.3461,58.570484,7.92,13.490001,16.19,14.940001,15.09,0.238,0.243,0.151,0.175
2024-04-06 02:00:00,10.690001,75.52397,6.54,8.967424,0.0,0.0,0.0,,3.0,1020.4,1015.0131,99.0,0.0,0.0,99.0,0.002779578,0.31525767,5.8048253,7.145796,330.25522,40.9143,7.92,12.940001,15.990001,14.940001,15.09,0.238,0.243,0.151,0.175
2024-04-06 03:00:00,10.490001,74.200165,6.0899997,8.571818,0.0,0.0,0.0,,3.0,1020.0,1014.6114,99.0,0.0,0.0,99.0,0.0058090147,0.32791793,6.439876,7.7879906,333.43503,33.6901,9.0,12.54,15.740001,14.940001,15.09,0.238,0.243,0.151,0.175
2024-04-06 04:00:00,10.190001,72.622345,5.49,8.174723,0.0,0.0,0.0,,3.0,1019.8,1014.4068,97.0,0.0,0.0,97.0,0.00627246,0.3410834,6.193674,7.24486,324.46225,26.564985,9.36,12.09,15.54,14.940001,15.09,0.238,0.243,0.151,0.175
2024-04-06 05:00:00,10.440001,66.85015,4.54,8.458935,0.0,0.0,0.0,,3.0,1019.4,1014.0136,92.0,0.0,0.0,92.0,0.0047625485,0.41994703,4.5820518,8.12197,315.0001,12.804273,9.0,11.79,15.29,14.940001,15.09,0.238,0.243,0.151,0.175
2024-04-06 06:00:00,10.490001,66.860886,4.5899997,8.367353,0.0,0.0,0.0,,3.0,1019.7,1014.313,94.0,0.0,0.0,94.0,0.029046614,0.42121154,5.6233797,8.4042845,309.8055,9.865748,10.799999,11.740001,15.09,14.940001,15.09,0.238,0.243,0.151,0.175
2024-04-06 07:00:00,13.54,61.754154,6.3399997,11.671215,0.0,0.0,0.0,,3.0,1020.1,1014.7681,85.0,0.0,0.0,85.0,0.07359172,0.59415436,6.489992,8.39657,326.3099,30.963696,12.24,12.490001,14.89,14.940001,15.09,0.238,0.243,0.151,0.175
2024-04-06 08:00:00,16.789999,55.536392,7.8399997,15.480835,0.0,0.0,0.0,,0.0,1020.3,1015.0267,12.0,0.0,0.0,12.0,0.17685914,0.85095704,5.1165614,8.161764,50.710617,48.57643,14.04,14.190001,14.84,14.940001,15.09,0.237,0.242,0.151,0.175
2024-04-06 09:00:00,18.039999,65.342766,11.440001,17.097862,0.0,0.0,0.0,,3.0,1020.6,1015.3477,100.0,0.0,0.0,100.0,0.28412965,0.71758103,9.504273,12.55879,65.37646,62.70051,23.4,16.09,14.84,14.940001,15.09,0.236,0.242,0.151,0.175
2024-04-06 10:00:00,19.39,66.49649,12.990001,19.363754,0.0,0.0,0.0,,3.0,1020.7,1015.47144,100.0,3.0,0.0,100.0,0.37462172,0.75463855,11.043261,14.707222,70.974304,68.45896,27.72,17.84,14.990001,14.940001,15.09,0.235,0.242,0.151,0.175
2024-04-06 11:00:00,20.34,61.677624,12.740001,20.408474,0.0,0.0,0.0,,3.0,1020.4,1015.1899,100.0,3.0,0.0,100.0,0.44230363,0.91546345,13.397612,17.581125,83.829926,79.380394,32.039997,19.439999,15.190001,14.940001,15.09,0.234,0.241,0.151,0.175
2024-04-06 12:00:00,20.74,59.19716,12.490001,20.7393,0.0,0.0,0.0,,3.0,1020.0,1014.7989,99.0,0.0,0.0,99.0,0.4735192,0.9990336,14.77755,19.813087,92.79265,87.91749,34.56,20.64,15.490001,14.940001,15.09,0.233,0.24,0.151,0.175
2024-04-06 13:00:00,19.64,64.40953,12.740001,19.323345,0.0,0.0,0.0,,3.0,1020.4,1015.1775,93.0,0.0,0.0,93.0,0.44505244,0.8141906,17.294992,23.759998,92.385895,90.0,39.239998,21.039999,15.690001,14.940001,15.09,0.236,0.243,0.151,0.175
2024-04-06 14:00:00,19.39,65.20409,12.690001,18.854618,0.0,0.0,0.0,,3.0,1019.7,1014.47656,98.0,0.0,0.0,98.0,0.41526207,0.78376245,16.923828,23.051247,91.21885,88.21013,40.32,21.39,15.990001,14.940001,15.09,0.235,0.242,0.151,0.175
2024-04-06 15:00:00,19.289999,65.18255,12.59,18.453903,0.0,0.0,0.0,,3.0,1019.3,1014.07666,100.0,0.0,0.0,100.0,0.35757166,0.77939403,14.512064,20.418695,82.875084,80.8699,37.8,21.439999,16.289999,14.990001,15.09,0.234,0.242,0.151,0.175
2024-04-06 16:00:00,18.939999,66.18469,12.490001,17.87545,0.0,0.0,0.0,,3.0,1019.2,1013.97107,100.0,0.0,0.0,100.0,0.26999637,0.7406517,12.6462,18.228943,85.101,80.909805,33.12,21.09,16.59,14.990001,15.09,0.233,0.242,0.151,0.175
2024-04-06 17:00:00,17.789999,72.30726,12.740001,17.022366,0.0,0.0,0.0,,3.0,1019.1,1013.851,100.0,0.0,0.0,100.0,0.15446064,0.56440616,11.183201,17.106628,86.308685,81.528946,28.8,20.289999,16.789999,14.990001,15.09,0.232,0.241,0.151,0.175
2024-04-06 18:00:00,16.24,81.3468,13.04,16.288233,0.0,0.0,0.0,,3.0,1019.0,1013.7235,96.0,0.0,0.0,96.0,0.04935644,0.34465384,6.28713,15.844089,66.37061,68.68202,23.759998,19.14,16.939999,14.990001,15.09,0.232,0.241,0.151,0.175
2024-04-06 19:00:00,14.14,90.690674,12.64,14.04211,0.0,0.0,0.0,,3.0,1019.0,1013.68506,97.0,0.0,0.0,97.0,0.015735907,0.15032387,6.3690495,15.077082,42.709366,56.689358,11.5199995,17.64,16.99,14.990001,15.09,0.232,0.241,0.151,0.175
2024-04-06 20:00:00,13.79,91.86481,12.490001,13.60607,0.0,0.0,0.0,,3.0,1019.4,1014.0763,99.0,0.0,0.0,99.0,0.0,0.12841976,6.618519,15.0038395,44.999897,59.743652,11.159999,16.539999,16.939999,14.990001,15.09,0.232,0.241,0.151,0.175
2024-04-06 21:00:00,12.940001,93.032616,11.84,12.379955,0.0,0.0,0.0,,2.0,1019.8,1014.4586,74.0,0.0,0.0,74.0,0.0,0.1040678,7.754637,14.186923,21.801476,54.293217,11.879999,15.59,16.89,15.04,15.09,0.232,0.241,0.151,0.175
2024-04-06 22:00:00,12.740001,92.10459,11.490001,12.078409,0.0,0.0,0.0,,3.0,1020.0,1014.65375,99.0,0.0,0.0,99.0,0.0,0.11639917,7.69592,14.113652,10.784258,52.253136,11.879999,14.84,16.74,15.04,15.09,0.232,0.241,0.151,0.175
2024-04-06 23:00:00,13.190001,88.25927,11.29,12.6947,0.0,0.0,0.0,,3.0,1019.8,1014.4631,100.0,0.0,0.0,100.0,0.0,0.17825377,6.130579,15.03835,3.3664,42.08909,11.5199995,14.34,16.59,15.04,15.09,0.232,0.241,0.151,0.175
