date,temperature_2m,relative_humidity_2m
2020-10-06 00:00:00,11.031,81.7541
2020-10-06 01:00:00,11.281,84.03208
2020-10-06 02:00:00,11.3810005,85.762054
2020-10-06 03:00:00,11.331,87.21298
2020-10-06 04:00:00,10.781,89.84739
2020-10-06 05:00:00,10.8810005,89.252205
2020-10-06 06:00:00,10.981,88.96039
2020-10-06 07:00:00,11.8810005,87.55737
2020-10-06 08:00:00,13.931001,82.126755
2020-10-06 09:00:00,15.031,78.290276
2020-10-06 10:00:00,15.831,74.86967
2020-10-06 11:00:00,17.531,66.54382
2020-10-06 12:00:00,19.681,57.40135
2020-10-06 13:00:00,20.831,52.93419
2020-10-06 14:00:00,21.480999,49.859264
2020-10-06 15:00:00,21.281,49.474392
2020-10-06 16:00:00,20.630999,50.13219
2020-10-06 17:00:00,19.581,57.950756
2020-10-06 18:00:00,16.480999,70.18335
2020-10-06 19:00:00,15.481,70.930695
2020-10-06 20:00:00,14.281,75.35899
2020-10-06 21:00:00,13.681001,75.76589
2020-10-06 22:00:00,13.081,76.17875
2020-10-06 23:00:00,12.531,77.64893
