date,temperature_2m,relative_humidity_2m
2021-02-25 00:00:00,6.2809997,86.72405
2021-02-25 01:00:00,5.981,87.30489
2021-02-25 02:00:00,5.231,88.78466
2021-02-25 03:00:00,5.081,90.03213
2021-02-25 04:00:00,4.9309998,90.97727
2021-02-25 05:00:00,4.4309998,92.88988
2021-02-25 06:00:00,4.381,93.21538
2021-02-25 07:00:00,3.9810002,93.5244
2021-02-25 08:00:00,4.7809997,90.64661
2021-02-25 09:00:00,6.0309997,83.70283
2021-02-25 10:00:00,6.881,78.39254
2021-02-25 11:00:00,7.9809995,73.493416
2021-02-25 12:00:00,8.281,73.289856
2021-02-25 13:00:00,8.831,72.62312
2021-02-25 14:00:00,9.431001,70.978
2021-02-25 15:00:00,9.681001,70.286354
2021-02-25 16:00:00,9.681001,69.79665
2021-02-25 17:00:00,9.181001,73.19776
2021-02-25 18:00:00,8.431001,75.9321
2021-02-25 19:00:00,7.931,73.74369
2021-02-25 20:00:00,8.031,72.4736
2021-02-25 21:00:00,8.281,71.5057
2021-02-25 22:00:00,8.431001,71.03236
2021-02-25 23:00:00,8.531,71.30246
