date,temperature_2m,relative_humidity_2m
2021-02-02 00:00:00,6.081,85.49482
2021-02-02 01:00:00,6.0309997,86.09241
2021-02-02 02:00:00,5.9309998,85.47859
2021-02-02 03:00:00,5.5309997,86.34422
2021-02-02 04:00:00,5.5309997,86.34422
2021-02-02 05:00:00,4.9309998,88.44604
2021-02-02 06:00:00,4.5309997,89.67214
2021-02-02 07:00:00,4.831,89.06459
2021-02-02 08:00:00,5.231,89.72737
2021-02-02 09:00:00,7.2809997,82.97848
2021-02-02 10:00:00,8.231,80.819756
2021-02-02 11:00:00,8.731,85.18874
2021-02-02 12:00:00,8.731,87.56378
2021-02-02 13:00:00,9.281,81.805115
2021-02-02 14:00:00,9.3810005,79.04493
2021-02-02 15:00:00,9.331,78.492775
2021-02-02 16:00:00,8.831,81.46388
2021-02-02 17:00:00,8.3810005,84.85698
2021-02-02 18:00:00,7.581,90.22054
2021-02-02 19:00:00,7.5309997,92.73923
2021-02-02 20:00:00,7.381,94.01668
2021-02-02 21:00:00,7.131,93.68151
2021-02-02 22:00:00,6.481,95.94646
2021-02-02 23:00:00,5.9309998,97.945755
