date,temperature_2m,relative_humidity_2m
2020-05-06 00:00:00,11.731,59.007675
2020-05-06 01:00:00,10.831,63.294388
2020-05-06 02:00:00,10.181001,66.328094
2020-05-06 03:00:00,9.8810005,67.199585
2020-05-06 04:00:00,9.781,67.17822
2020-05-06 05:00:00,9.331,69.72627
2020-05-06 06:00:00,9.8810005,70.08098
2020-05-06 07:00:00,13.081,63.153587
2020-05-06 08:00:00,15.281,47.329353
2020-05-06 09:00:00,16.281,44.709846
2020-05-06 10:00:00,17.380999,42.432655
2020-05-06 11:00:00,18.281,40.801945
2020-05-06 12:00:00,18.281,37.774487
2020-05-06 13:00:00,18.931,36.141495
2020-05-06 14:00:00,19.630999,34.47879
2020-05-06 15:00:00,19.730999,33.6666
2020-05-06 16:00:00,19.980999,33.73864
2020-05-06 17:00:00,19.880999,35.03985
2020-05-06 18:00:00,19.081,39.21899
2020-05-06 19:00:00,18.181,40.631035
2020-05-06 20:00:00,15.531,56.16889
2020-05-06 21:00:00,14.6310005,55.170258
2020-05-06 22:00:00,14.081,57.96368
2020-05-06 23:00:00,14.231,57.403378
