date,temperature_2m,relative_humidity_2m
2020-05-23 00:00:00,19.480999,45.924118
2020-05-23 01:00:00,18.531,47.90304
2020-05-23 02:00:00,18.281,50.86453
2020-05-23 03:00:00,17.531,54.051525
2020-05-23 04:00:00,16.480999,59.96211
2020-05-23 05:00:00,15.731,66.60774
2020-05-23 06:00:00,16.681,67.03106
2020-05-23 07:00:00,19.130999,62.01002
2020-05-23 08:00:00,21.380999,48.035057
2020-05-23 09:00:00,22.480999,45.521973
2020-05-23 10:00:00,23.681,43.191265
2020-05-23 11:00:00,24.831,40.313656
2020-05-23 12:00:00,25.681,35.364895
2020-05-23 13:00:00,26.630999,34.691795
2020-05-23 14:00:00,26.730999,35.423637
2020-05-23 15:00:00,26.230999,35.999035
2020-05-23 16:00:00,26.081,36.80856
2020-05-23 17:00:00,25.581,38.169437
2020-05-23 18:00:00,25.081,40.249752
2020-05-23 19:00:00,22.681,52.544544
2020-05-23 20:00:00,20.880999,57.50673
2020-05-23 21:00:00,19.081,61.590252
2020-05-23 22:00:00,17.681,67.46169
2020-05-23 23:00:00,16.531,72.55537
