date,temperature_2m,relative_humidity_2m
2024-08-31 00:00:00,19.431,69.60816
2024-08-31 01:00:00,16.681,82.470085
2024-08-31 02:00:00,17.531,76.88952
2024-08-31 03:00:00,16.531,79.80707
2024-08-31 04:00:00,17.431,74.1614
2024-08-31 05:00:00,16.531,78.51302
2024-08-31 06:00:00,16.831,80.10948
2024-08-31 07:00:00,18.230999,75.5152
2024-08-31 08:00:00,19.380999,71.66047
2024-08-31 09:00:00,20.281,67.116295
2024-08-31 10:00:00,21.031,64.9218
2024-08-31 11:00:00,21.331,63.94432
2024-08-31 12:00:00,22.181,61.897343
2024-08-31 13:00:00,19.531,78.19479
2024-08-31 14:00:00,23.380999,55.542183
2024-08-31 15:00:00,23.431,56.461346
2024-08-31 16:00:00,24.130999,52.919147
2024-08-31 17:00:00,24.181,51.911076
2024-08-31 18:00:00,23.431,55.016827
2024-08-31 19:00:00,21.831,70.96832
2024-08-31 20:00:00,20.630999,68.50288
2024-08-31 21:00:00,19.081,76.14311
2024-08-31 22:00:00,18.531,79.314285
2024-08-31 23:00:00,18.531,79.569984
