date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2024-02-29 00:00:00,2.9810002,80.95216,0.031000003,-1.4803579,0.0,0.0,0.0,0.0,0.0,1023.4,904.7274,7.0,1.0,0.0,6.0,0.010986453,0.14456576,16.055353,30.926489,340.3461,347.90527,36.719997,4.0309997,6.1809998,7.881,9.931001,0.291,0.306,0.323,0.213
2024-02-29 01:00:00,3.381,64.086174,-2.7689998,-1.4851398,0.0,0.0,0.0,0.0,0.0,1021.9,903.56067,1.0,1.0,0.0,0.0,0.03165406,0.28036788,16.1198,30.758411,330.57263,339.44388,34.2,4.131,5.881,7.881,9.931001,0.301,0.311,0.325,0.213
2024-02-29 02:00:00,3.2810001,68.47363,-1.969,-1.3367503,0.0,0.0,0.0,0.0,0.0,1021.5,903.1673,6.0,1.0,0.0,5.0,0.024594935,0.24439067,15.141414,29.157776,331.6071,339.77505,32.399998,3.7810001,5.7809997,7.831,9.931001,0.301,0.311,0.325,0.213
2024-02-29 03:00:00,2.881,76.080574,-0.919,-1.2836332,0.0,0.0,0.0,0.0,0.0,1020.9,902.47766,2.0,0.0,0.0,2.0,0.012526272,0.18025434,13.0447235,26.299719,332.02063,340.8209,30.239998,3.4810002,5.6809998,7.831,9.931001,0.301,0.311,0.325,0.213
2024-02-29 04:00:00,2.631,80.316765,-0.419,-1.1166883,0.0,0.0,0.0,0.0,0.0,1020.6,902.1126,4.0,0.0,1.0,2.0,0.0048860554,0.14572585,10.691453,22.065973,315.0001,331.76263,26.64,3.181,5.581,7.831,9.931001,0.301,0.311,0.325,0.213
2024-02-29 05:00:00,2.2310002,84.45493,-0.119,-1.6262684,0.0,0.0,0.0,0.0,0.0,1020.4,901.7761,0.0,0.0,0.0,0.0,0.0022928477,0.11186206,11.753876,21.413193,319.9698,333.00424,23.4,2.931,5.481,7.831,9.931001,0.301,0.311,0.325,0.213
2024-02-29 06:00:00,1.9309999,86.909035,-0.018999994,-2.119419,0.0,0.0,0.0,0.0,0.0,1020.0,901.3024,0.0,0.0,0.0,0.0,0.0012873948,0.092208624,13.18308,21.194187,325.0079,339.10217,24.84,2.7810001,5.331,7.831,9.931001,0.301,0.311,0.325,0.213
2024-02-29 07:00:00,1.8809999,87.21983,-0.018999994,-2.1398125,0.0,0.0,0.0,0.0,1.0,1019.6,900.929,37.0,0.0,0.0,37.0,0.0007912211,0.08969861,12.979984,20.65848,326.3099,337.45688,25.56,2.681,5.231,7.7809997,9.8810005,0.301,0.311,0.325,0.213
2024-02-29 08:00:00,4.081,81.10519,1.1309999,0.68899107,0.0,0.0,0.0,0.0,0.0,1019.7,901.89246,0.0,0.0,0.0,0.0,0.025317885,0.15496558,9.931042,15.778518,316.46872,332.8504,25.199999,3.131,5.131,7.7809997,9.8810005,0.301,0.311,0.325,0.213
2024-02-29 09:00:00,7.131,73.598656,2.7310002,4.9827394,0.0,0.0,0.0,0.0,0.0,1019.8,903.17267,0.0,0.0,0.0,0.0,0.10019658,0.26748538,3.319036,6.9153743,310.60123,321.34018,19.08,4.6809998,5.081,7.7809997,9.8810005,0.301,0.311,0.325,0.213
2024-02-29 10:00:00,9.031,66.07649,3.0310001,6.5284004,0.0,0.0,0.0,0.0,0.0,1018.8,903.01685,1.0,1.0,0.0,0.0,0.19339827,0.39103198,6.1305785,9.1641035,310.2363,315.0001,16.919998,6.731,5.1809998,7.7809997,9.8810005,0.3,0.311,0.325,0.213
2024-02-29 11:00:00,10.1310005,61.15674,2.9810002,6.736511,0.0,0.0,0.0,0.0,1.0,1017.8,902.54834,23.0,23.0,0.0,0.0,0.25805748,0.4820388,13.493999,18.844202,316.08084,316.5481,30.239998,8.481,5.4309998,7.731,9.8810005,0.299,0.311,0.325,0.213
2024-02-29 12:00:00,10.681001,61.505257,3.581,6.950754,0.0,0.0,0.0,0.0,2.0,1017.2,902.22424,76.0,76.0,0.0,0.0,0.27690426,0.49554986,18.089775,24.75638,312.58044,310.8723,37.8,9.781,5.731,7.731,9.8810005,0.297,0.31,0.325,0.213
2024-02-29 13:00:00,10.731,55.51392,2.181,5.7536116,0.0,0.0,0.0,0.0,1.0,1017.0,902.0656,30.0,30.0,0.0,0.0,0.2742266,0.5745909,23.773632,33.657593,302.00534,302.33017,49.68,10.331,5.9309998,7.731,9.8810005,0.296,0.31,0.324,0.213
2024-02-29 14:00:00,10.6310005,59.99333,3.181,5.053549,0.0,0.0,0.0,0.0,3.0,1016.4,901.4956,100.0,100.0,24.0,0.0,0.25934044,0.5133049,29.257614,41.849903,304.47226,305.194,60.479996,10.781,6.231,7.731,9.8810005,0.295,0.31,0.324,0.213
2024-02-29 15:00:00,9.431001,64.09405,2.9810002,4.6239996,0.0,0.0,0.0,0.0,1.0,1015.9,900.5985,40.0,35.0,15.0,0.0,0.14664094,0.42517418,21.868332,32.651028,302.90524,304.21576,61.199997,10.281,6.5309997,7.731,9.8810005,0.294,0.31,0.324,0.213
2024-02-29 16:00:00,8.981,62.19544,2.131,3.8976774,0.0,0.0,0.0,0.0,1.0,1015.7,900.25,33.0,12.0,29.0,0.0,0.16731751,0.43430334,22.7057,33.989033,295.34613,298.46506,48.96,10.1310005,6.831,7.731,9.8810005,0.293,0.31,0.324,0.213
2024-02-29 17:00:00,8.031,54.401737,-0.61899996,2.619916,0.0,0.0,0.0,0.0,0.0,1015.8,899.97595,10.0,5.0,6.0,0.0,0.12746811,0.49121004,21.897945,36.06115,297.4075,301.9447,49.32,9.481,7.0309997,7.731,9.8810005,0.293,0.31,0.324,0.213
2024-02-29 18:00:00,6.1809998,55.92947,-1.969,0.335104,0.0,0.0,0.0,0.0,1.0,1017.1,900.4138,41.0,41.0,2.0,0.0,0.07709568,0.4182707,23.565569,40.541176,304.41843,307.7858,51.48,8.331,7.131,7.731,9.8810005,0.292,0.31,0.324,0.213
2024-02-29 19:00:00,4.981,59.010735,-2.369,-0.7698028,0.0,0.0,0.0,0.0,2.0,1018.3,901.00775,51.0,50.0,14.0,0.0,0.05333075,0.3579771,22.545315,39.23174,308.51697,312.7688,51.48,7.231,7.1809998,7.731,9.8810005,0.292,0.309,0.324,0.213
2024-02-29 20:00:00,4.081,63.542286,-2.2189999,-1.7106378,0.0,0.0,0.0,0.0,1.0,1019.3,901.53864,44.0,43.0,8.0,0.0,0.044776592,0.29898763,22.961115,39.413013,318.81418,320.93152,50.399998,6.4309998,7.1809998,7.731,9.8810005,0.292,0.309,0.324,0.213
2024-02-29 21:00:00,3.2310002,63.105537,-3.119,-2.9204443,0.0,0.0,0.0,0.0,1.0,1020.2,901.9979,21.0,21.0,0.0,0.0,0.045718018,0.2849858,24.627789,42.05842,322.12497,324.4052,53.639996,5.731,7.131,7.731,9.8810005,0.292,0.309,0.324,0.213
2024-02-29 22:00:00,2.131,64.271484,-3.919,-4.5750127,0.0,0.0,0.0,0.0,1.0,1021.5,902.708,28.0,28.0,0.0,0.0,0.044931322,0.25524622,27.757378,46.529217,326.1038,326.67877,59.399998,5.0309997,7.0309997,7.731,9.8810005,0.292,0.309,0.324,0.213
2024-02-29 23:00:00,1.481,67.833015,-3.819,-5.6850915,0.0,0.0,0.0,0.0,1.0,1021.8,902.7123,21.0,21.0,0.0,0.0,0.0409794,0.21936956,30.993471,50.565582,329.2646,328.68652,64.799995,4.481,6.881,7.731,9.8810005,0.292,0.309,0.324,0.213
