date,temperature_2m,relative_humidity_2m
2021-09-19 00:00:00,12.531,53.290462
2021-09-19 01:00:00,11.8810005,56.01118
2021-09-19 02:00:00,11.281,59.730915
2021-09-19 03:00:00,10.531,65.481705
2021-09-19 04:00:00,9.981,70.100876
2021-09-19 05:00:00,9.531,73.77337
2021-09-19 06:00:00,9.181001,75.53019
2021-09-19 07:00:00,10.681001,71.46691
2021-09-19 08:00:00,13.781,54.188038
2021-09-19 09:00:00,15.331,49.54412
2021-09-19 10:00:00,16.730999,47.404247
2021-09-19 11:00:00,18.181,44.47275
2021-09-19 12:00:00,19.931,31.982576
2021-09-19 13:00:00,21.380999,25.905867
2021-09-19 14:00:00,21.781,26.203169
2021-09-19 15:00:00,21.931,27.686357
2021-09-19 16:00:00,21.781,28.847645
2021-09-19 17:00:00,21.230999,31.903702
2021-09-19 18:00:00,18.431,63.091618
2021-09-19 19:00:00,16.730999,61.24785
2021-09-19 20:00:00,15.331,60.917564
2021-09-19 21:00:00,15.281,51.46296
2021-09-19 22:00:00,14.8810005,53.35613
2021-09-19 23:00:00,14.431001,55.694202
