date,temperature_2m,relative_humidity_2m
2020-06-04 00:00:00,15.681001,80.742065
2020-06-04 01:00:00,15.231,80.68144
2020-06-04 02:00:00,14.6310005,83.58246
2020-06-04 03:00:00,14.431001,84.39016
2020-06-04 04:00:00,13.3810005,81.78365
2020-06-04 05:00:00,13.031,84.51367
2020-06-04 06:00:00,13.231,86.23845
2020-06-04 07:00:00,13.281,86.24345
2020-06-04 08:00:00,13.431001,78.574066
2020-06-04 09:00:00,14.531,72.43247
2020-06-04 10:00:00,14.781,64.629944
2020-06-04 11:00:00,16.331,52.10286
2020-06-04 12:00:00,17.281,40.371395
2020-06-04 13:00:00,18.581,33.215878
2020-06-04 14:00:00,18.531,34.526646
2020-06-04 15:00:00,17.781,36.96964
2020-06-04 16:00:00,17.980999,34.001144
2020-06-04 17:00:00,17.380999,38.59075
2020-06-04 18:00:00,17.081,38.09626
2020-06-04 19:00:00,16.281,40.94279
2020-06-04 20:00:00,14.431001,49.123047
2020-06-04 21:00:00,13.481,54.488754
2020-06-04 22:00:00,12.581,61.74143
2020-06-04 23:00:00,12.1310005,63.814217
