date,temperature_2m,relative_humidity_2m
2023-06-13 00:00:00,12.781,88.517365
2023-06-13 01:00:00,12.581,92.40044
2023-06-13 02:00:00,12.931001,88.53006
2023-06-13 03:00:00,12.531,87.03474
2023-06-13 04:00:00,11.3810005,91.71624
2023-06-13 05:00:00,13.431001,79.36745
2023-06-13 06:00:00,13.781,79.94945
2023-06-13 07:00:00,15.281,76.78795
2023-06-13 08:00:00,16.531,73.036156
2023-06-13 09:00:00,17.531,65.66718
2023-06-13 10:00:00,17.730999,58.666126
2023-06-13 11:00:00,18.581,58.872738
2023-06-13 12:00:00,17.980999,51.831905
2023-06-13 13:00:00,19.380999,48.96002
2023-06-13 14:00:00,19.431,50.14692
2023-06-13 15:00:00,18.531,53.22283
2023-06-13 16:00:00,19.630999,52.09362
2023-06-13 17:00:00,19.730999,50.397137
2023-06-13 18:00:00,18.880999,48.657806
2023-06-13 19:00:00,16.980999,62.135006
2023-06-13 20:00:00,16.031,68.023
2023-06-13 21:00:00,15.331,71.85578
2023-06-13 22:00:00,14.781,75.19132
2023-06-13 23:00:00,13.981,79.71156
