date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2022-07-06 00:00:00,20.880999,47.25866,9.231,19.46852,0.0,0.0,0.0,0.0,0.0,1016.7,905.4994,2.0,0.0,0.0,0.0,0.052688174,1.3027846,8.311245,17.873556,4.969664,55.66973,30.960001,25.031,27.031,21.531,15.281,0.087,0.165,0.193,0.201
2022-07-06 01:00:00,20.081,55.441128,10.8810005,19.01485,0.0,0.0,0.0,0.0,0.0,1017.1,905.57245,2.0,0.0,2.0,0.0,0.045757614,1.0476645,9.178235,11.212135,348.6901,42.397392,18.359999,23.931,26.831,21.531,15.281,0.087,0.165,0.193,0.201
2022-07-06 02:00:00,19.630999,56.443512,10.731,17.942593,0.0,0.0,0.0,0.0,0.0,1017.0,905.3237,1.0,0.0,1.0,0.0,0.06495043,0.9959749,13.138765,19.734436,9.462261,51.666626,24.119999,23.130999,26.630999,21.531,15.281,0.087,0.165,0.193,0.201
2022-07-06 03:00:00,19.031,55.174404,9.831,17.212034,0.0,0.0,0.0,0.0,0.0,1017.1,905.19904,0.0,0.0,0.0,0.0,0.06144927,0.9875214,12.245293,24.014996,24.304548,49.86458,25.199999,22.331,26.380999,21.581,15.281,0.087,0.165,0.193,0.201
2022-07-06 04:00:00,18.331,63.48832,11.281,16.772543,0.0,0.0,0.0,0.0,0.0,1018.1,905.838,12.0,1.0,1.0,11.0,0.050408844,0.76990247,13.392774,24.464113,36.253937,57.011467,26.64,21.581,26.130999,21.581,15.281,0.087,0.165,0.193,0.201
2022-07-06 05:00:00,17.781,73.73833,13.031,16.715971,0.0,0.0,0.0,0.0,1.0,1019.0,906.44073,25.0,5.0,8.0,16.0,0.032349057,0.53492796,13.896187,23.686249,53.426876,65.77226,29.519999,21.081,25.880999,21.581,15.281,0.087,0.165,0.193,0.201
2022-07-06 06:00:00,18.431,73.13408,13.531,17.202417,0.0,0.0,0.0,0.0,2.0,1019.4,907.03076,52.0,44.0,5.0,11.0,0.06600589,0.5699954,16.199999,24.985659,53.13002,53.79046,32.399998,20.980999,25.630999,21.581,15.281,0.087,0.165,0.193,0.201
2022-07-06 07:00:00,19.681,70.10966,14.081,18.520874,0.0,0.0,0.0,0.0,0.0,1019.3,907.3889,9.0,7.0,1.0,1.0,0.14062983,0.68547654,17.068707,24.023088,62.354122,60.361717,36.0,21.681,25.380999,21.581,15.281,0.087,0.165,0.193,0.201
2022-07-06 08:00:00,21.431,58.591732,12.981,20.265245,0.0,0.0,0.0,0.0,0.0,1019.2,907.9202,17.0,1.0,16.0,0.0,0.26884922,1.0577023,14.458382,19.255793,71.11382,69.19314,36.0,23.130999,25.230999,21.581,15.331,0.087,0.165,0.193,0.201
2022-07-06 09:00:00,22.931,50.411766,12.081,22.013958,0.0,0.0,0.0,0.0,1.0,1019.3,908.53564,36.0,9.0,27.0,4.0,0.38618642,1.3876609,11.212135,13.849476,84.47256,81.02746,32.039997,25.181,25.130999,21.630999,15.331,0.087,0.164,0.193,0.201
