date,temperature_2m,relative_humidity_2m
2021-01-16 00:00:00,1.331,57.84599
2021-01-16 01:00:00,1.031,57.10765
2021-01-16 02:00:00,1.331,55.04027
2021-01-16 03:00:00,1.9309999,53.746944
2021-01-16 04:00:00,2.131,52.180126
2021-01-16 05:00:00,2.431,49.72336
2021-01-16 06:00:00,2.7810001,48.689957
2021-01-16 07:00:00,1.9810001,49.78497
2021-01-16 08:00:00,2.081,48.298676
2021-01-16 09:00:00,4.0309997,48.866005
2021-01-16 10:00:00,5.881,40.56808
2021-01-16 11:00:00,7.881,36.32763
2021-01-16 12:00:00,9.731,38.437214
2021-01-16 13:00:00,6.481,52.604107
2021-01-16 14:00:00,6.581,51.284378
2021-01-16 15:00:00,9.8810005,37.346924
2021-01-16 16:00:00,8.481,47.094936
2021-01-16 17:00:00,5.2809997,55.68998
2021-01-16 18:00:00,2.681,57.3274
2021-01-16 19:00:00,1.3809999,55.05394
2021-01-16 20:00:00,0.98099995,52.866802
2021-01-16 21:00:00,0.48099998,54.595654
2021-01-16 22:00:00,0.13100001,55.56425
2021-01-16 23:00:00,0.13100001,55.995544
