date,temperature_2m,relative_humidity_2m
2020-04-04 00:00:00,4.581,72.60101
2020-04-04 01:00:00,4.731,71.32566
2020-04-04 02:00:00,4.731,69.535255
2020-04-04 03:00:00,4.6809998,68.51959
2020-04-04 04:00:00,4.2809997,69.44233
2020-04-04 05:00:00,4.131,70.17608
2020-04-04 06:00:00,3.581,72.94143
2020-04-04 07:00:00,5.4309998,68.92677
2020-04-04 08:00:00,7.481,67.15968
2020-04-04 09:00:00,8.6310005,67.885475
2020-04-04 10:00:00,9.8810005,66.03029
2020-04-04 11:00:00,11.3810005,60.813652
2020-04-04 12:00:00,13.081,51.588257
2020-04-04 13:00:00,13.781,48.426514
2020-04-04 14:00:00,14.3810005,44.48202
2020-04-04 15:00:00,14.681001,42.2526
2020-04-04 16:00:00,14.1310005,46.180714
2020-04-04 17:00:00,13.231,54.997627
2020-04-04 18:00:00,12.181001,60.160957
2020-04-04 19:00:00,10.931001,64.6607
2020-04-04 20:00:00,9.931001,66.50669
2020-04-04 21:00:00,9.1310005,71.418304
2020-04-04 22:00:00,8.231,76.43192
2020-04-04 23:00:00,7.631,81.58711
