date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2022-09-08 00:00:00,17.281,56.804047,8.6310005,15.579557,0.0,0.0,0.0,0.0,3.0,1017.1,904.5703,97.0,0.0,99.0,100.0,0.039947838,0.8527523,9.19939,18.043148,329.42084,331.38962,20.880001,19.980999,22.980999,23.730999,21.331,0.095,0.164,0.152,0.195
2022-09-08 01:00:00,16.880999,58.260887,8.6310005,15.501877,0.0,0.0,0.0,0.0,3.0,1017.5,904.78143,100.0,1.0,48.0,100.0,0.02575547,0.8034109,6.989936,14.84318,304.50858,320.90613,19.8,19.281,22.880999,23.730999,21.331,0.095,0.164,0.152,0.195
2022-09-08 02:00:00,15.431001,66.54414,9.231,14.707306,0.2,0.2,0.0,0.0,51.0,1017.4,904.1649,100.0,0.0,100.0,100.0,3.321165e-05,0.5871463,3.6,10.464797,306.86996,319.18503,15.4800005,18.730999,22.730999,23.730999,21.331,0.098,0.164,0.152,0.195
2022-09-08 03:00:00,15.3810005,74.29824,10.831,14.431276,1.7,1.7,0.0,0.0,61.0,1017.8,904.50214,100.0,0.0,98.0,100.0,0.0120607335,0.44958925,8.287822,13.044722,325.6196,320.59937,19.44,18.031,22.531,23.730999,21.331,0.118,0.164,0.152,0.195
2022-09-08 04:00:00,15.1310005,83.09321,12.281,15.326357,1.3,1.3,0.0,0.0,61.0,1017.7,904.3217,100.0,0.0,100.0,100.0,0.0,0.2910179,3.5455887,7.145796,336.0375,310.91428,19.44,17.431,22.331,23.681,21.331,0.135,0.164,0.152,0.195
2022-09-08 05:00:00,15.081,81.19483,11.8810005,15.212879,0.4,0.4,0.0,0.0,51.0,1017.5,904.12573,100.0,0.0,100.0,100.0,0.0,0.32266355,3.096837,5.3517847,324.46225,312.27362,9.36,17.130999,22.130999,23.681,21.331,0.14,0.164,0.152,0.195
2022-09-08 06:00:00,14.931001,85.28157,12.481,15.519775,0.0,0.0,0.0,0.0,3.0,1017.2,903.8042,99.0,0.0,99.0,9.0,0.013753961,0.25011218,1.2979984,1.9386592,213.6901,248.19853,8.64,16.980999,21.931,23.681,21.331,0.141,0.164,0.152,0.195
2022-09-08 07:00:00,15.331,83.39021,12.531,15.902746,0.0,0.0,0.0,0.0,3.0,1017.6,904.3061,100.0,0.0,100.0,99.0,0.023820706,0.28959358,1.5273507,2.5455842,44.999897,8.130019,6.4799995,17.031,21.730999,23.681,21.331,0.141,0.164,0.152,0.195
2022-09-08 08:00:00,15.481,82.863106,12.581,15.859083,0.0,0.0,0.0,0.0,3.0,1018.0,904.71643,100.0,1.0,100.0,95.0,0.050560012,0.3016684,2.968636,2.9024127,165.96373,172.87508,9.0,17.331,21.531,23.630999,21.331,0.141,0.164,0.152,0.195
2022-09-08 09:00:00,16.181,81.07372,12.931001,16.424593,0.0,0.0,0.0,0.0,3.0,1018.1,905.0606,100.0,0.0,99.0,99.0,0.10685147,0.3483907,4.6938252,5.5887027,184.39862,194.93147,14.04,18.031,21.380999,23.630999,21.331,0.141,0.164,0.152,0.195
2022-09-08 10:00:00,18.031,69.56251,12.3810005,18.125818,0.0,0.0,0.0,0.0,3.0,1018.2,905.8194,99.0,57.0,10.0,97.0,0.23757324,0.62982404,4.452954,5.154415,194.03627,204.77512,16.919998,19.630999,21.331,23.630999,21.331,0.14,0.164,0.152,0.195
2022-09-08 11:00:00,21.380999,56.321133,12.331,22.025972,0.0,0.0,0.0,0.0,3.0,1017.4,906.2993,100.0,73.0,10.0,100.0,0.43997338,1.1123356,6.28713,7.2,203.6294,216.86998,19.44,22.281,21.331,23.630999,21.331,0.139,0.164,0.152,0.195
2022-09-08 12:00:00,23.581,42.733242,10.181001,22.825441,0.0,0.0,0.0,0.0,3.0,1016.8,906.53314,100.0,16.0,36.0,40.0,0.46818948,1.6667562,9.957108,12.181624,229.39879,235.84026,30.599998,26.581,21.931,23.630999,21.331,0.112,0.169,0.151,0.195
2022-09-08 13:00:00,24.781,37.94348,9.481,23.448061,0.1,0.1,0.0,0.0,51.0,1016.3,906.5017,100.0,2.0,100.0,85.0,0.44101435,1.9407859,9.387651,12.074766,237.52882,243.43501,25.199999,27.531,22.181,23.581,21.331,0.111,0.169,0.151,0.195
2022-09-08 14:00:00,25.480999,35.9079,9.281,23.503841,0.0,0.0,0.0,0.0,3.0,1015.7,906.2068,100.0,1.0,100.0,37.0,0.39980108,2.089642,12.261158,16.199999,266.6336,270.0,27.0,28.031,22.480999,23.581,21.331,0.111,0.169,0.151,0.194
