fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2024-09-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,4","4,6","17,5",05:48,"25,3",15:04,53,82,23:00,34,04:00
2024-09-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,2","14,6","18,1",05:29,"22,2",13:56,69,87,16:20,59,08:10
2024-09-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,8","1,8","17,3",05:49,"24,2",14:13,67,86,05:20,56,16:30
2024-09-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,2","31,6","18,1",09:15,"22,2",15:13,74,91,08:40,66,17:00
2024-09-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,8","0,6","19,1",05:17,"22,5",14:48,77,86,05:20,67,16:20
2024-09-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,2","0,2","19,5",05:29,"25,0",14:57,78,84,06:20,63,15:20
2024-09-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,2","0,4","18,8",05:23,"23,6",15:37,77,85,07:20,68,14:10
2024-09-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,0","0,2","19,1",05:12,"26,8",15:18,64,85,06:40,42,16:10
2024-09-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,8","0,0","17,6",05:31,"26,1",14:01,67,77,Varias,56,15:10
2024-09-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,4","0,0","21,3",05:26,"29,4",15:42,65,82,05:10,53,16:10
2024-09-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,3","0,0","18,3",23:53,"28,3",13:55,55,84,05:10,17,Varias
2024-09-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,6","1,0","14,4",05:31,"22,9",14:39,45,74,23:59,31,10:30
2024-09-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4","0,0","16,8",05:28,"24,0",13:27,55,79,00:30,45,10:30
2024-09-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,0","0,2","18,5",05:15,"25,6",Varias,71,84,Varias,59,12:00
2024-10-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,4","0,0","19,4",05:15,"25,3",12:05,73,85,05:00,60,12:40
2024-10-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,6","30,2","16,1",23:37,"23,2",10:22,79,92,Varias,73,03:40
2024-10-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,6","0,0","14,5",04:11,"24,8",15:14,68,93,00:20,41,16:20
2024-10-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,7","0,0","16,4",06:34,"23,0",15:13,60,74,23:30,51,09:30
2024-10-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4","0,0","16,4",06:22,"24,3",12:59,60,80,05:40,39,12:40
2024-10-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,2","0,0","18,8",06:16,"25,5",13:39,71,88,Varias,67,09:10
2024-10-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,7","2,6","19,2",23:20,"24,2",13:45,83,89,Varias,57,21:50
2024-10-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,0","0,2","17,7",Varias,"26,3",13:33,55,84,02:40,38,12:50
2024-10-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,2","0,0","19,5",03:00,"24,8",12:09,59,75,20:30,53,Varias
2024-10-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,6","0,0","17,8",06:27,"23,4",00:01,57,73,23:50,51,10:20
2024-10-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,4","0,0","17,4",Varias,"21,5",11:26,72,81,Varias,65,Varias
2024-10-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0","0,6","18,3",03:42,"23,7",15:44,77,86,11:00,65,13:50
2024-10-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,6","0,0","18,6",02:36,"22,6",14:39,77,85,18:50,67,08:30
2024-10-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,4","0,0","19,7",00:01,"23,2",14:58,83,87,Varias,79,Varias
2024-10-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,1","0,0","20,5",00:01,"23,7",10:27,83,90,19:50,74,09:40
2024-10-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,7","0,0","20,2",06:00,"25,2",12:02,78,90,01:40,66,12:50
2024-10-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0","0,0","16,8",23:38,"25,3",12:03,65,86,08:30,49,15:50
2024-10-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,6","0,0","15,6",03:36,"19,5",12:46,62,79,20:40,51,10:20
2024-10-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,6","0,0","14,9",04:51,"22,4",14:49,59,80,01:20,49,11:20
2024-10-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,5","0,0","16,0",05:49,"25,0",12:56,60,75,02:00,48,12:40
2024-10-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4","0,0","18,0",02:48,"22,9",12:58,71,85,19:20,60,Varias
2024-10-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8","0,0","18,1",03:36,"21,5",Varias,77,84,22:10,65,08:10
2024-10-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,7","0,0","16,5",05:28,"22,9",13:44,73,85,Varias,59,10:10
2024-10-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,0","0,0","16,2",04:29,"21,8",14:20,79,87,05:10,69,14:30
2024-10-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8","22,0","17,1",04:42,"22,5",13:48,79,86,Varias,69,12:00
2024-10-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,0","19,8","14,0",Varias,"18,1",13:16,84,89,Varias,76,13:40
2024-10-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,4","3,6","13,9",00:32,"19,0",Varias,80,84,Varias,69,16:20
2024-10-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","9,8","17,9",23:51,"20,5",13:45,80,89,10:50,72,00:40
2024-10-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,9","0,0","17,6",00:53,"22,2",13:42,80,83,01:30,70,23:50
2024-10-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,6","16,6","18,4",12:52,"20,7",01:44,82,89,13:10,70,00:00
2024-10-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,2","5,8","18,2",23:40,"22,1",09:39,80,90,Varias,68,10:20
2024-11-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,1","0,0","16,9",06:51,"21,3",11:19,78,88,Varias,69,12:50
2024-11-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,0","0,2","17,5",23:50,"20,5",11:46,74,80,Varias,67,Varias
2024-11-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,6","1,2","17,0",01:17,"20,1",14:38,83,88,Varias,77,Varias
2024-11-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,4","26,2","16,7",10:54,"20,0",14:40,84,92,10:40,82,12:30
2024-11-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,6","0,0","18,4",06:37,"22,9",13:08,83,88,Varias,74,13:10
2024-11-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","0,0","17,6",23:03,"20,9",13:33,77,81,Varias,72,19:30
2024-11-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","0,0","17,1",23:51,"20,5",Varias,72,80,Varias,68,Varias
2024-11-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,4","0,0","16,9",00:52,"22,0",12:48,70,82,23:40,63,10:20
2024-11-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,9","0,0","15,5",06:33,"20,3",12:17,75,86,04:10,68,18:20
2024-11-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,3","0,0","14,8",07:03,"21,8",Varias,64,78,Varias,53,12:40
2024-11-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,7","0,0","14,6",06:15,"20,8",12:56,69,76,18:10,57,14:40
2024-11-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,0","11,0","10,9",15:19,"17,1",10:57,62,81,15:10,49,19:10
2024-11-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,1","0,4","11,0",05:21,"17,2",12:55,73,79,05:40,59,00:40
2024-11-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,8","0,0","11,9",05:53,"17,7",12:05,72,82,06:50,59,21:40
2024-11-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,2","0,0","14,4",03:22,"18,0",13:56,69,80,Varias,62,00:10
2024-11-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,9","0,0","13,9",06:12,"19,9",12:49,73,84,05:40,59,12:00
2024-11-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,0","0,0","13,3",06:18,"20,6",13:40,66,82,02:20,52,14:10
2024-11-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","13,1",02:18,"17,3",12:57,77,79,17:50,69,21:50
2024-11-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,0","0,0","13,5",02:07,"20,4",14:18,71,81,18:50,58,11:40
2024-11-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,5","0,0","14,5",01:41,"20,5",14:04,57,78,23:30,50,14:00
2024-11-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,6","0,0","13,9",07:01,"19,2",15:11,57,82,01:50,46,18:00
2024-11-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,4","5,2","12,2",22:21,"18,6",00:01,50,80,23:50,37,12:50
2024-11-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,3","0,0","12,1",01:26,"18,5",12:57,67,85,01:40,55,12:20
2024-11-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,9","0,0","15,7",23:26,"20,1",12:51,82,90,19:30,67,09:50
2024-11-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,0","0,0","14,7",03:11,"19,3",14:57,83,89,03:20,78,Varias
2024-11-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,5","0,0","14,1",Varias,"18,9",12:33,61,85,00:00,45,12:40
2024-11-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,8","0,0","12,8",22:59,"18,8",13:55,59,71,03:00,47,15:40
2024-11-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,7","0,0","10,4",07:15,"19,0",13:59,62,74,07:20,47,13:00
2024-11-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,4","0,0","11,8",04:51,"18,9",12:25,62,81,21:30,42,12:10
2024-11-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","12,3",05:08,"18,0",13:12,75,85,03:50,66,13:20
2024-12-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,4","0,0","14,4",23:06,"18,3",12:56,73,82,20:30,68,Varias
2024-12-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,6","0,0","13,8",Varias,"21,4",14:13,58,75,01:00,44,14:10
2024-12-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,,"0,6",,,,,64,,,,
2024-12-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,0","0,0","11,4",Varias,"16,6",14:29,62,84,03:50,50,14:30
2024-12-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,8","0,0","10,6",07:16,"17,0",13:33,61,72,17:50,51,Varias
2024-12-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,3","0,0","12,4",00:08,"18,2",13:56,65,69,18:40,57,00:00
2024-12-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","10,0",23:38,"21,1",14:37,60,83,07:10,32,14:50
2024-12-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","8,3",06:35,"14,8",13:07,51,60,22:20,37,13:40
2024-12-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,7","0,0","8,0",04:40,"15,4",14:00,50,62,20:50,39,13:30
2024-12-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,8","3,8","7,7",07:48,"11,9",13:18,68,85,22:20,54,11:30
2024-12-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,4","1,0","7,7",06:16,"11,2",Varias,73,80,14:30,65,04:50
2024-12-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,8","28,2","10,3",Varias,"13,4",Varias,78,90,Varias,67,03:30
2024-12-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,8","0,0","9,7",04:51,"15,8",14:41,75,83,Varias,66,13:20
2024-12-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,0","0,0","9,3",Varias,"14,6",13:15,63,77,00:00,50,13:40
2024-12-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,4","0,0","8,1",06:23,"14,8",14:16,65,77,22:40,47,14:00
2024-12-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,9","0,0","8,1",03:04,"15,7",14:31,61,76,22:40,49,Varias
2024-12-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,6","0,0","8,9",06:48,"16,4",14:04,67,85,07:30,51,13:40
2024-12-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,8","0,0","9,2",01:45,"16,5",14:48,64,81,00:00,47,10:10
2024-12-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,9","0,0","11,5",00:25,"20,3",11:56,50,68,00:10,42,11:50
2024-12-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","0,0","8,6",05:42,"15,8",14:23,54,71,22:20,42,13:00
2024-12-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,2","0,0","7,8",07:30,"14,6",13:12,55,68,23:59,44,12:50
2024-12-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,8","0,0","10,6",00:01,"17,1",15:02,58,69,06:50,47,21:50
2024-12-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,6","0,0","9,1",07:04,"16,2",13:06,48,67,04:20,31,13:00
2024-12-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,7","0,0","7,9",06:37,"13,5",13:56,60,74,Varias,44,00:00
2024-12-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","0,0","9,4",04:35,"14,9",15:27,77,85,Varias,72,Varias
2024-12-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,0","0,0","10,5",23:49,"13,5",10:57,83,88,07:50,79,15:00
2024-12-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,4","0,0","8,4",06:52,"16,3",15:23,62,88,00:50,40,15:20
2024-12-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,8","0,0","5,8",07:14,"15,9",13:48,71,81,06:20,49,13:30
2024-12-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,6","0,2","5,8",06:33,"15,3",15:14,69,85,07:00,49,13:10
2024-12-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,4","0,0","5,5",07:24,"15,4",14:56,,86,02:40,52,14:50
2024-12-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,2","0,0","6,6",06:51,"13,8",13:05,79,85,04:00,67,10:00
2025-01-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,4","0,0","8,7",07:27,"14,2",15:06,78,84,Varias,70,15:20
2025-01-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,1","0,0","7,7",23:55,"16,5",13:35,55,83,00:00,45,Varias
2025-01-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,8","0,0","7,2",06:14,"14,5",14:30,58,70,06:10,49,14:10
2025-01-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,1","0,0","10,0",06:14,"16,2",13:28,73,82,18:10,59,13:30
2025-01-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,8","0,0","9,7",06:41,"15,8",13:40,67,83,23:50,52,11:30
2025-01-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,0","3,4","10,4",06:13,"17,6",13:07,65,87,22:10,55,13:10
2025-01-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,4","0,0","8,6",06:24,"16,1",14:45,50,73,00:40,39,15:00
2025-01-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","12,3",01:08,"18,0",11:54,63,73,17:50,45,Varias
2025-01-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,5","0,0","12,8",Varias,"20,2",14:29,51,64,Varias,41,Varias
2025-01-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,9","0,0","11,3",07:29,"20,5",14:55,61,77,05:10,48,14:50
2025-01-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,2","0,0","13,0",23:49,"19,5",13:15,61,72,21:40,29,19:10
2025-01-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,0","0,0","7,5",23:52,"14,6",12:29,30,51,00:00,5,10:10
2025-01-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,1","0,0","6,1",07:46,"12,1",15:03,36,51,23:30,27,10:20
2025-01-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,2","0,0","5,9",06:13,"12,5",13:58,41,68,20:40,19,13:40
2025-01-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,2","0,0","6,0",06:14,"14,3",14:57,33,55,02:00,19,13:40
2025-01-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,0","3,0","7,0",01:51,"13,1",14:03,49,75,23:40,37,03:10
2025-01-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,1","0,0","8,2",23:47,"14,0",14:39,55,85,01:10,37,15:30
2025-01-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,4","0,0","6,8",06:02,"14,0",15:05,52,63,18:50,40,10:00
2025-01-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,7","0,0","9,1",23:38,"14,3",11:55,49,71,23:59,41,00:20
2025-01-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,0","0,0","8,1",04:10,"13,9",14:20,75,80,07:00,67,14:10
2025-01-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,8","0,0","8,4",04:50,"13,3",Varias,69,82,21:30,58,Varias
2025-01-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","11,2",04:21,"19,2",14:54,64,87,02:40,46,16:30
2025-01-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,1","0,0","12,3",23:50,"15,9",13:50,75,85,23:59,58,09:10
2025-01-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,4","0,0","10,6",06:31,"20,2",14:38,71,89,06:50,48,14:50
2025-01-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","11,1",05:25,"18,1",14:27,71,87,05:40,46,15:50
2025-01-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,0","0,0","11,0",06:53,"17,1",12:58,63,75,23:20,42,11:50
2025-01-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,2","0,4","14,1",00:01,"20,4",12:58,63,78,21:20,44,23:50
2025-01-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,2","0,0","12,0",Varias,"16,3",15:08,35,46,Varias,24,14:50
2025-01-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,1","0,0","10,7",07:31,"15,5",12:42,46,66,21:50,31,12:50
2025-01-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,0","0,0","9,9",08:18,"16,2",13:08,46,73,03:20,34,Varias
2025-01-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,8","0,0","8,6",06:42,"15,1",14:57,52,64,06:40,39,14:50
2025-02-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,5","8,0","8,5",05:44,"10,5",12:20,71,87,10:50,51,06:40
2025-02-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","8,6",07:31,"14,7",12:23,64,76,02:40,47,12:10
2025-02-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,8","0,0","8,6",06:48,"16,9",12:55,50,63,07:00,34,13:00
2025-02-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,0","0,0","7,6",06:12,"16,5",13:29,61,78,21:30,42,14:30
2025-02-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,0","0,0","7,8",03:53,"16,2",13:53,69,84,21:40,51,13:20
2025-02-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,8","0,0","7,7",07:19,"14,0",13:19,74,85,04:20,66,Varias
2025-02-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,0","6,4","9,9",06:46,"14,1",14:40,71,85,23:40,63,14:50
2025-02-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,1","0,0","8,4",Varias,"13,8",03:20,70,86,01:00,56,13:50
2025-02-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,1","0,0","7,5",06:27,"14,7",14:14,67,78,06:20,56,16:10
2025-02-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","0,0","9,5",02:46,"14,9",14:58,78,83,13:40,70,11:00
2025-02-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,6","0,0","11,4",22:26,"15,7",11:57,78,87,Varias,67,15:40
2025-02-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","24,0","10,5",05:20,"13,9",12:15,85,92,Varias,72,09:30
2025-02-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,8","0,0","11,2",05:45,"16,5",12:46,71,88,03:30,59,11:50
