fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-03-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,1","0,0","13,2",23:59,"23,0",14:39,40,74,Varias,19,15:10
2023-03-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,8","0,0","12,2",06:56,"17,4",13:35,72,87,22:40,53,07:50
2023-03-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,0","10,8",05:21,"17,9",Varias,73,88,06:40,51,12:30
2023-03-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,0","0,0","12,7",05:58,"17,2",12:34,78,86,03:40,69,12:40
2023-03-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","13,0",05:55,"17,4",13:25,74,86,Varias,61,16:40
2023-03-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,0","0,0","12,7",06:13,"17,2",13:27,71,88,00:50,59,12:40
2023-03-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,5","0,0","11,2",06:01,"17,8",11:02,75,84,06:00,52,10:50
2023-03-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,3","0,0","11,6",06:12,"17,0",12:38,75,83,Varias,65,09:40
2023-03-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,0","11,2",06:17,"17,6",11:53,74,86,06:00,63,12:50
2023-03-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","13,1",06:11,"18,0",12:20,79,87,06:40,67,12:00
2023-03-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,2","0,0","12,6",06:15,"23,7",12:41,69,86,Varias,35,14:40
2023-03-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","13,0",06:00,"18,3",14:58,65,84,Varias,50,Varias
2023-03-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,7","0,0","11,9",06:20,"25,5",14:10,61,81,06:40,9,15:30
2023-03-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,0","0,4","11,9",06:09,"18,2",12:50,56,79,23:50,29,00:00
2023-03-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,5","0,0","12,0",06:19,"17,0",15:46,73,78,Varias,62,15:40
2023-03-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","12,7",04:47,"18,4",14:44,66,78,05:50,54,15:00
2023-03-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","12,2",06:03,"19,1",11:24,72,83,23:59,64,12:30
2023-03-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,4","0,0","13,7",Varias,"25,2",10:22,77,86,02:40,23,10:30
2023-04-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,3","0,2","11,9",23:56,"22,7",14:40,38,81,05:00,19,Varias
2023-04-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,0","0,0","10,2",05:56,"21,8",13:14,45,80,00:10,17,12:30
2023-04-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","11,6",06:14,"17,5",12:25,55,72,22:10,36,08:50
2023-04-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,1","0,0","11,3",04:14,"16,9",13:09,59,76,04:20,51,07:50
2023-04-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,2","0,0","10,7",06:03,"17,7",13:42,64,77,Varias,31,13:50
2023-04-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,0","11,0",06:10,"17,9",14:09,67,82,06:20,50,14:30
2023-04-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,8","0,0","11,2",05:56,"18,4",13:31,59,80,06:00,41,16:50
2023-04-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","12,0",06:03,"17,3",10:20,56,75,06:00,44,23:30
2023-04-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","11,4",06:13,"19,1",11:17,53,81,21:00,25,11:20
2023-04-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,8","0,0","13,1",05:15,"20,5",12:24,69,83,Varias,55,11:50
2023-04-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,0","0,0","13,1",05:58,"19,0",13:08,68,84,Varias,54,17:50
2023-04-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0","0,6","13,4",04:44,"28,5",15:04,63,85,01:30,8,15:20
2023-04-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,7","0,0","11,3",05:53,"22,1",14:07,39,75,02:50,12,12:30
2023-04-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,4","0,0","11,2",06:02,"19,6",13:22,41,78,22:50,35,13:10
2023-04-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,9","0,0","13,3",06:01,"20,5",09:54,59,79,02:00,37,09:50
2023-04-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,9","0,0","12,1",06:09,"19,7",15:02,45,70,23:59,20,15:00
2023-04-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","11,2",05:57,"18,0",10:36,55,71,Varias,45,06:50
2023-04-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,6","0,0","14,0",06:09,"19,2",11:59,66,76,06:00,56,11:40
2023-04-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,0","0,0","12,4",05:23,"19,6",10:37,60,79,05:50,38,14:40
2023-04-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,4","0,0","12,9",05:17,"19,9",10:24,57,84,Varias,36,07:50
2023-04-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,0","15,1",03:53,"20,4",13:59,72,89,23:40,60,13:20
2023-04-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,0","14,8",05:52,"20,7",14:10,74,89,Varias,62,Varias
2023-04-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,6","0,2","15,4",23:55,"21,8",16:50,66,86,00:30,45,17:20
2023-04-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,6","0,0","15,2",00:31,"20,0",13:35,77,89,23:50,67,09:10
2023-04-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,6","0,0","15,1",04:22,"20,1",11:16,82,88,Varias,74,09:30
2023-04-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,0","0,0","15,8",01:37,"20,1",12:31,75,82,Varias,67,Varias
2023-04-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,0","0,0","16,3",04:43,"23,6",13:05,62,83,Varias,48,11:40
2023-04-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","0,0","16,4",04:29,"21,9",11:22,80,90,04:40,68,11:10
2023-04-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","2,4","17,6",03:17,"20,9",10:40,74,86,06:20,58,04:20
2023-04-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,0","17,6","17,2",Varias,"22,8",13:24,77,88,Varias,63,12:40
2023-05-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","0,0","16,9",Varias,"20,6",12:33,73,85,Varias,67,14:10
2023-05-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,4","0,0","14,6",05:09,"22,2",11:36,66,84,Varias,52,12:10
2023-05-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,3","0,0","15,7",05:01,"22,9",12:05,70,85,22:40,49,12:20
2023-05-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","0,0","16,1",04:59,"22,4",13:07,72,89,06:00,51,09:30
2023-05-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8","0,0","16,9",04:55,"22,7",14:25,71,89,23:50,63,14:10
2023-05-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","0,0","16,3",04:44,"21,2",10:22,85,91,03:00,73,23:10
2023-05-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8","0,6","17,8",04:51,"21,7",12:35,74,86,01:20,64,18:30
2023-05-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8","0,0","17,5",05:01,"22,1",09:38,64,81,23:50,56,13:20
2023-05-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,2","0,8","17,0",02:59,"23,3",13:09,77,89,18:30,57,13:40
2023-05-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","6,4","17,0",05:53,"21,3",13:10,60,80,00:40,53,07:10
2023-05-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,1","0,0","14,3",06:39,"19,9",14:39,68,84,00:40,58,15:10
2023-05-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,4","6,8","11,1",15:27,"19,6",11:51,71,88,15:50,53,08:40
2023-05-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,2","2,4","12,6",03:23,"19,8",12:24,67,82,20:40,52,10:40
2023-05-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,8","6,0","13,6",Varias,"20,1",12:35,66,83,02:50,52,12:40
2023-05-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,2","0,0","15,3",03:50,"23,0",12:24,62,83,23:10,43,09:00
2023-05-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","0,0","15,7",02:40,"21,9",12:54,56,75,00:00,38,09:20
2023-05-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,0","0,0","14,5",04:21,"21,6",09:44,51,73,00:00,30,12:20
2023-05-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,2","0,0","15,2",04:22,"21,1",11:05,61,79,06:00,49,10:50
2023-05-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,2","2,0","15,0",21:28,"19,5",08:43,67,81,21:40,51,13:40
2023-05-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,4","0,0","15,0",Varias,"21,7",14:33,62,78,00:00,47,09:10
2023-05-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,5","0,0","15,1",06:35,"19,9",09:39,71,76,18:00,58,14:20
2023-05-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4","0,0","17,7",09:14,"23,2",14:24,68,78,09:30,56,12:40
2023-05-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,6","0,6","17,1",01:47,"22,1",11:04,72,82,08:30,63,11:10
2023-05-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0","3,6","17,2",03:41,"24,9",10:39,64,84,01:50,50,Varias
2023-05-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,2","8,0","16,1",15:19,"20,3",03:00,89,91,Varias,56,02:50
2023-05-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,4","0,0","15,5",02:09,"21,3",13:49,77,84,Varias,71,10:50
2023-05-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,4","0,0","16,7",04:43,"26,0",13:46,62,84,Varias,46,17:00
2023-05-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,8","0,0","18,5",Varias,"25,0",13:28,59,79,22:50,44,13:20
2023-05-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,2","0,0","18,2",04:39,"22,1",12:22,75,87,Varias,64,02:40
2023-05-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0","0,0","18,0",03:54,"24,0",14:59,68,88,00:50,59,Varias
2023-05-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,8","2,4","18,7",03:00,"25,0",09:42,65,82,23:10,50,09:00
2023-06-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,7","0,0","17,9",02:53,"23,5",13:05,76,87,03:50,62,11:30
2023-06-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,8","0,0","17,7",04:40,"23,8",12:59,73,86,03:20,68,08:20
2023-06-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,3","0,0","18,9",Varias,"23,7",09:59,77,84,Varias,69,09:10
2023-06-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,6","0,0","19,1",04:34,"24,2",12:42,75,85,00:50,69,13:00
2023-06-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,6","0,0","18,6",Varias,"24,6",14:52,73,84,05:50,63,15:00
2023-06-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,8","0,0","20,2",Varias,"25,4",14:36,72,80,Varias,59,08:40
2023-06-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6","0,0","20,2",02:48,"24,9",11:37,74,82,06:00,66,Varias
2023-06-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,9","0,0","20,2",06:16,"25,6",14:12,69,84,Varias,63,16:10
2023-06-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,0","0,0","21,2",04:24,"26,7",13:49,75,89,06:10,61,11:40
2023-06-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,0","0,0","21,0",06:09,"24,9",13:52,78,82,06:20,70,09:10
2023-06-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,8","1,0","21,1",04:12,"28,6",14:06,58,80,04:40,48,17:40
2023-06-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,4","0,0","21,9",02:31,"27,0",13:27,53,79,23:30,45,08:10
2023-06-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,1","1,8","20,3",15:44,"25,9",11:12,70,85,03:40,59,09:50
2023-06-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,8","0,0","19,9",03:17,"27,6",11:01,59,73,06:00,46,16:10
2023-06-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,7","0,0","21,2",04:16,"28,2",12:49,61,79,Varias,53,13:00
2023-06-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,2","0,0","21,3",04:02,"29,0",10:06,64,85,23:59,43,10:20
2023-06-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,6","0,0","22,1",Varias,"29,1",11:15,61,86,Varias,41,11:10
2023-06-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,5","0,0","23,1",23:50,"27,9",13:06,56,71,18:30,39,16:40
2023-06-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,4","0,2","22,3",03:39,"28,5",12:43,59,77,05:10,40,Varias
2023-06-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,8","0,0","21,8",Varias,"27,7",15:07,67,84,19:40,54,10:00
2023-06-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,2","0,0","22,8",04:13,"27,5",09:05,75,87,03:00,65,09:10
2023-06-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","23,7",02:53,"32,2",12:00,57,81,Varias,37,11:50
2023-06-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,3","0,0","23,6",Varias,"29,0",10:41,64,81,23:50,49,10:00
2023-06-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","0,0","23,3",Varias,"29,2",13:25,70,85,05:00,58,13:30
2023-06-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","0,0","22,8",04:34,"30,0",10:11,68,79,Varias,59,09:40
2023-06-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,8","0,0","23,5",Varias,"30,2",09:44,64,84,23:40,49,08:10
2023-06-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,6","0,0","24,1",Varias,"29,2",10:50,75,87,02:20,65,11:20
2023-06-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","24,3",Varias,"29,6",12:23,69,88,04:40,55,17:30
2023-06-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","1,4","22,4",Varias,"30,0",11:16,66,88,05:00,54,16:10
2023-06-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,4","0,0","20,7",00:34,"28,0",15:05,63,81,00:40,54,13:30
2023-07-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,4","0,0","21,0",00:58,"27,9",13:52,56,80,00:30,49,18:30
2023-07-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,8","0,0","22,8",04:48,"28,7",16:03,67,82,Varias,59,16:20
2023-07-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","0,0","23,5",03:46,"28,9",09:39,71,84,03:50,60,12:00
2023-07-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,1","0,0","23,5",04:20,"28,7",15:09,71,82,20:10,56,12:30
2023-07-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,8","1,6","23,1",09:52,"26,4",15:25,74,88,Varias,66,15:50
2023-07-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,1","0,0","23,0",04:13,"29,2",11:43,63,80,Varias,49,08:40
2023-07-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,0","0,0","23,2",04:15,"28,7",11:04,74,85,Varias,57,11:10
2023-07-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,8","0,0","23,6",04:55,"30,0",08:36,67,84,04:20,49,08:20
2023-07-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,1","0,0","23,7",04:27,"30,5",12:30,72,88,23:50,56,12:20
2023-07-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","24,3",00:01,"29,7",12:58,72,87,00:00,65,Varias
2023-07-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,8","0,0","25,2",Varias,"30,4",13:57,75,88,Varias,69,06:10
2023-07-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,8","0,0","25,4",03:46,"30,1",11:26,73,89,Varias,62,12:00
2023-07-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","25,5",Varias,"30,4",12:07,63,77,05:00,45,11:40
2023-07-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","25,2",04:15,"30,8",12:35,62,78,23:40,51,16:30
2023-07-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,2","0,0","25,3",04:17,"31,1",13:15,71,83,Varias,61,14:10
2023-07-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,8","0,0","25,1",05:28,"30,5",13:09,61,82,00:10,51,13:00
2023-07-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,6","0,0","24,8",Varias,"30,3",14:16,65,82,23:30,47,14:20
2023-07-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,5","0,0","24,3",05:12,"32,7",17:05,64,86,Varias,44,17:20
2023-07-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,0","0,0","25,8",05:11,"32,1",13:06,71,87,Varias,59,13:40
2023-07-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","25,1",05:23,"31,0",11:48,67,78,22:50,49,15:50
2023-07-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,5","0,0","25,3",Varias,"29,7",14:43,69,80,01:20,60,14:50
2023-07-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,0","24,4",05:15,"29,9",14:57,60,72,23:30,50,15:00
2023-07-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,8","0,0","24,5",04:49,"31,0",15:40,74,82,23:50,58,15:20
2023-07-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,2","0,0","26,0",05:12,"30,5",10:47,74,83,Varias,62,08:40
2023-07-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,2","0,0","24,0",23:59,"32,3",17:04,38,77,Varias,19,17:30
2023-07-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","22,9",05:18,"27,2",13:58,58,76,Varias,52,11:30
2023-07-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","2,2","22,8",05:11,"29,5",15:15,69,81,05:10,54,22:00
2023-07-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,6","0,0","22,5",05:20,"30,7",14:24,67,80,23:50,60,04:10
2023-07-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,4","0,0","24,5",05:16,"30,4",14:03,73,82,05:10,61,15:40
2023-07-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,1","0,0","25,0",22:52,"31,2",11:04,70,88,05:10,58,16:50
2023-07-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,6","0,0","24,6",03:23,"28,6",Varias,72,80,22:40,58,04:20
2023-08-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,8","0,0","25,7",05:15,"31,9",14:01,71,87,05:20,48,11:00
2023-08-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,2","0,0","25,0",05:10,"31,4",13:28,73,87,23:40,59,12:40
2023-08-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,8","2,0","23,8",24:00,"27,9",14:05,70,88,Varias,59,14:40
2023-08-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,4","0,0","18,9",05:22,"28,0",15:30,50,82,01:00,39,09:00
2023-08-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,8","6,0","20,8",05:27,"28,8",14:58,46,65,23:50,29,14:50
2023-08-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2","2,8","21,4",07:50,"26,9",14:40,72,85,07:10,59,00:10
2023-08-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2","0,0","21,9",05:20,"26,6",10:39,60,71,Varias,53,10:40
2023-08-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,6","0,0","22,5",05:23,"28,7",14:22,68,78,05:10,60,18:10
2023-08-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","0,0","23,6",05:11,"29,3",11:05,70,80,Varias,63,14:00
2023-08-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,9","0,0","24,4",05:21,"31,4",11:58,67,81,05:10,51,16:30
2023-08-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,6","0,0","23,1",05:24,"32,1",11:19,60,74,05:40,42,09:00
2023-08-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","24,9",05:34,"29,2",13:00,77,83,Varias,56,01:20
2023-08-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","24,4",05:21,"29,5",12:32,76,87,Varias,67,12:10
2023-08-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,3","0,0","23,9",05:20,"30,7",13:15,71,84,05:20,59,13:20
2023-08-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,5","0,0","24,7",05:16,"30,3",13:23,76,82,Varias,65,04:00
2023-08-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,0","24,8",05:39,"29,5",15:04,77,83,20:40,69,02:10
2023-08-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,0","24,6",05:22,"29,9",12:57,74,83,02:30,66,11:30
2023-08-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,1","0,0","24,2",05:43,"30,0",10:49,73,83,Varias,62,08:40
2023-08-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,1","0,0","25,5",Varias,"30,7",12:49,74,82,Varias,64,12:50
2023-08-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"30,0","0,0","25,3",05:30,"34,6",13:33,59,85,06:20,41,16:10
2023-08-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,9","0,0","26,0",05:16,"33,8",14:18,62,74,05:20,53,Varias
2023-08-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,5","0,0","26,7",05:20,"32,3",12:44,70,85,05:50,46,19:40
2023-08-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"30,6","0,0","26,6",05:24,"34,7",16:58,57,71,05:50,43,18:40
2023-08-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"31,2","0,0","27,7",05:12,"34,7",12:45,66,81,05:50,52,11:20
2023-08-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,6","0,0","26,8",05:15,"32,5",12:31,70,83,05:40,56,15:20
2023-08-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","21,6","23,0",19:30,"29,9",11:23,74,88,20:00,61,16:50
2023-08-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,2","22,2","18,0",10:58,"26,3",01:55,76,90,Varias,53,23:59
2023-08-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,9","0,0","18,4",05:35,"31,4",14:35,54,65,Varias,26,14:40
2023-08-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,2","20,4","19,4",23:52,"27,0",11:51,56,86,23:59,33,09:40
2023-08-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6","0,8","19,6",00:01,"25,7",13:38,72,89,00:20,63,14:00
2023-08-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,6","0,0","21,1",05:14,"28,1",14:20,61,84,05:10,40,14:50
