fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-09-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,0","0,0","20,2",05:03,"27,8",14:41,77,87,00:50,67,10:30
2023-09-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,6","0,0","22,8",Varias,"28,4",14:05,77,86,Varias,68,07:50
2023-09-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,3",,"24,1",06:49,"30,5",12:15,60,85,00:00,36,12:20
2023-09-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,3",,"22,3",23:57,"26,3",10:05,67,82,23:59,53,Varias
2023-09-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,7",,"18,9",04:09,"24,5",16:18,73,88,01:20,62,12:10
2023-09-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2",,"20,3",05:13,"28,0",11:51,62,88,05:20,37,10:10
2023-09-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,8",,"20,2",Varias,"27,3",15:51,45,68,Varias,26,15:30
2023-09-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0",,"17,6",05:39,"24,4",16:05,49,64,00:00,41,08:20
2023-09-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,2",Varias,"26,1",14:06,62,75,Varias,46,14:10
2023-09-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,4",05:28,"25,7",15:07,63,80,06:20,49,14:30
2023-09-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,0",05:20,"26,3",12:48,65,79,Varias,55,13:00
2023-09-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,4",,"19,3",05:02,"27,6",12:28,68,79,Varias,54,09:40
2023-09-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,8",,"20,7",05:28,"26,9",13:31,72,85,Varias,61,13:00
2023-09-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,7",,"20,8",Varias,"28,6",14:45,68,82,06:20,50,16:20
2023-09-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,4",,"21,3",05:27,"29,4",12:19,63,76,19:20,47,10:00
2023-10-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,1",,"21,5",05:01,"26,7",14:07,70,83,23:50,61,09:00
2023-10-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,9",,"21,3",03:49,"26,5",13:37,74,84,Varias,66,13:40
2023-10-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2",,"21,3",05:16,"27,1",12:42,76,85,03:00,67,Varias
2023-10-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,2",,"22,6",02:22,"27,7",12:37,65,79,02:00,52,11:40
2023-10-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,0",,"21,7",05:40,"26,3",15:30,76,84,Varias,66,15:40
2023-10-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,6",,"21,5",05:25,"27,6",13:26,72,83,05:20,64,Varias
2023-10-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,9",,"21,3",05:32,"26,5",15:06,77,84,04:40,72,15:00
2023-10-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,2",,"20,0",05:57,"26,4",13:39,75,85,05:30,65,14:40
2023-10-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,2",,"19,8",05:52,"26,5",13:33,73,85,Varias,63,13:10
2023-10-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,3",,"19,7",05:55,"26,9",11:52,74,86,05:10,55,10:40
2023-10-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,3",05:41,"26,0",13:43,73,86,06:00,62,13:20
2023-10-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,4",05:01,"25,9",13:04,75,85,Varias,66,Varias
2023-10-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,0",,"19,7",06:21,"26,2",13:13,76,86,Varias,61,14:20
2023-10-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,1",,"20,5",01:37,"25,7",14:25,72,83,01:00,57,14:20
2023-10-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,2",,"20,1",Varias,"22,2",07:49,74,88,09:50,70,15:00
2023-10-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,9",,"18,4",07:31,"21,4",14:18,82,92,Varias,73,14:10
2023-10-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,4",,"18,1",05:37,"24,8",12:11,79,86,Varias,68,13:30
2023-10-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2",,"21,1",05:43,"27,2",13:05,71,90,07:10,58,18:50
2023-10-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,3",,"17,6",23:55,"25,0",11:40,64,86,21:20,51,08:20
2023-10-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,5",,"16,9",00:57,"24,1",12:53,50,87,01:20,40,12:00
2023-10-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,4",,"16,6",23:54,"22,2",13:48,42,56,00:50,35,Varias
2023-10-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,4",,"14,1",05:37,"20,8",12:59,54,73,22:40,46,00:00
2023-10-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,6",00:01,"25,5",11:46,70,84,Varias,44,16:00
2023-10-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4",,"17,3",03:58,"23,5",13:25,50,87,01:00,33,15:30
2023-10-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,8",,"17,3",03:57,"24,3",12:42,51,58,Varias,42,12:30
2023-10-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,9",,"20,0",00:45,"25,8",14:17,61,67,17:00,49,23:59
2023-10-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0",,"17,8",07:57,"24,3",14:07,46,60,Varias,33,12:50
2023-10-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,0",,"15,8",Varias,"24,3",12:31,57,74,23:30,39,12:40
2023-10-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8",,"17,4",06:18,"22,1",12:55,69,82,23:59,61,10:00
2023-10-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8",,"15,4",23:39,"22,2",13:43,71,83,Varias,57,16:30
2023-10-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,,,,,,,51,,,,
2023-11-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,3","0,0","14,2",05:42,"22,4",12:22,51,71,05:30,39,12:20
2023-11-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,6","14,5",23:59,"21,2",11:05,59,73,Varias,39,Varias
2023-11-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,1","0,0","12,7",04:46,"19,5",14:37,41,48,07:50,33,14:40
2023-11-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,2","0,4","13,6",02:01,"20,7",19:20,61,71,17:30,38,23:59
2023-11-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,0","0,0","16,0",23:50,"21,9",14:23,39,46,Varias,33,Varias
2023-11-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,7","0,0","14,0",22:39,"21,4",13:54,53,76,Varias,32,12:50
2023-11-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","11,4",05:47,"17,8",12:57,46,80,01:40,38,11:20
2023-11-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,6","11,3",02:23,"17,6",12:42,52,69,23:59,45,12:50
2023-11-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","12,8",02:53,"17,7",12:30,64,79,05:00,57,13:50
2023-11-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,0","0,0","13,6",02:30,"20,4",14:54,50,67,21:30,41,Varias
2023-11-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,9","0,0","14,3",05:47,"17,5",13:06,74,82,18:30,60,10:30
2023-11-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,0","0,0","16,1",Varias,"22,0",11:48,73,83,Varias,53,11:40
2023-11-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,1","0,0","15,1",01:53,"25,1",14:13,58,81,01:40,49,Varias
2023-11-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6","0,0","18,8",02:30,"26,4",12:50,55,66,01:20,45,12:50
2023-11-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,4","0,2","16,3",21:43,"20,6",00:01,75,88,Varias,55,00:00
2023-11-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,0","0,0","15,5",02:08,"22,4",Varias,73,89,Varias,56,14:30
2023-11-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,3","0,0","15,2",20:52,"19,4",11:55,75,83,Varias,52,10:00
2023-11-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,4","0,0","14,8",05:24,"20,1",14:14,72,82,Varias,55,13:30
2023-11-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,4","0,0","12,2",06:52,"18,7",13:27,77,89,Varias,60,01:20
2023-11-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,4","0,2","12,5",05:45,"20,2",14:03,74,91,03:30,60,Varias
2023-11-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,9","0,0","13,0",07:18,"18,8",13:23,64,86,07:20,44,13:20
2023-11-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,8","0,0","11,7",04:01,"19,8",13:55,31,57,03:40,15,Varias
2023-11-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,7","0,0","10,7",05:10,"18,7",12:57,30,41,06:00,23,13:40
2023-11-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,6","0,0","11,7",04:05,"21,4",14:54,35,69,23:59,26,12:30
2023-11-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,3","0,0","11,7",07:01,"16,9",13:24,63,74,00:20,53,09:40
2023-11-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,0","0,0","11,9",22:17,"16,0",13:47,69,81,22:40,62,Varias
2023-11-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,4","0,0","11,2",07:46,"15,5",Varias,56,77,00:00,48,12:40
2023-11-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","13,2",03:50,"17,2",14:05,62,81,22:20,45,12:10
2023-11-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,2","0,2","13,2",08:06,"15,2",14:44,84,88,08:50,75,04:00
2023-11-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,0","13,1",00:43,"22,5",12:30,64,81,00:00,46,12:30
2023-12-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","11,3",24:00,"19,9",00:01,71,84,07:50,50,18:00
2023-12-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,1","0,2","10,0",07:39,"16,2",13:22,60,73,18:20,45,Varias
2023-12-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","9,0",07:48,"14,3",13:06,59,72,Varias,50,Varias
2023-12-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,1","0,0","10,0",00:01,"16,2",14:54,54,72,06:10,44,12:50
2023-12-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,0","0,0","10,0",07:05,"14,0",12:19,63,67,Varias,54,18:30
2023-12-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,4","0,0","10,1",07:22,"14,8",13:03,60,71,17:30,50,12:50
2023-12-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","1,0","8,1",05:30,"16,3",12:48,68,78,Varias,52,11:10
2023-12-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,0","0,0","11,7",23:17,"16,2",14:56,71,84,04:10,56,16:10
2023-12-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,3","0,0","10,5",07:53,"18,1",14:26,58,67,20:40,48,12:50
2023-12-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,9","0,0","11,6",07:19,"18,2",14:34,71,78,22:30,57,11:10
2023-12-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,0","14,3",05:19,"21,2",14:57,62,77,00:50,48,15:00
2023-12-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,6","0,0","13,1",07:16,"20,1",13:30,58,74,Varias,47,13:30
2023-12-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,8","0,0","12,2",23:47,"17,4",07:55,46,70,03:10,38,12:00
2023-12-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,0","0,0","10,6",05:22,"19,3",14:19,37,63,03:40,18,13:00
2023-12-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,1","0,0","9,9",05:45,"18,3",14:13,44,59,23:20,26,15:00
2023-12-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,8","0,0","10,0",23:40,"15,6",15:02,60,76,19:50,48,11:20
2023-12-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,6","0,0","6,9",07:05,"14,4",14:08,70,77,19:40,55,14:10
2023-12-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","6,7",07:02,"16,6",14:48,59,80,02:30,37,14:30
2023-12-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,9","0,0","7,7",05:30,"16,1",13:57,58,68,18:20,32,19:40
2023-12-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,4","0,0","9,0",08:17,"15,9",14:49,49,67,04:30,38,12:00
2023-12-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,0","0,0","8,1",07:34,"18,0",14:01,51,63,06:30,38,14:00
2023-12-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,8","0,0","11,9",23:50,"21,7",13:42,53,82,23:59,33,13:00
2023-12-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,2","0,0","10,4",23:59,"18,0",14:57,55,83,00:10,42,Varias
2023-12-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,6","0,0","9,0",23:49,"16,3",13:16,58,77,02:30,47,12:30
2023-12-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","6,5",07:34,"16,7",13:13,62,78,05:00,31,12:40
2023-12-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,7","0,0","5,8",07:00,"17,6",13:44,61,78,20:50,47,13:30
2023-12-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","5,9",07:11,"17,4",13:31,56,80,21:50,29,12:50
2023-12-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","8,2",05:12,"14,9",13:35,,86,06:20,65,20:50
2023-12-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,0","0,0","8,1",06:51,"13,9",12:56,63,80,Varias,47,05:10
2023-12-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,0","0,0","8,2",07:49,"15,9",14:50,71,80,04:40,61,Varias
2023-12-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,1","0,0","10,6",06:42,"17,6",13:37,59,76,08:10,42,14:10
2024-01-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,8","0,0","8,8",23:52,"14,7",14:45,68,76,05:00,61,10:50
2024-01-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","7,9",03:53,"15,3",15:59,46,66,00:00,27,16:00
2024-01-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,4","0,0","12,6",07:23,"18,2",12:22,61,71,07:40,50,01:30
2024-01-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,2","0,4","11,6",07:02,"16,9",13:18,79,85,08:40,65,00:00
2024-01-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","8,8","9,6",Varias,"13,6",12:46,79,89,04:30,67,13:30
2024-01-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","7,3",07:20,"15,8",13:57,50,78,00:00,37,17:50
2024-01-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,2","0,0","6,8",Varias,"15,5",15:06,30,56,06:00,11,15:00
2024-01-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,1","0,0","5,2",07:35,"13,0",14:28,35,52,20:40,19,11:50
2024-01-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"8,8","0,2","5,9",06:30,"11,8",14:47,63,74,19:20,41,05:10
2024-01-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,6","4,4","8,3",21:28,"10,9",13:57,77,88,17:30,66,05:20
2024-01-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,4","0,0","7,7",00:49,"13,1",13:51,67,83,01:50,53,13:50
2024-01-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,0","0,0","7,3",07:41,"14,7",14:55,56,69,06:30,41,15:00
2024-01-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"9,2","0,0","4,7",07:20,"13,6",Varias,61,79,08:00,45,13:10
2024-01-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,8","0,0","8,9",01:49,"16,7",17:57,49,60,06:00,39,12:00
2024-01-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,7","0,0","11,4",06:16,"18,0",12:24,64,81,22:50,57,12:30
2024-01-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,8","0,2","11,4",07:08,"16,1",14:11,80,88,23:20,71,14:10
2024-01-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,8","0,0","12,5",07:19,"19,0",14:40,71,86,06:50,48,23:30
2024-01-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,0","0,4","15,0",20:49,"21,1",14:28,,69,20:30,32,14:40
2024-01-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,4","9,8","6,9",23:15,"16,0",00:01,83,87,Varias,43,00:00
2024-01-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,2","0,0","7,2",03:20,"13,1",14:40,63,80,03:50,45,00:30
2024-01-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,0","0,2","7,1",06:39,"14,9",14:58,72,84,07:10,51,15:00
2024-01-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,4","0,0","6,9",06:29,"15,8",13:38,60,76,06:10,50,11:20
2024-01-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,3","0,0","9,0",07:12,"15,6",12:57,77,87,20:10,61,00:00
2024-01-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,4","0,0","10,4",06:25,"16,3",13:27,78,87,22:20,67,13:10
2024-01-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,3","0,0","9,5",07:00,"19,1",14:59,74,89,01:50,61,15:00
2024-01-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","11,2",03:40,"19,2",13:34,72,87,20:50,52,13:40
2024-01-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,0","0,0","9,9",06:56,"16,1",14:37,81,87,Varias,67,10:10
2024-01-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,0","0,0","10,9",03:20,"15,0",Varias,83,88,Varias,77,13:20
2024-01-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,8","0,2","12,7",06:22,"15,0",13:55,77,87,Varias,67,13:20
2024-01-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,6","0,0","11,5",22:27,"15,8",13:27,74,84,Varias,64,14:50
2024-01-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,4","0,0","10,6",07:21,"16,1",13:18,69,77,07:30,58,12:30
2024-02-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,6","0,0","9,6",03:46,"17,6",13:18,68,84,07:50,49,12:10
2024-02-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,9","0,0","10,8",06:45,"19,0",14:07,64,86,23:20,48,Varias
2024-02-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,2","0,0","9,1",07:07,"19,2",14:24,69,86,06:30,50,Varias
2024-02-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,8","0,0","9,5",07:18,"20,2",13:12,,82,06:00,44,13:40
2024-02-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,1","0,0","9,0",06:50,"19,2",12:58,66,83,06:10,45,13:00
2024-02-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,7","0,0","10,2",03:25,"15,2",13:24,78,84,Varias,66,05:00
2024-02-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,4","0,0","9,1",06:29,"17,8",15:18,64,85,01:20,46,17:00
2024-02-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,8","0,6","11,7",06:12,"19,8",13:05,60,81,Varias,42,13:10
2024-02-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,8","6,2","12,5",08:14,"17,0",14:58,78,91,23:40,49,01:50
2024-02-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,4","0,0","10,6",23:38,"16,2",15:48,75,91,Varias,45,16:40
2024-02-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,4","0,0","9,7",07:08,"17,0",13:51,44,54,07:20,36,13:40
2024-02-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,3","0,0","9,8",06:21,"20,8",14:52,55,82,Varias,36,14:50
2024-02-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,1","0,0","11,7",03:53,"16,5",13:00,69,82,Varias,63,10:00
2024-02-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,0","0,0","10,4",06:52,"19,7",13:01,72,87,22:40,56,12:50
2024-02-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,1","0,0","12,5",05:32,"17,7",12:05,83,91,01:30,63,14:30
2024-02-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","1,8","13,1",Varias,"15,7",10:51,80,88,20:20,64,10:30
2024-02-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,6","0,0","13,0",23:10,"20,2",12:50,68,81,00:10,45,12:40
2024-02-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,0","0,0","11,7",06:22,"18,2",14:32,62,79,03:00,45,10:30
2024-02-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,8","0,0","12,4",23:48,"19,3",14:41,66,80,17:50,47,14:50
2024-02-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,0","11,2",03:53,"17,7",14:26,70,81,06:30,54,14:30
2024-02-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,2","0,0","11,6",07:05,"16,8",12:17,71,82,07:20,56,Varias
2024-02-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,7","11,4","12,4",06:26,"17,0",13:13,75,86,23:40,64,13:10
2024-02-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,8","0,0","9,3",07:37,"16,4",13:07,51,90,Varias,25,Varias
2024-02-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,6","0,0","9,2",Varias,"16,0",14:28,54,71,17:20,34,13:30
2024-02-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","0,0","9,2",Varias,"15,3",11:30,58,81,21:10,45,09:30
2024-02-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,2","0,0","10,9",23:46,"17,5",12:06,65,78,06:00,41,17:50
2024-02-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,8","0,0","9,3",06:28,"18,4",15:35,63,77,22:20,40,14:50
2024-02-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,7","0,0","11,1",23:31,"18,3",13:17,39,75,00:10,28,12:50
2024-02-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,9","0,2","9,8",06:16,"18,0",14:33,53,78,23:30,33,14:40
