date,temperature_2m,relative_humidity_2m
2023-07-04 00:00:00,19.931,52.347713
2023-07-04 01:00:00,19.081,53.907013
2023-07-04 02:00:00,18.331,54.995514
2023-07-04 03:00:00,17.730999,55.965057
2023-07-04 04:00:00,17.380999,56.829155
2023-07-04 05:00:00,17.281,57.96692
2023-07-04 06:00:00,18.781,54.92592
2023-07-04 07:00:00,20.980999,49.39358
2023-07-04 08:00:00,22.480999,44.023056
2023-07-04 09:00:00,23.781,38.17306
2023-07-04 10:00:00,25.230999,28.80307
2023-07-04 11:00:00,26.431,24.8526
2023-07-04 12:00:00,27.480999,23.36555
2023-07-04 13:00:00,28.281,21.913698
2023-07-04 14:00:00,29.130999,19.582794
2023-07-04 15:00:00,29.781,16.306528
2023-07-04 16:00:00,29.480999,16.472391
2023-07-04 17:00:00,28.831,18.76413
2023-07-04 18:00:00,27.880999,20.836298
2023-07-04 19:00:00,26.431,23.747768
2023-07-04 20:00:00,23.880999,26.594032
2023-07-04 21:00:00,22.681,27.116882
2023-07-04 22:00:00,21.880999,29.80846
2023-07-04 23:00:00,20.681,35.27032
