date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2023-09-11 00:00:00,15.981,89.071754,14.181001,16.643517,0.0,0.0,0.0,0.0,1.0,1016.8,903.83234,20.0,5.0,23.0,0.0,0.0,0.19860244,4.829907,6.519877,26.564985,96.340096,8.64,19.181,21.181,21.781,20.730999,0.251,0.288,0.153,0.193
2023-09-11 01:00:00,14.781,93.12847,13.681001,14.627377,1.0,1.0,0.0,0.0,55.0,1018.0,904.4599,100.0,99.0,64.0,82.0,0.0,0.11563921,9.19939,13.009903,300.57913,284.4208,19.8,18.281,21.031,21.781,20.730999,0.263,0.287,0.153,0.193
2023-09-11 02:00:00,15.281,91.06422,13.831,15.405903,0.1,0.1,0.0,0.0,51.0,1017.6,904.2879,100.0,100.0,62.0,2.0,0.0,0.15528643,7.653705,10.587918,48.814175,54.688713,19.8,17.781,20.831,21.781,20.730999,0.264,0.287,0.153,0.193
2023-09-11 03:00:00,15.031,91.04764,13.581,15.128412,5.7,5.7,0.0,0.0,63.0,1017.3,903.9298,96.0,95.0,29.0,0.0,0.0,0.1530999,7.2359104,9.178235,354.2895,334.44006,17.28,17.431,20.681,21.781,20.730999,0.34,0.287,0.153,0.193
2023-09-11 04:00:00,15.331,92.85573,14.181001,16.315872,0.0,0.0,0.0,0.0,0.0,1016.7,903.50635,15.0,8.0,10.0,0.0,0.0,0.12454963,2.6208394,3.6,344.05453,306.86996,14.759999,17.181,20.480999,21.781,20.730999,0.339,0.288,0.154,0.193
2023-09-11 05:00:00,13.531,99.028114,13.3810005,13.900011,0.0,0.0,0.0,0.0,1.0,1017.1,903.19977,27.0,22.0,7.0,0.0,0.0,0.01508522,4.896529,6.489992,72.89719,86.82024,8.64,16.781,20.230999,21.781,20.730999,0.338,0.288,0.154,0.193
2023-09-11 06:00:00,13.581,98.38543,13.331,14.213806,0.0,0.0,0.0,0.0,1.0,1017.1,903.2182,43.0,32.0,16.0,0.0,0.0,0.025142431,2.968636,3.219938,345.9637,26.564985,8.64,16.380999,20.031,21.730999,20.730999,0.337,0.288,0.154,0.193
2023-09-11 07:00:00,15.081,93.446335,14.031,16.319584,0.0,0.0,0.0,0.0,3.0,1017.3,903.948,96.0,96.0,6.0,0.0,0.019579254,0.11243594,0.5091169,1.609969,315.0001,153.43501,7.2,16.630999,19.831,21.730999,20.730999,0.336,0.288,0.154,0.193
2023-09-11 08:00:00,15.781,89.63488,14.081,16.374805,0.2,0.2,0.0,0.0,51.0,1017.3,904.2038,35.0,31.0,10.0,0.0,0.08976657,0.18598008,5.0528407,6.2145634,184.08554,190.00792,13.32,17.431,19.681,21.730999,20.730999,0.336,0.289,0.154,0.193
2023-09-11 09:00:00,16.380999,87.392975,14.281,16.415178,0.4,0.4,0.0,0.0,51.0,1017.5,904.60004,38.0,30.0,17.0,0.0,0.18638425,0.2350204,9.387651,12.181624,212.47118,214.15974,23.039999,18.431,19.581,21.730999,20.781,0.339,0.289,0.154,0.193
