date,temperature_2m,relative_humidity_2m
2023-09-01 00:00:00,18.230999,39.662678
2023-09-01 01:00:00,18.081,39.067207
2023-09-01 02:00:00,17.831,38.44943
2023-09-01 03:00:00,17.781,37.89625
2023-09-01 04:00:00,17.730999,37.48213
2023-09-01 05:00:00,17.880999,36.34919
2023-09-01 06:00:00,17.681,36.809845
2023-09-01 07:00:00,19.681,32.71326
2023-09-01 08:00:00,21.380999,29.983646
2023-09-01 09:00:00,23.130999,28.119638
2023-09-01 10:00:00,24.681,26.626637
2023-09-01 11:00:00,26.230999,26.31147
2023-09-01 12:00:00,26.831,28.069935
2023-09-01 13:00:00,27.831,25.932404
2023-09-01 14:00:00,27.880999,23.881868
2023-09-01 15:00:00,27.880999,25.241016
2023-09-01 16:00:00,26.880999,27.60581
2023-09-01 17:00:00,26.181,30.079378
2023-09-01 18:00:00,25.281,32.3849
2023-09-01 19:00:00,24.380999,34.056114
2023-09-01 20:00:00,23.630999,34.664845
2023-09-01 21:00:00,22.331,38.01931
2023-09-01 22:00:00,21.181,44.105103
2023-09-01 23:00:00,15.581,81.26061
