date,temperature_2m,relative_humidity_2m
2020-08-30 00:00:00,11.3810005,56.07961
2020-08-30 01:00:00,10.581,61.265003
2020-08-30 02:00:00,10.6310005,61.710278
2020-08-30 03:00:00,9.831,65.32625
2020-08-30 04:00:00,9.6310005,61.47108
2020-08-30 05:00:00,9.181001,63.584084
2020-08-30 06:00:00,8.981,65.136215
2020-08-30 07:00:00,11.031,54.418423
2020-08-30 08:00:00,12.681001,46.26231
2020-08-30 09:00:00,14.181001,41.063316
2020-08-30 10:00:00,15.781,35.607643
2020-08-30 11:00:00,17.581,27.05916
2020-08-30 12:00:00,18.380999,24.437822
2020-08-30 13:00:00,19.730999,23.052742
2020-08-30 14:00:00,20.081,23.146908
2020-08-30 15:00:00,19.531,22.66154
2020-08-30 16:00:00,19.581,22.591265
2020-08-30 17:00:00,18.480999,25.57109
2020-08-30 18:00:00,17.230999,28.073185
2020-08-30 19:00:00,15.981,31.069422
2020-08-30 20:00:00,15.281,32.851906
2020-08-30 21:00:00,14.581,34.99913
2020-08-30 22:00:00,13.781,37.811504
2020-08-30 23:00:00,12.981,41.90911
