date,temperature_2m,relative_humidity_2m
2025-01-06 00:00:00,5.9309998,99.65501
2025-01-06 01:00:00,6.2809997,99.65597
2025-01-06 02:00:00,6.381,98.63123
2025-01-06 03:00:00,6.131,99.31216
2025-01-06 04:00:00,6.131,98.96981
2025-01-06 05:00:00,6.1809998,98.62904
2025-01-06 06:00:00,5.9309998,99.65501
2025-01-06 07:00:00,5.6809998,100.0
2025-01-06 08:00:00,5.5309997,99.65389
2025-01-06 09:00:00,5.881,92.64608
2025-01-06 10:00:00,7.131,75.445625
2025-01-06 11:00:00,7.381,69.57753
2025-01-06 12:00:00,7.7809997,61.908825
2025-01-06 13:00:00,7.5309997,60.305046
2025-01-06 14:00:00,7.481,59.210815
2025-01-06 15:00:00,7.2809997,57.88399
2025-01-06 16:00:00,6.4309998,60.91401
2025-01-06 17:00:00,4.9309998,70.338
2025-01-06 18:00:00,4.081,74.64398
2025-01-06 19:00:00,3.7310002,77.33817
2025-01-06 20:00:00,3.4810002,78.711655
2025-01-06 21:00:00,3.2310002,80.403015
2025-01-06 22:00:00,3.2810001,80.70167
2025-01-06 23:00:00,3.4810002,80.148636
