date,temperature_2m,relative_humidity_2m
2025-02-26 00:00:00,0.831,84.910995
2025-02-26 01:00:00,1.6309999,77.56312
2025-02-26 02:00:00,1.481,78.40062
2025-02-26 03:00:00,1.081,79.502975
2025-02-26 04:00:00,0.681,80.03262
2025-02-26 05:00:00,0.381,80.285385
2025-02-26 06:00:00,-0.669,85.053215
2025-02-26 07:00:00,-1.469,89.51237
2025-02-26 08:00:00,1.081,81.57936
2025-02-26 09:00:00,4.9309998,57.91567
2025-02-26 10:00:00,6.4309998,56.616577
2025-02-26 11:00:00,7.5309997,57.52851
2025-02-26 12:00:00,8.6310005,56.16598
2025-02-26 13:00:00,9.981,53.751007
2025-02-26 14:00:00,10.6310005,51.84041
2025-02-26 15:00:00,10.781,50.41103
2025-02-26 16:00:00,10.481,51.427876
2025-02-26 17:00:00,9.431001,54.775772
2025-02-26 18:00:00,6.6809998,65.31844
2025-02-26 19:00:00,4.731,74.759415
2025-02-26 20:00:00,4.331,79.12595
2025-02-26 21:00:00,3.2810001,81.58172
2025-02-26 22:00:00,3.4810002,78.14328
2025-02-26 23:00:00,3.8810003,76.52693
