date,temperature_2m,relative_humidity_2m
2025-02-05 00:00:00,1.781,72.330894
2025-02-05 01:00:00,1.081,73.82648
2025-02-05 02:00:00,-0.119,79.91437
2025-02-05 03:00:00,-0.319,79.884636
2025-02-05 04:00:00,-0.169,79.90694
2025-02-05 05:00:00,-0.319,80.48234
2025-02-05 06:00:00,-0.819,81.013336
2025-02-05 07:00:00,-1.669,83.9891
2025-02-05 08:00:00,-1.269,82.172455
2025-02-05 09:00:00,3.7310002,67.568695
2025-02-05 10:00:00,7.7809997,43.523056
2025-02-05 11:00:00,9.331,36.076702
2025-02-05 12:00:00,10.231,34.61223
2025-02-05 13:00:00,11.331,35.46625
2025-02-05 14:00:00,11.6310005,38.149567
2025-02-05 15:00:00,11.681001,40.92488
2025-02-05 16:00:00,11.1310005,44.667007
2025-02-05 17:00:00,8.6310005,65.057556
2025-02-05 18:00:00,5.231,72.98634
2025-02-05 19:00:00,3.2310002,77.256836
2025-02-05 20:00:00,2.581,74.9227
2025-02-05 21:00:00,2.381,75.16279
2025-02-05 22:00:00,2.081,77.06817
2025-02-05 23:00:00,1.681,79.30127
