date,temperature_2m,relative_humidity_2m
2025-02-10 00:00:00,6.2809997,90.12322
2025-02-10 01:00:00,6.1809998,92.02038
2025-02-10 02:00:00,5.631,91.98642
2025-02-10 03:00:00,5.331,91.32497
2025-02-10 04:00:00,4.7809997,91.93352
2025-02-10 05:00:00,4.381,91.90843
2025-02-10 06:00:00,4.5309997,91.59402
2025-02-10 07:00:00,4.631,91.27794
2025-02-10 08:00:00,5.5309997,89.750916
2025-02-10 09:00:00,7.7809997,85.08468
2025-02-10 10:00:00,8.8810005,80.62958
2025-02-10 11:00:00,9.731,77.20922
2025-02-10 12:00:00,10.481,73.18055
2025-02-10 13:00:00,10.1310005,74.910065
2025-02-10 14:00:00,10.281,75.71562
2025-02-10 15:00:00,9.981,75.927185
2025-02-10 16:00:00,9.181001,79.289116
2025-02-10 17:00:00,8.781,83.45102
2025-02-10 18:00:00,7.7809997,90.546776
2025-02-10 19:00:00,6.9309998,90.79962
2025-02-10 20:00:00,6.231,90.11946
2025-02-10 21:00:00,5.6809998,90.71111
2025-02-10 22:00:00,5.1809998,92.281746
2025-02-10 23:00:00,5.131,91.95535
