date,temperature_2m,relative_humidity_2m
2021-05-11 00:00:00,5.481,79.865005
2021-05-11 01:00:00,5.131,79.529594
2021-05-11 02:00:00,4.4309998,79.14102
2021-05-11 03:00:00,3.9810002,77.65883
2021-05-11 04:00:00,3.631,77.04209
2021-05-11 05:00:00,3.2810001,80.11964
2021-05-11 06:00:00,3.7810001,81.35602
2021-05-11 07:00:00,5.231,70.14415
2021-05-11 08:00:00,6.831,59.91328
2021-05-11 09:00:00,8.681001,50.00683
2021-05-11 10:00:00,9.731,46.423656
2021-05-11 11:00:00,10.731,43.424793
2021-05-11 12:00:00,10.931001,43.642525
2021-05-11 13:00:00,12.6310005,36.25148
2021-05-11 14:00:00,13.981,34.950237
2021-05-11 15:00:00,14.8810005,33.096664
2021-05-11 16:00:00,14.1310005,37.914585
2021-05-11 17:00:00,13.181001,46.23941
2021-05-11 18:00:00,11.8810005,54.643284
2021-05-11 19:00:00,10.281,63.61322
2021-05-11 20:00:00,8.8810005,71.62102
2021-05-11 21:00:00,8.031,79.673416
2021-05-11 22:00:00,7.6809998,81.30955
2021-05-11 23:00:00,8.3810005,77.26219
