date,temperature_2m,relative_humidity_2m
2021-05-18 00:00:00,13.3810005,43.878704
2021-05-18 01:00:00,12.431001,47.365025
2021-05-18 02:00:00,11.6310005,50.285366
2021-05-18 03:00:00,11.181001,51.619984
2021-05-18 04:00:00,11.081,52.52403
2021-05-18 05:00:00,10.831,56.939068
2021-05-18 06:00:00,12.231,58.51424
2021-05-18 07:00:00,14.531,55.144333
2021-05-18 08:00:00,16.480999,56.60262
2021-05-18 09:00:00,18.130999,48.95208
2021-05-18 10:00:00,19.781,43.56195
2021-05-18 11:00:00,22.130999,37.70316
2021-05-18 12:00:00,22.730999,36.980186
2021-05-18 13:00:00,23.031,34.612747
2021-05-18 14:00:00,22.581,35.447723
2021-05-18 15:00:00,23.181,31.681337
2021-05-18 16:00:00,23.081,30.784534
2021-05-18 17:00:00,21.980999,33.14148
2021-05-18 18:00:00,20.431,38.795094
2021-05-18 19:00:00,18.730999,43.714874
2021-05-18 20:00:00,17.181,48.356876
2021-05-18 21:00:00,16.181,54.62729
2021-05-18 22:00:00,15.081,66.02241
2021-05-18 23:00:00,14.281,68.584564
