date,temperature_2m,relative_humidity_2m
2020-03-16 00:00:00,5.9309998,78.24573
2020-03-16 01:00:00,4.231,81.41745
2020-03-16 02:00:00,3.331,85.80749
2020-03-16 03:00:00,2.7310002,84.513245
2020-03-16 04:00:00,1.731,81.668015
2020-03-16 05:00:00,1.6309999,81.95385
2020-03-16 06:00:00,1.681,81.96055
2020-03-16 07:00:00,1.681,82.26085
2020-03-16 08:00:00,2.0310001,80.5238
2020-03-16 09:00:00,2.9810002,83.934296
2020-03-16 10:00:00,3.9810002,82.26501
2020-03-16 11:00:00,2.681,100.0
2020-03-16 12:00:00,3.381,82.18631
2020-03-16 13:00:00,2.831,100.0
2020-03-16 14:00:00,3.131,98.59509
2020-03-16 15:00:00,4.731,90.643
2020-03-16 16:00:00,3.2310002,88.61198
2020-03-16 17:00:00,3.681,84.01805
2020-03-16 18:00:00,3.431,86.126595
2020-03-16 19:00:00,2.931,88.58574
2020-03-16 20:00:00,2.581,89.51595
2020-03-16 21:00:00,2.2310002,92.43365
2020-03-16 22:00:00,2.7310002,89.52809
2020-03-16 23:00:00,3.081,89.8775
