fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2024-06-29,3195,"MADRID, RETIRO",MADRID,667,"20,4","0,0","16,3",04:30,"24,5",14:40,99,"4,2","9,7",Varias,"938,4",22,"936,3",Varias,68,90,02:00,55,15:50
2024-06-30,3195,"MADRID, RETIRO",MADRID,667,"21,8","0,0","17,7",Varias,"26,0",13:20,22,"1,4","6,1",12:20,"939,2",11,"937,0",17,57,84,05:20,40,17:40
2024-07-01,3195,"MADRID, RETIRO",MADRID,667,"24,1","0,0","18,2",05:10,"30,0",13:10,05,"2,2","10,6",21:50,"943,7",23,"938,5",03,40,69,04:30,24,17:10
2024-07-02,3195,"MADRID, RETIRO",MADRID,667,"23,8","0,0","16,0",05:30,"31,6",14:40,04,"2,2","9,2",19:20,"944,1",07,"939,0",18,39,69,05:30,25,14:50
2024-07-03,3195,"MADRID, RETIRO",MADRID,667,"25,5","0,0","17,2",05:50,"33,8",14:40,05,"0,8","7,5",00:20,"940,9",08,"936,4",Varias,28,56,06:10,14,12:50
2024-07-04,3195,"MADRID, RETIRO",MADRID,667,"29,0","0,0","21,2",05:50,"36,9",14:30,02,"0,8","6,7",05:20,"939,3",08,"935,3",19,26,41,06:10,15,15:20
2024-07-05,3195,"MADRID, RETIRO",MADRID,667,"29,8","0,0","22,3",05:40,"37,3",15:10,26,"2,2","9,4",18:30,"937,2",07,"931,4",17,31,54,05:20,16,15:30
2024-07-06,3195,"MADRID, RETIRO",MADRID,667,"26,9","0,0","20,3",23:59,"33,5",12:40,07,"2,2","10,3",21:10,"936,1",24,"931,5",15,34,64,23:59,21,12:20
2024-07-07,3195,"MADRID, RETIRO",MADRID,667,"24,7","0,0","17,6",Varias,"31,8",14:00,23,"2,5","9,2",13:40,"936,8",24,"934,5",17,40,77,06:40,18,18:10
2024-07-08,3195,"MADRID, RETIRO",MADRID,667,"25,5","0,0","18,0",04:50,"33,0",13:30,25,"2,8","8,3",16:50,"938,5",Varias,"935,3",17,31,63,06:50,15,14:30
2024-07-09,3195,"MADRID, RETIRO",MADRID,667,"26,2","0,0","19,7",06:00,"32,7",14:10,30,"2,8","8,9",13:20,"939,8",24,"937,0",00,31,56,05:50,18,15:40
2024-07-10,3195,"MADRID, RETIRO",MADRID,667,"26,9","0,0","19,9",05:30,"33,9",14:10,23,"2,2","8,3",13:10,"942,2",08,"939,6",00,42,66,05:50,27,14:40
2024-07-11,3195,"MADRID, RETIRO",MADRID,667,"28,8","0,0","21,0",05:30,"36,7",14:10,26,"3,9","13,6",14:50,"941,2",07,"938,2",Varias,37,70,06:20,19,15:00
2024-07-12,3195,"MADRID, RETIRO",MADRID,667,"26,4","0,0","19,6",05:20,"33,2",13:40,05,"2,2","9,7",23:30,"939,3",08,"935,0",18,27,58,05:40,15,14:20
2024-07-13,3195,"MADRID, RETIRO",MADRID,667,"26,6","0,0","19,1",05:20,"34,1",14:10,04,"2,5","9,7",00:10,"936,0",07,"932,4",17,32,59,06:30,14,16:40
2024-07-14,3195,"MADRID, RETIRO",MADRID,667,"26,2","0,0","19,2",06:10,"33,3",14:00,26,"3,3","12,2",15:20,"937,3",Varias,"934,0",Varias,21,,,,
2024-07-15,3195,"MADRID, RETIRO",MADRID,667,"25,9","0,0","20,8",05:50,"31,0",13:50,23,"4,4","15,0",15:20,"939,5",23,"935,9",02,45,67,06:20,26,01:30
2024-07-16,3195,"MADRID, RETIRO",MADRID,667,"25,3","0,0","18,2",04:20,"32,4",14:30,28,"1,4","7,5",14:20,"941,1",08,"938,1",Varias,27,64,04:10,10,17:30
2024-07-17,3195,"MADRID, RETIRO",MADRID,667,"28,4","0,0","20,2",05:10,"36,6",14:50,21,"1,9","6,1",14:00,"941,4",08,"938,2",18,29,53,Varias,14,15:30
2024-07-18,3195,"MADRID, RETIRO",MADRID,667,"28,7","0,0","21,7",04:50,"35,7",14:00,25,"1,9","8,6",14:00,"942,8",09,"940,2",00,33,67,03:10,16,13:40
2024-07-19,3195,"MADRID, RETIRO",MADRID,667,"29,7","0,0","21,4",05:50,"38,0",14:10,24,"1,9","10,3",15:10,"943,1",08,"937,8",24,24,54,03:40,10,17:10
2024-07-20,3195,"MADRID, RETIRO",MADRID,667,"29,0","0,0","21,0",06:00,"36,9",13:50,24,"3,1","15,8",15:30,"937,8",00,"932,6",17,29,50,06:40,13,14:20
2024-07-21,3195,"MADRID, RETIRO",MADRID,667,"26,1","0,0","19,7",05:50,"32,5",13:50,04,"1,4","13,1",22:10,"941,6",24,"935,1",00,32,65,05:40,13,18:30
2024-07-22,3195,"MADRID, RETIRO",MADRID,667,"26,7","0,0","18,5",06:00,"34,9",14:30,06,"1,7","9,4",01:10,"943,7",08,"941,0",17,,,,,
2024-07-23,3195,"MADRID, RETIRO",MADRID,667,"30,2","0,0","22,1",06:30,"38,3",14:20,03,"1,9","7,5",23:59,"944,6",09,"941,1",18,24,51,06:30,12,14:50
2024-07-24,3195,"MADRID, RETIRO",MADRID,667,"32,7","0,0","25,5",06:30,"39,9",14:20,06,"1,4","8,6",00:30,"942,5",08,"936,9",Varias,24,39,06:40,14,Varias
2024-07-25,3195,"MADRID, RETIRO",MADRID,667,"32,6","0,0","25,6",07:20,"39,7",14:20,04,"1,4","9,2",02:50,"937,4",00,"931,4",18,25,45,07:10,13,Varias
2024-07-26,3195,"MADRID, RETIRO",MADRID,667,"31,0","0,0","25,0",06:50,"37,0",14:30,16,"1,4","7,8",23:40,"935,2",09,"932,6",00,31,55,05:40,19,17:10
2024-07-27,3195,"MADRID, RETIRO",MADRID,667,"31,2","0,0","24,7",05:50,"37,8",14:10,16,"1,9","9,2",22:10,"937,2",24,"934,2",18,32,54,06:30,17,Varias
2024-07-28,3195,"MADRID, RETIRO",MADRID,667,"32,0","0,0","25,3",05:30,"38,7",14:50,14,"2,5","9,2",01:00,"940,4",Varias,"937,0",00,24,40,03:40,14,15:00
2024-07-29,3195,"MADRID, RETIRO",MADRID,667,"30,2","0,0","25,5",06:00,"35,0",15:00,13,"1,7","16,7",19:20,"942,6",09,"937,7",18,34,43,04:40,22,16:30
2024-07-30,3195,"MADRID, RETIRO",MADRID,667,"32,0","0,0","25,3",Varias,"38,8",14:10,28,"2,8","9,4",15:50,"940,9",00,"936,3",18,27,47,08:30,16,12:20
2024-07-31,3195,"MADRID, RETIRO",MADRID,667,"30,2","0,0","23,2",05:40,"37,3",13:50,99,"2,5","10,6",Varias,"939,6",08,"936,9",18,27,51,06:40,14,Varias
2024-08-01,3195,"MADRID, RETIRO",MADRID,667,"30,4","0,0","22,4",06:10,"38,4",14:40,21,"1,9","8,3",14:40,"938,8",08,"935,1",Varias,21,50,06:00,10,Varias
2024-08-02,3195,"MADRID, RETIRO",MADRID,667,"27,4","14,7","21,9",13:00,"33,0",12:10,35,"1,4","11,7",12:50,"938,1",24,"934,2",04,57,92,13:10,25,12:00
2024-08-03,3195,"MADRID, RETIRO",MADRID,667,"28,4","0,0","21,3",06:00,"35,6",14:50,05,"1,7","8,6",23:30,"939,1",08,"935,8",18,35,59,Varias,19,14:30
2024-08-04,3195,"MADRID, RETIRO",MADRID,667,"30,2","0,0","23,6",06:20,"36,9",13:10,04,"1,7","7,8",00:40,"939,7",07,"935,7",18,28,50,09:00,19,Varias
2024-08-05,3195,"MADRID, RETIRO",MADRID,667,"31,4","0,0","24,5",06:30,"38,2",14:20,23,"2,8","8,9",15:50,"937,3",Varias,"933,9",17,24,43,08:20,13,Varias
2024-08-06,3195,"MADRID, RETIRO",MADRID,667,"30,4","0,0","22,8",05:50,"38,0",13:50,22,"1,9","7,8",15:20,"936,1",10,"932,8",18,24,48,05:40,13,14:40
2024-08-07,3195,"MADRID, RETIRO",MADRID,667,"30,8","0,0","24,2",06:00,"37,5",14:20,16,"1,1","7,2",23:00,"936,8",10,"934,1",00,26,50,04:30,12,15:00
2024-08-08,3195,"MADRID, RETIRO",MADRID,667,"31,2","0,0","24,5",06:10,"37,9",14:40,14,"1,1","5,8",00:20,"939,4",10,"936,7",00,25,46,01:20,14,Varias
2024-08-09,3195,"MADRID, RETIRO",MADRID,667,"32,2","0,0","25,3",05:40,"39,1",14:50,99,"1,7","5,8",Varias,"942,2",10,"939,0",00,26,52,08:20,14,Varias
2024-08-10,3195,"MADRID, RETIRO",MADRID,667,"32,2","0,0","25,7",06:30,"38,7",14:20,15,"3,3","10,3",21:40,"942,8",08,"938,2",19,22,38,06:20,11,15:30
2024-08-11,3195,"MADRID, RETIRO",MADRID,667,"31,6","0,0","25,2",06:20,"37,9",14:10,14,"1,9","9,7",22:00,"939,9",07,"934,4",19,24,41,08:40,14,15:30
2024-08-12,3195,"MADRID, RETIRO",MADRID,667,"30,8","0,0","24,3",06:20,"37,3",14:30,26,"1,7","8,9",14:40,"937,3",Varias,"933,4",18,28,45,06:10,17,15:50
2024-08-13,3195,"MADRID, RETIRO",MADRID,667,"27,2","0,0","22,9",23:50,"31,6",14:40,99,"2,8","10,6",Varias,"936,6",Varias,"932,9",17,42,60,07:40,25,13:10
2024-08-14,3195,"MADRID, RETIRO",MADRID,667,"25,2","0,0","20,0",Varias,"30,5",14:00,04,"2,8","10,0",20:40,"940,3",24,"936,0",03,42,68,06:00,27,16:50
2024-08-15,3195,"MADRID, RETIRO",MADRID,667,"23,2","0,0","15,8",06:20,"30,5",14:40,07,"2,2","9,2",09:20,"941,8",08,"938,7",17,34,64,07:50,18,14:40
2024-08-16,3195,"MADRID, RETIRO",MADRID,667,"26,4","0,0","19,4",07:00,"33,4",14:00,04,"1,1","7,5",22:40,"942,3",08,"938,8",17,35,65,06:50,17,16:40
2024-08-17,3195,"MADRID, RETIRO",MADRID,667,"27,9","0,0","21,2",05:10,"34,6",15:00,27,"2,2","8,3",16:40,"941,7",08,"936,8",18,27,45,08:50,15,18:30
2024-08-18,3195,"MADRID, RETIRO",MADRID,667,"28,4","0,0","22,6",06:10,"34,3",14:10,03,"2,5","11,4",21:20,"939,3",10,"936,2",18,36,61,07:30,22,Varias
2024-08-19,3195,"MADRID, RETIRO",MADRID,667,"27,4","0,0","20,1",05:50,"34,7",14:00,08,"1,9","8,6",00:20,"939,4",09,"935,5",18,28,43,05:00,20,Varias
