date,temperature_2m,relative_humidity_2m
2020-04-05 00:00:00,7.4309998,81.846
2020-04-05 01:00:00,7.331,82.98469
2020-04-05 02:00:00,6.6809998,85.85912
2020-04-05 03:00:00,6.381,87.34304
2020-04-05 04:00:00,5.9309998,88.22369
2020-04-05 05:00:00,5.6809998,90.71111
2020-04-05 06:00:00,5.231,93.58744
2020-04-05 07:00:00,6.5309997,92.361946
2020-04-05 08:00:00,7.931,83.05905
2020-04-05 09:00:00,9.481,75.319046
2020-04-05 10:00:00,10.8810005,70.76728
2020-04-05 11:00:00,12.731,61.991245
2020-04-05 12:00:00,13.6310005,56.85561
2020-04-05 13:00:00,14.3810005,54.15722
2020-04-05 14:00:00,14.031,55.205994
2020-04-05 15:00:00,14.931001,52.26954
2020-04-05 16:00:00,14.281,58.01362
2020-04-05 17:00:00,14.281,59.22544
2020-04-05 18:00:00,12.781,68.746506
2020-04-05 19:00:00,11.6310005,77.77308
2020-04-05 20:00:00,11.1310005,82.32399
2020-04-05 21:00:00,10.531,85.38306
2020-04-05 22:00:00,10.331,87.11828
2020-04-05 23:00:00,10.181001,88.29396
