date,temperature_2m,relative_humidity_2m
2020-04-10 00:00:00,9.981,96.05574
2020-04-10 01:00:00,9.831,98.33757
2020-04-10 02:00:00,9.581,99.66488
2020-04-10 03:00:00,9.431001,98.663895
2020-04-10 04:00:00,9.331,98.99565
2020-04-10 05:00:00,9.181001,99.328636
2020-04-10 06:00:00,9.1310005,98.3284
2020-04-10 07:00:00,9.081,98.99367
2020-04-10 08:00:00,9.331,98.331024
2020-04-10 09:00:00,9.581,98.665474
2020-04-10 10:00:00,10.081,94.45747
2020-04-10 11:00:00,10.281,91.030815
2020-04-10 12:00:00,10.781,88.64457
2020-04-10 13:00:00,10.8810005,93.86129
2020-04-10 14:00:00,10.931001,97.37446
2020-04-10 15:00:00,11.331,93.56971
2020-04-10 16:00:00,11.8810005,85.813934
2020-04-10 17:00:00,12.031,82.71561
2020-04-10 18:00:00,11.331,88.39355
2020-04-10 19:00:00,10.681001,95.75634
2020-04-10 20:00:00,9.981,95.73332
2020-04-10 21:00:00,9.731,96.697
2020-04-10 22:00:00,9.731,95.725044
2020-04-10 23:00:00,9.831,94.44681
