date,temperature_2m,relative_humidity_2m
2024-06-28 00:00:00,19.931,53.408688
2024-06-28 01:00:00,19.480999,49.654606
2024-06-28 02:00:00,18.931,50.866356
2024-06-28 03:00:00,18.331,52.45558
2024-06-28 04:00:00,17.730999,54.471382
2024-06-28 05:00:00,17.281,57.382877
2024-06-28 06:00:00,18.081,56.432247
2024-06-28 07:00:00,19.431,54.178608
2024-06-28 08:00:00,20.831,52.58353
2024-06-28 09:00:00,21.980999,50.49267
2024-06-28 10:00:00,23.880999,45.604927
2024-06-28 11:00:00,24.380999,45.441643
2024-06-28 12:00:00,23.480999,52.579945
2024-06-28 13:00:00,23.581,47.83645
2024-06-28 14:00:00,21.781,58.104733
2024-06-28 15:00:00,23.031,52.807724
2024-06-28 16:00:00,21.230999,58.352226
2024-06-28 17:00:00,19.980999,66.403564
2024-06-28 18:00:00,19.831,66.58865
2024-06-28 19:00:00,19.581,66.75383
2024-06-28 20:00:00,17.880999,76.69466
2024-06-28 21:00:00,17.380999,80.96857
2024-06-28 22:00:00,17.031,78.330734
2024-06-28 23:00:00,16.581,77.24527
