date,temperature_2m,relative_humidity_2m
2022-01-03 00:00:00,8.031,81.074005
2022-01-03 01:00:00,5.631,92.30861
2022-01-03 02:00:00,6.0309997,92.97785
2022-01-03 03:00:00,5.131,95.23492
2022-01-03 04:00:00,5.7809997,93.614876
2022-01-03 05:00:00,5.631,90.70754
2022-01-03 06:00:00,5.131,89.40407
2022-01-03 07:00:00,4.381,90.61772
2022-01-03 08:00:00,4.581,90.31249
2022-01-03 09:00:00,7.481,85.943
2022-01-03 10:00:00,9.531,80.441956
2022-01-03 11:00:00,10.8810005,76.862976
2022-01-03 12:00:00,12.081,72.22523
2022-01-03 13:00:00,13.1310005,70.239006
2022-01-03 14:00:00,13.3810005,68.40086
2022-01-03 15:00:00,12.8810005,68.064896
2022-01-03 16:00:00,11.6310005,73.640366
2022-01-03 17:00:00,8.431001,86.93549
2022-01-03 18:00:00,8.031,87.19711
2022-01-03 19:00:00,7.9809995,84.81235
2022-01-03 20:00:00,7.731,82.45811
2022-01-03 21:00:00,7.0309997,82.36849
2022-01-03 22:00:00,6.331,82.56851
2022-01-03 23:00:00,6.081,80.52007
