date,temperature_2m,relative_humidity_2m
2021-11-17 00:00:00,3.4810002,91.19987
2021-11-17 01:00:00,2.931,93.47074
2021-11-17 02:00:00,3.0310001,95.155136
2021-11-17 03:00:00,3.581,92.51326
2021-11-17 04:00:00,3.7310002,88.97217
2021-11-17 05:00:00,2.7310002,96.16628
2021-11-17 06:00:00,2.331,97.18969
2021-11-17 07:00:00,2.4810002,92.4485
2021-11-17 08:00:00,2.931,88.58574
2021-11-17 09:00:00,4.9309998,88.44604
2021-11-17 10:00:00,7.631,69.134964
2021-11-17 11:00:00,9.331,62.278503
2021-11-17 12:00:00,10.731,57.932026
2021-11-17 13:00:00,11.531,57.118393
2021-11-17 14:00:00,12.031,54.87632
2021-11-17 15:00:00,12.181001,53.008724
2021-11-17 16:00:00,11.6310005,57.345715
2021-11-17 17:00:00,8.731,69.85083
2021-11-17 18:00:00,7.6809998,70.134964
2021-11-17 19:00:00,5.831,76.03167
2021-11-17 20:00:00,4.4309998,82.02976
2021-11-17 21:00:00,3.2310002,86.72624
2021-11-17 22:00:00,2.431,89.82649
2021-11-17 23:00:00,2.131,90.77932
