date,temperature_2m,relative_humidity_2m
2023-03-10 00:00:00,7.6809998,68.655045
2023-03-10 01:00:00,7.081,70.26448
2023-03-10 02:00:00,6.7809997,69.953735
2023-03-10 03:00:00,6.381,71.647285
2023-03-10 04:00:00,6.231,72.91122
2023-03-10 05:00:00,5.731,77.38318
2023-03-10 06:00:00,5.581,78.19128
2023-03-10 07:00:00,5.831,77.39924
2023-03-10 08:00:00,7.5309997,70.855965
2023-03-10 09:00:00,9.081,65.85418
2023-03-10 10:00:00,11.081,57.205406
2023-03-10 11:00:00,12.8810005,51.533836
2023-03-10 12:00:00,15.181001,47.634277
2023-03-10 13:00:00,16.230999,44.539257
2023-03-10 14:00:00,16.980999,43.216717
2023-03-10 15:00:00,17.581,45.707054
2023-03-10 16:00:00,16.531,49.701004
2023-03-10 17:00:00,16.081,52.036026
2023-03-10 18:00:00,13.781,63.5313
2023-03-10 19:00:00,11.531,72.619576
2023-03-10 20:00:00,10.681001,73.72379
2023-03-10 21:00:00,10.1310005,76.478004
2023-03-10 22:00:00,9.731,79.3697
2023-03-10 23:00:00,9.3810005,80.421005
