date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2024-07-06 00:00:00,21.130999,53.188114,11.231,20.840878,0.0,0.0,0.0,0.0,0.0,1009.9,899.53076,2.0,0.0,2.0,0.0,0.018608714,1.1740803,4.5820518,4.072935,315.0001,315.0001,17.28,24.931,26.331,19.730999,14.481,0.096,0.14,0.174,0.218
2024-07-06 01:00:00,22.130999,50.53253,11.3810005,20.50997,0.0,0.0,0.0,0.0,0.0,1009.1,899.1667,0.0,0.0,0.0,0.0,0.08756068,1.3187839,14.021525,25.376808,330.8026,328.3393,29.16,24.831,26.431,19.730999,14.531,0.094,0.14,0.174,0.218
2024-07-06 02:00:00,21.031,56.233894,11.981,19.716675,0.0,0.0,0.0,0.0,0.0,1009.0,898.6942,0.0,0.0,0.0,0.0,0.06877909,1.0909376,13.217443,21.261345,330.64233,331.69934,28.44,24.031,26.230999,19.730999,14.531,0.094,0.14,0.174,0.218
2024-07-06 03:00:00,20.130999,62.238476,12.681001,19.225958,0.0,0.0,0.0,0.0,0.0,1009.1,898.4675,0.0,0.0,0.0,0.0,0.049719658,0.8905084,11.983188,19.64228,327.26477,333.90463,24.84,23.230999,26.031,19.781,14.531,0.094,0.14,0.174,0.218
2024-07-06 04:00:00,19.730999,66.78503,13.3810005,18.698902,0.0,0.0,0.0,0.0,0.0,1009.1,898.3266,0.0,0.0,0.0,0.0,0.050858695,0.7641165,14.48972,24.821732,333.43503,340.5138,26.64,22.581,25.831,19.781,14.531,0.094,0.14,0.174,0.218
2024-07-06 05:00:00,19.531,69.40189,13.781,18.615534,0.0,0.0,0.0,0.0,0.0,1009.2,898.34485,4.0,0.0,4.0,0.0,0.04580421,0.69522417,14.654254,25.071098,332.176,338.9624,27.359999,22.081,25.630999,19.781,14.531,0.094,0.14,0.174,0.218
2024-07-06 06:00:00,20.431,66.28229,13.931001,19.883236,0.0,0.0,0.0,0.0,0.0,1009.4,898.8401,4.0,0.0,4.0,0.0,0.07149307,0.8099383,12.496718,21.261345,318.50363,331.69934,26.64,21.980999,25.380999,19.831,14.531,0.094,0.14,0.174,0.218
2024-07-06 07:00:00,22.081,57.424232,13.281,21.552818,0.0,0.0,0.0,0.0,0.0,1009.6,899.59467,6.0,0.0,6.0,0.0,0.16187733,1.1314875,10.787993,15.463246,334.2901,335.22488,23.039999,22.880999,25.230999,19.831,14.531,0.094,0.14,0.174,0.218
2024-07-06 08:00:00,23.380999,51.87191,12.931001,22.988949,0.0,0.0,0.0,0.0,0.0,1009.8,900.2233,3.0,0.0,3.0,0.0,0.27602965,1.3838102,9.028754,11.966953,336.5014,338.83865,23.4,24.480999,25.081,19.831,14.531,0.093,0.14,0.174,0.218
2024-07-06 09:00:00,24.980999,45.906353,12.531,24.739822,0.0,0.0,0.0,0.0,0.0,1009.5,900.50464,2.0,0.0,1.0,0.0,0.40878847,1.7117596,8.217153,10.630672,331.1893,331.69934,22.319998,26.730999,25.031,19.880999,14.531,0.093,0.14,0.174,0.218
2024-07-06 10:00:00,26.081,40.130352,11.481,26.061737,0.0,0.0,0.0,0.0,0.0,1009.4,900.78973,5.0,2.0,3.0,0.0,0.5352524,2.0222888,10.587918,13.479583,324.6887,325.8855,27.0,29.031,25.081,19.880999,14.531,0.093,0.14,0.174,0.218
2024-07-06 11:00:00,26.781,37.128773,10.931001,26.936132,0.0,0.0,0.0,0.0,1.0,1009.5,901.1158,25.0,5.0,23.0,0.0,0.6284146,2.2130823,12.496718,15.815435,318.50363,318.69147,30.599998,31.130999,25.181,19.880999,14.531,0.093,0.14,0.174,0.218
2024-07-06 12:00:00,27.081,33.335644,9.581,26.436783,0.0,0.0,0.0,0.0,0.0,1009.3,901.03845,13.0,0.0,13.0,1.0,0.6384027,2.38841,14.264361,18.335276,317.0454,316.5911,34.2,32.531002,25.380999,19.880999,14.531,0.093,0.14,0.174,0.218
2024-07-06 13:00:00,27.531,29.141756,7.9809995,26.751879,0.0,0.0,0.0,0.0,1.0,1009.1,901.0113,27.0,0.0,1.0,26.0,0.7211952,2.6065464,16.135872,21.028437,308.65982,308.0471,38.16,34.131,25.581,19.931,14.531,0.092,0.14,0.174,0.218
2024-07-06 14:00:00,28.230999,28.357885,8.181001,27.494589,0.0,0.0,0.0,0.0,0.0,1008.6,900.79926,3.0,0.0,2.0,1.0,0.7120357,2.7450047,15.349684,20.018072,309.28937,307.6943,38.16,35.031002,25.880999,19.931,14.531,0.092,0.14,0.174,0.218
2024-07-06 15:00:00,27.931,29.450916,8.481,26.252663,0.0,0.0,0.0,0.0,0.0,1008.6,900.699,10.0,0.0,9.0,0.0,0.65673757,2.6563473,18.35647,24.216522,311.82007,311.98712,41.039997,35.381,26.130999,19.931,14.581,0.092,0.14,0.174,0.218
2024-07-06 16:00:00,27.181,30.667847,8.431001,24.664843,0.0,0.0,0.0,0.0,0.0,1008.7,900.53656,14.0,0.0,14.0,0.0,0.5537218,2.4987059,18.584509,24.703974,314.21527,313.22855,41.399998,34.981003,26.380999,19.980999,14.581,0.092,0.14,0.174,0.218
2024-07-06 17:00:00,25.230999,37.0633,9.531,22.456133,0.0,0.0,0.0,0.0,0.0,1009.4,900.50085,15.0,0.0,15.0,0.0,0.41995615,2.0217276,18.204042,24.795612,335.46228,334.17905,42.12,33.881,26.581,19.980999,14.581,0.091,0.14,0.174,0.218
2024-07-06 18:00:00,24.081,41.053562,10.031,21.425299,0.0,0.0,0.0,0.0,0.0,1009.5,900.1968,7.0,0.0,7.0,0.0,0.29425418,1.7679397,18.35647,25.14852,348.6901,346.75946,39.96,32.231003,26.730999,19.980999,14.581,0.091,0.139,0.174,0.218
2024-07-06 19:00:00,22.431,44.305378,9.681001,19.886116,0.0,0.0,0.0,0.0,1.0,1010.3,900.34015,40.0,0.0,2.0,38.0,0.18845937,1.5122308,16.923828,23.770906,1.218852,1.7356651,39.239998,30.281,26.831,20.031,14.581,0.091,0.139,0.174,0.218
2024-07-06 20:00:00,21.781,46.561096,9.831,20.782885,0.0,0.0,0.0,0.0,1.0,1010.6,900.38135,47.0,0.0,17.0,36.0,0.060434885,1.3947189,6.6087217,11.090103,29.357658,35.75398,33.48,28.281,26.831,20.031,14.581,0.091,0.139,0.174,0.218
2024-07-06 21:00:00,20.980999,49.55907,10.031,19.768137,0.0,0.0,0.0,0.0,3.0,1011.6,900.9924,99.0,0.0,82.0,93.0,0.050851922,1.2535886,8.473393,14.512064,77.735245,82.875084,14.759999,26.531,26.730999,20.031,14.581,0.091,0.139,0.174,0.218
2024-07-06 22:00:00,19.581,57.758827,11.031,17.715176,0.0,0.0,0.0,0.0,1.0,1012.7,901.4783,38.0,4.0,8.0,32.0,0.0710467,0.96289444,14.973576,22.380884,80.31129,78.87085,30.239998,25.331,26.630999,20.081,14.581,0.091,0.139,0.174,0.217
2024-07-06 23:00:00,17.831,64.86628,11.1310005,16.394897,0.0,0.0,0.0,0.0,0.0,1013.7,901.744,18.0,16.0,15.0,0.0,0.042506047,0.71797013,12.24,18.678415,61.92762,62.447273,30.599998,23.980999,26.431,20.081,14.581,0.091,0.139,0.174,0.217
