date,temperature_2m,relative_humidity_2m
2021-02-07 00:00:00,4.1809998,85.287384
2021-02-07 01:00:00,3.7310002,84.62889
2021-02-07 02:00:00,3.2810001,83.66835
2021-02-07 03:00:00,2.431,86.95888
2021-02-07 04:00:00,2.431,84.7849
2021-02-07 05:00:00,2.131,83.83173
2021-02-07 06:00:00,1.331,85.9039
2021-02-07 07:00:00,0.13100001,85.14413
2021-02-07 08:00:00,1.331,82.21456
2021-02-07 09:00:00,3.5310001,75.36439
2021-02-07 10:00:00,4.9309998,69.07279
2021-02-07 11:00:00,6.131,61.734787
2021-02-07 12:00:00,7.081,58.681473
2021-02-07 13:00:00,7.5309997,57.73799
2021-02-07 14:00:00,7.831,55.550003
2021-02-07 15:00:00,7.9809995,54.58693
2021-02-07 16:00:00,6.981,62.390022
2021-02-07 17:00:00,5.831,70.77297
2021-02-07 18:00:00,4.981,80.65154
2021-02-07 19:00:00,4.5309997,89.35532
2021-02-07 20:00:00,4.1809998,94.19724
2021-02-07 21:00:00,3.631,97.562706
2021-02-07 22:00:00,2.931,99.294205
2021-02-07 23:00:00,2.931,98.59282
