date,temperature_2m,relative_humidity_2m
2021-07-24 00:00:00,18.031,43.51615
2021-07-24 01:00:00,17.630999,47.00204
2021-07-24 02:00:00,17.130999,49.522987
2021-07-24 03:00:00,15.931001,53.26546
2021-07-24 04:00:00,15.231,56.285503
2021-07-24 05:00:00,14.8810005,58.162994
2021-07-24 06:00:00,15.231,57.456947
2021-07-24 07:00:00,17.380999,49.25177
2021-07-24 08:00:00,20.130999,37.12933
2021-07-24 09:00:00,21.681,31.586243
2021-07-24 10:00:00,23.331,27.20084
2021-07-24 11:00:00,25.081,22.333668
2021-07-24 12:00:00,26.331,18.622314
2021-07-24 13:00:00,27.730999,15.722658
2021-07-24 14:00:00,28.281,15.7904215
2021-07-24 15:00:00,28.331,17.60699
2021-07-24 16:00:00,27.681,18.818075
2021-07-24 17:00:00,26.831,18.677437
2021-07-24 18:00:00,25.581,18.640728
2021-07-24 19:00:00,24.531,19.346354
2021-07-24 20:00:00,22.880999,22.972082
2021-07-24 21:00:00,21.931,27.005024
2021-07-24 22:00:00,20.831,32.81241
2021-07-24 23:00:00,20.081,35.71728
