date,temperature_2m,relative_humidity_2m
2021-06-29 00:00:00,15.081,50.170864
2021-06-29 01:00:00,13.731,56.487274
2021-06-29 02:00:00,13.3810005,59.209087
2021-06-29 03:00:00,12.781,62.21799
2021-06-29 04:00:00,12.331,64.08115
2021-06-29 05:00:00,11.781,66.90499
2021-06-29 06:00:00,13.281,62.765835
2021-06-29 07:00:00,16.431,48.484505
2021-06-29 08:00:00,17.730999,43.129635
2021-06-29 09:00:00,19.130999,40.060955
2021-06-29 10:00:00,20.581,37.129833
2021-06-29 11:00:00,22.081,33.634293
2021-06-29 12:00:00,22.980999,32.178333
2021-06-29 13:00:00,24.531,28.60855
2021-06-29 14:00:00,25.431,26.276712
2021-06-29 15:00:00,25.980999,24.818687
2021-06-29 16:00:00,26.281,23.875053
2021-06-29 17:00:00,26.031,24.14561
2021-06-29 18:00:00,25.531,25.13508
2021-06-29 19:00:00,24.431,28.481422
2021-06-29 20:00:00,21.681,39.556465
2021-06-29 21:00:00,20.380999,44.33103
2021-06-29 22:00:00,19.980999,37.60622
2021-06-29 23:00:00,19.480999,36.300583
