date,temperature_2m,relative_humidity_2m
2022-09-21 00:00:00,17.931,52.706615
2022-09-21 01:00:00,16.630999,54.93099
2022-09-21 02:00:00,15.781,63.33816
2022-09-21 03:00:00,15.181001,64.71849
2022-09-21 04:00:00,15.181001,62.349396
2022-09-21 05:00:00,14.981,64.893715
2022-09-21 06:00:00,15.081,66.02241
2022-09-21 07:00:00,16.730999,64.625275
2022-09-21 08:00:00,18.980999,61.975586
2022-09-21 09:00:00,19.980999,58.43349
2022-09-21 10:00:00,21.230999,56.098976
2022-09-21 11:00:00,22.581,54.09067
2022-09-21 12:00:00,21.831,53.369118
2022-09-21 13:00:00,22.230999,45.45282
2022-09-21 14:00:00,21.931,47.705055
2022-09-21 15:00:00,21.531,55.0773
2022-09-21 16:00:00,22.081,51.531418
2022-09-21 17:00:00,21.730999,50.42614
2022-09-21 18:00:00,19.831,62.37453
2022-09-21 19:00:00,18.331,66.71174
2022-09-21 20:00:00,17.630999,67.67464
2022-09-21 21:00:00,16.781,68.6303
2022-09-21 22:00:00,16.431,69.47796
2022-09-21 23:00:00,16.281,69.44836
