date,temperature_2m,relative_humidity_2m
2021-01-25 00:00:00,5.731,81.04359
2021-01-25 01:00:00,5.9309998,81.64691
2021-01-25 02:00:00,5.1809998,86.00361
2021-01-25 03:00:00,5.231,92.28473
2021-01-25 04:00:00,5.5309997,94.918365
2021-01-25 05:00:00,5.6809998,96.59031
2021-01-25 06:00:00,6.0309997,95.93208
2021-01-25 07:00:00,6.131,95.60324
2021-01-25 08:00:00,6.381,94.623726
2021-01-25 09:00:00,7.381,90.51795
2021-01-25 10:00:00,8.081,87.2019
2021-01-25 11:00:00,8.981,84.05186
2021-01-25 12:00:00,10.181001,87.40015
2021-01-25 13:00:00,11.531,80.1726
2021-01-25 14:00:00,10.931001,84.84949
2021-01-25 15:00:00,10.931001,83.707275
2021-01-25 16:00:00,10.781,84.259544
2021-01-25 17:00:00,10.781,81.166695
2021-01-25 18:00:00,10.181001,84.47815
2021-01-25 19:00:00,9.8810005,84.733
2021-01-25 20:00:00,9.681001,86.169975
2021-01-25 21:00:00,8.8810005,90.00847
2021-01-25 22:00:00,8.331,93.42022
2021-01-25 23:00:00,8.431001,93.74471
