date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2023-10-29 00:00:00,10.1310005,99.66634,10.081,7.419956,0.8,0.8,0.0,0.0,53.0,1008.0,893.8581,100.0,100.0,7.0,100.0,0.0,0.0041401386,18.86139,37.038036,203.6294,205.31964,38.519997,11.231,12.431001,14.981,19.730999,0.391,0.356,0.245,0.191
2023-10-29 01:00:00,10.281,99.33445,10.181001,7.64929,0.4,0.4,0.0,0.0,51.0,1007.9,893.82556,100.0,100.0,11.0,100.0,0.0,0.008341312,18.514643,38.047756,206.56499,212.6375,44.639996,11.431001,12.531,14.981,19.730999,0.387,0.354,0.245,0.191
2023-10-29 02:00:00,10.1310005,99.66634,10.081,7.4234667,0.3,0.3,0.0,0.0,51.0,1007.6,893.50336,100.0,100.0,17.0,100.0,0.0,0.0041401386,18.837322,36.74999,206.0753,212.60033,45.0,11.281,12.531,14.981,19.730999,0.388,0.355,0.245,0.191
2023-10-29 03:00:00,9.981,98.01037,9.681001,6.4999523,0.3,0.3,0.0,0.0,51.0,1007.3,893.1813,100.0,100.0,3.0,100.0,0.0,0.024441361,23.363974,36.792282,213.6901,216.64574,49.32,11.1310005,12.481,14.981,19.730999,0.389,0.355,0.245,0.191
2023-10-29 04:00:00,9.831,99.665535,9.781,7.173971,0.4,0.4,0.0,0.0,51.0,1007.2,893.03613,100.0,100.0,3.0,97.0,0.0,0.00406754,17.906157,34.04808,210.17343,213.35403,46.079998,10.981,12.431001,14.931001,19.730999,0.391,0.356,0.245,0.191
2023-10-29 05:00:00,9.781,99.66542,9.731,7.0878315,0.3,0.3,0.0,0.0,51.0,1007.2,893.0176,100.0,100.0,10.0,81.0,0.0,0.0040556192,18.057508,34.793587,203.49858,208.42111,39.96,10.931001,12.3810005,14.931001,19.730999,0.392,0.356,0.246,0.191
2023-10-29 06:00:00,9.731,99.66528,9.681001,7.131727,0.5,0.5,0.0,0.0,53.0,1007.1,892.91,100.0,100.0,7.0,59.0,0.0,0.00404346,17.31746,30.962091,200.69553,203.28609,39.96,10.831,12.281,14.931001,19.730999,0.395,0.357,0.246,0.191
2023-10-29 07:00:00,9.731,99.33156,9.6310005,6.9817104,0.5,0.5,0.0,0.0,53.0,1007.1,892.91,100.0,100.0,2.0,89.0,0.007573481,0.008075118,18.25026,32.714474,202.01134,204.0265,39.239998,10.781,12.231,14.931001,19.730999,0.398,0.358,0.246,0.191
2023-10-29 08:00:00,9.781,99.66542,9.731,7.2314777,0.5,0.5,0.0,0.0,53.0,1007.8,893.5495,100.0,100.0,5.0,88.0,0.013554384,0.0040556192,17.072504,32.36398,204.94388,205.7099,40.68,10.831,12.181001,14.931001,19.681,0.4,0.359,0.246,0.191
2023-10-29 09:00:00,9.731,99.33156,9.6310005,6.590974,0.4,0.4,0.0,0.0,51.0,1008.3,893.97394,100.0,100.0,53.0,76.0,0.021471694,0.008075118,20.929594,33.332577,206.56499,207.67198,40.32,10.931001,12.181001,14.931001,19.681,0.4,0.36,0.246,0.191
