date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2022-12-16 00:00:00,4.131,85.58684,1.9309999,1.5920248,0.0,0.0,0.0,0.0,0.0,1005.8,889.61774,9.0,0.0,5.0,34.0,0.0,0.11862564,5.0142193,7.072878,291.03757,255.2564,11.159999,5.2809997,7.6809998,10.1310005,16.681,0.392,0.39,0.238,0.192
2022-12-16 01:00:00,2.631,87.292854,0.73099995,-0.08477831,0.0,0.0,0.0,0.0,2.0,1005.9,889.11926,58.0,3.0,39.0,31.0,0.0,0.09408027,4.8433046,6.2145634,311.98712,280.0079,10.799999,4.6809998,7.5309997,10.1310005,16.681,0.392,0.389,0.239,0.192
2022-12-16 02:00:00,3.331,82.77475,0.681,0.89035225,0.0,0.0,0.0,0.0,0.0,1006.2,889.6591,5.0,3.0,4.0,0.0,0.0,0.13400942,2.9024127,4.3349743,299.74478,228.36655,9.36,4.2809997,7.381,10.1310005,16.681,0.391,0.388,0.239,0.192
2022-12-16 03:00:00,2.2310002,86.62496,0.231,-0.75668263,0.0,0.0,0.0,0.0,0.0,1006.7,889.66876,1.0,0.0,1.0,0.0,0.0,0.096247315,6.162207,7.5685663,276.70975,244.65387,11.5199995,3.7810001,7.1809998,10.1310005,16.681,0.39,0.387,0.239,0.192
2022-12-16 04:00:00,1.9309999,88.81844,0.281,-1.0303237,0.0,0.0,0.0,0.0,1.0,1006.8,889.6385,44.0,0.0,3.0,43.0,0.0,0.07875997,6.0347,8.209263,287.3541,254.74483,13.32,3.2810001,6.981,10.1310005,16.681,0.39,0.386,0.24,0.192
2022-12-16 05:00:00,4.581,83.82553,2.081,2.2126546,0.0,0.0,0.0,0.0,3.0,1007.2,891.0312,92.0,0.0,2.0,92.0,0.0,0.13738167,4.0249224,6.28713,280.30478,246.3706,12.959999,2.931,6.731,10.1310005,16.630999,0.389,0.385,0.24,0.192
2022-12-16 06:00:00,3.9810002,88.677185,2.2810001,2.1824303,0.0,0.0,0.0,0.0,3.0,1007.7,891.23975,91.0,2.0,0.0,91.0,0.0,0.09221572,0.35999998,3.0547013,360.0,224.9999,9.36,2.581,6.5309997,10.081,16.630999,0.388,0.385,0.24,0.192
2022-12-16 07:00:00,1.231,92.708984,0.181,-1.6177604,0.0,0.0,0.0,0.0,2.0,1008.5,890.8629,51.0,51.0,0.0,0.0,0.0,0.048845112,5.1544156,2.6208394,12.094739,15.945477,7.5599995,2.331,6.331,10.081,16.630999,0.388,0.384,0.241,0.192
2022-12-16 08:00:00,2.9810002,90.51559,1.581,0.57728815,0.0,0.0,0.0,0.0,3.0,1009.2,892.1741,100.0,100.0,0.0,3.0,0.010537949,0.07198501,3.671294,4.8965297,11.3098955,36.027473,8.28,2.881,6.131,10.081,16.630999,0.387,0.383,0.241,0.192
2022-12-16 09:00:00,3.9810002,89.31035,2.381,1.3495646,0.0,0.0,0.0,0.0,3.0,1010.2,893.4508,100.0,100.0,3.0,20.0,0.022047754,0.08705914,6.193674,7.2,35.537766,53.13002,12.24,3.7310002,6.0309997,10.081,16.630999,0.386,0.382,0.241,0.192
2022-12-16 10:00:00,4.5309997,94.21318,3.681,2.1768174,0.0,0.0,0.0,0.0,3.0,1011.0,894.3734,100.0,100.0,43.0,36.0,0.038469743,0.048980653,5.95906,6.489992,64.98315,70.559875,14.04,4.6809998,5.981,10.081,16.630999,0.386,0.382,0.241,0.192
