date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,year,month_number,month_name,relative_humidity_2m,estación
2023-04-01 00:00:00+00:00,3.0,15.881,6.631,10.483083,2023,4,Abril,54.53308207142857,ESMAD2800000028240A
2023-04-02 00:00:00+00:00,1.0,14.181001,2.131,8.3185005,2023,4,Abril,38.37283885714286,ESMAD2800000028240A
2023-04-03 00:00:00+00:00,3.0,16.931,1.831,9.801833,2023,4,Abril,18.43367542857143,ESMAD2800000028240A
2023-04-04 00:00:00+00:00,3.0,18.630999,5.5309997,11.776834,2023,4,Abril,17.995651642857144,ESMAD2800000028240A
2023-04-05 00:00:00+00:00,3.0,19.380999,3.5310001,11.558083,2023,4,Abril,11.508745821428572,ESMAD2800000028240A
2023-04-06 00:00:00+00:00,3.0,20.880999,6.2809997,14.149749,2023,4,Abril,16.0001325,ESMAD2800000028240A
2023-04-07 00:00:00+00:00,3.0,21.980999,6.9309998,14.483083,2023,4,Abril,22.093357357142857,ESMAD2800000028240A
2023-04-08 00:00:00+00:00,3.0,24.081,9.781,16.803915,2023,4,Abril,18.01273235714286,ESMAD2800000028240A
2023-04-09 00:00:00+00:00,3.0,24.581,9.831,17.876833,2023,4,Abril,19.68086475,ESMAD2800000028240A
2023-04-10 00:00:00+00:00,3.0,23.181,11.8810005,17.891417,2023,4,Abril,21.567291500000003,ESMAD2800000028240A
2023-04-11 00:00:00+00:00,3.0,24.380999,9.831,17.097666,2023,4,Abril,27.730722214285713,ESMAD2800000028240A
2023-04-12 00:00:00+00:00,51.0,17.681,7.1809998,12.2872505,2023,4,Abril,49.86055007142857,ESMAD2800000028240A
2023-04-13 00:00:00+00:00,3.0,13.231,2.681,8.147667,2023,4,Abril,37.75642107142857,ESMAD2800000028240A
2023-04-14 00:00:00+00:00,51.0,17.581,5.981,10.978917,2023,4,Abril,52.96073871428571,ESMAD2800000028240A
2023-04-15 00:00:00+00:00,3.0,19.531,7.2809997,12.795585,2023,4,Abril,41.15241628571429,ESMAD2800000028240A
2023-04-16 00:00:00+00:00,3.0,20.931,7.081,14.024749,2023,4,Abril,29.879567285714284,ESMAD2800000028240A
2023-04-17 00:00:00+00:00,0.0,21.380999,8.6310005,14.808082,2023,4,Abril,22.94446607142857,ESMAD2800000028240A
2023-04-18 00:00:00+00:00,3.0,19.831,6.581,13.27475,2023,4,Abril,24.549758857142855,ESMAD2800000028240A
2023-04-19 00:00:00+00:00,3.0,20.980999,7.7809997,14.478916,2023,4,Abril,34.025546142857145,ESMAD2800000028240A
2023-04-20 00:00:00+00:00,51.0,24.380999,10.331,17.597666,2023,4,Abril,24.90531892857143,ESMAD2800000028240A
2023-04-21 00:00:00+00:00,53.0,21.230999,10.431001,16.037249,2023,4,Abril,39.56495407142857,ESMAD2800000028240A
2023-04-22 00:00:00+00:00,61.0,19.331,9.731,13.085166,2023,4,Abril,38.27862035714286,ESMAD2800000028240A
2023-04-23 00:00:00+00:00,3.0,21.831,7.831,14.581,2023,4,Abril,34.827745928571424,ESMAD2800000028240A
2023-04-24 00:00:00+00:00,3.0,23.181,8.681001,16.266417,2023,4,Abril,35.505189071428575,ESMAD2800000028240A
2023-04-25 00:00:00+00:00,3.0,24.831,10.8810005,18.420584,2023,4,Abril,29.685075642857147,ESMAD2800000028240A
2023-04-26 00:00:00+00:00,3.0,26.880999,11.581,19.566418,2023,4,Abril,25.972601,ESMAD2800000028240A
2023-04-27 00:00:00+00:00,3.0,28.081,14.531,21.641417,2023,4,Abril,21.586266785714287,ESMAD2800000028240A
2023-04-28 00:00:00+00:00,3.0,28.230999,15.831,22.128916,2023,4,Abril,24.3576725,ESMAD2800000028240A
2023-04-29 00:00:00+00:00,53.0,22.880999,14.981,18.503916,2023,4,Abril,44.559049214285714,ESMAD2800000028240A
2023-04-30 00:00:00+00:00,3.0,21.831,11.781,16.7685,2023,4,Abril,35.07178064285714,ESMAD2800000028240A
