date,temperature_2m,relative_humidity_2m
2020-06-18 00:00:00,15.281,58.06313
2020-06-18 01:00:00,14.3810005,54.91459
2020-06-18 02:00:00,13.331,55.99298
2020-06-18 03:00:00,12.331,59.779015
2020-06-18 04:00:00,11.481,65.23625
2020-06-18 05:00:00,10.981,67.9038
2020-06-18 06:00:00,13.181001,59.986217
2020-06-18 07:00:00,15.781,46.32154
2020-06-18 08:00:00,17.331,41.828587
2020-06-18 09:00:00,18.880999,38.75319
2020-06-18 10:00:00,20.331,36.801056
2020-06-18 11:00:00,21.730999,34.241264
2020-06-18 12:00:00,22.380999,32.343956
2020-06-18 13:00:00,23.980999,28.95637
2020-06-18 14:00:00,24.081,28.483368
2020-06-18 15:00:00,23.980999,27.670124
2020-06-18 16:00:00,23.781,27.809174
2020-06-18 17:00:00,23.531,28.931698
2020-06-18 18:00:00,22.331,31.771212
2020-06-18 19:00:00,20.331,36.292076
2020-06-18 20:00:00,19.931,41.13273
2020-06-18 21:00:00,18.480999,45.331623
2020-06-18 22:00:00,17.831,43.45925
2020-06-18 23:00:00,16.531,47.51319
