date,temperature_2m,relative_humidity_2m
2024-03-05 00:00:00,3.381,79.84472
2024-03-05 01:00:00,2.081,82.01403
2024-03-05 02:00:00,1.9309999,83.50278
2024-03-05 03:00:00,1.781,86.26504
2024-03-05 04:00:00,2.681,85.73764
2024-03-05 05:00:00,2.931,83.32399
2024-03-05 06:00:00,2.881,81.232285
2024-03-05 07:00:00,2.581,83.28041
2024-03-05 08:00:00,2.7310002,82.69786
2024-03-05 09:00:00,3.631,77.32194
2024-03-05 10:00:00,4.881,70.58347
2024-03-05 11:00:00,6.131,65.19408
2024-03-05 12:00:00,7.2809997,57.673637
2024-03-05 13:00:00,8.531,54.338135
2024-03-05 14:00:00,9.231,50.527885
2024-03-05 15:00:00,9.681001,47.61321
2024-03-05 16:00:00,10.081,44.198956
2024-03-05 17:00:00,9.431001,46.678482
2024-03-05 18:00:00,7.231,62.22454
2024-03-05 19:00:00,5.131,70.37829
2024-03-05 20:00:00,3.2810001,78.68083
2024-03-05 21:00:00,2.0310001,82.909096
2024-03-05 22:00:00,1.831,80.49512
2024-03-05 23:00:00,2.2810001,75.699455
