date,temperature_2m,relative_humidity_2m
2024-03-14 00:00:00,7.131,75.445625
2024-03-14 01:00:00,7.9809995,71.70072
2024-03-14 02:00:00,7.631,74.21152
2024-03-14 03:00:00,7.481,74.44727
2024-03-14 04:00:00,7.2809997,75.20521
2024-03-14 05:00:00,7.0309997,76.502846
2024-03-14 06:00:00,6.0309997,80.22846
2024-03-14 07:00:00,6.581,79.461334
2024-03-14 08:00:00,9.531,73.77337
2024-03-14 09:00:00,10.981,69.57264
2024-03-14 10:00:00,11.931001,68.57273
2024-03-14 11:00:00,12.681001,68.96178
2024-03-14 12:00:00,12.931001,68.308464
2024-03-14 13:00:00,12.931001,66.91963
2024-03-14 14:00:00,11.931001,68.101814
2024-03-14 15:00:00,12.081,67.66522
2024-03-14 16:00:00,11.331,71.099335
2024-03-14 17:00:00,11.431001,71.3638
2024-03-14 18:00:00,10.681001,77.35977
2024-03-14 19:00:00,9.531,84.6939
2024-03-14 20:00:00,8.3810005,89.355225
2024-03-14 21:00:00,7.381,91.145386
2024-03-14 22:00:00,5.7809997,92.31754
2024-03-14 23:00:00,4.9309998,93.572395
