date,temperature_2m,relative_humidity_2m
2022-01-19 00:00:00,2.5310001,43.449375
2022-01-19 01:00:00,2.381,41.575306
2022-01-19 02:00:00,1.781,43.733913
2022-01-19 03:00:00,1.531,44.00239
2022-01-19 04:00:00,1.431,43.62795
2022-01-19 05:00:00,1.281,43.75431
2022-01-19 06:00:00,1.431,42.609695
2022-01-19 07:00:00,1.081,44.38732
2022-01-19 08:00:00,1.531,43.658245
2022-01-19 09:00:00,4.631,40.501785
2022-01-19 10:00:00,7.6809998,31.083027
2022-01-19 11:00:00,8.781,28.624119
2022-01-19 12:00:00,9.831,27.407696
2022-01-19 13:00:00,10.081,34.56735
2022-01-19 14:00:00,10.481,37.108444
2022-01-19 15:00:00,10.531,39.109303
2022-01-19 16:00:00,9.1310005,66.802605
2022-01-19 17:00:00,5.4309998,62.473606
2022-01-19 18:00:00,3.631,60.443386
2022-01-19 19:00:00,2.9810002,58.277435
2022-01-19 20:00:00,3.7310002,51.446537
2022-01-19 21:00:00,3.681,49.514053
2022-01-19 22:00:00,2.881,52.39109
2022-01-19 23:00:00,1.581,58.79937
