date,temperature_2m,relative_humidity_2m
2024-07-15 00:00:00,20.181,42.934906
2024-07-15 01:00:00,20.130999,35.731693
2024-07-15 02:00:00,19.681,35.22886
2024-07-15 03:00:00,18.931,36.014423
2024-07-15 04:00:00,17.730999,39.796906
2024-07-15 05:00:00,16.781,43.768227
2024-07-15 06:00:00,17.630999,43.101097
2024-07-15 07:00:00,19.931,38.65146
2024-07-15 08:00:00,21.130999,46.226006
2024-07-15 09:00:00,22.130999,53.0961
2024-07-15 10:00:00,23.880999,49.031723
2024-07-15 11:00:00,25.380999,46.01552
2024-07-15 12:00:00,25.230999,47.967632
2024-07-15 13:00:00,26.081,44.434
2024-07-15 14:00:00,26.380999,43.369064
2024-07-15 15:00:00,26.581,42.442074
2024-07-15 16:00:00,26.681,41.371433
2024-07-15 17:00:00,26.531,40.256264
2024-07-15 18:00:00,26.031,36.549267
2024-07-15 19:00:00,24.880999,27.533041
2024-07-15 20:00:00,22.331,36.488422
2024-07-15 21:00:00,20.831,40.68679
2024-07-15 22:00:00,19.581,47.703705
2024-07-15 23:00:00,18.880999,49.82919
