date,temperature_2m,relative_humidity_2m
2023-04-16 00:00:00,10.331,65.66715
2023-04-16 01:00:00,9.681001,70.7791
2023-04-16 02:00:00,9.531,73.26163
2023-04-16 03:00:00,9.181001,72.43457
2023-04-16 04:00:00,7.881,80.77142
2023-04-16 05:00:00,7.081,84.12169
2023-04-16 06:00:00,7.081,79.53483
2023-04-16 07:00:00,8.581,68.598854
2023-04-16 08:00:00,10.931001,55.76418
2023-04-16 09:00:00,13.331,42.621067
2023-04-16 10:00:00,15.531,36.31279
2023-04-16 11:00:00,17.331,32.972073
2023-04-16 12:00:00,18.480999,36.138557
2023-04-16 13:00:00,19.931,32.55407
2023-04-16 14:00:00,20.681,28.233456
2023-04-16 15:00:00,20.931,24.86613
2023-04-16 16:00:00,20.581,22.77516
2023-04-16 17:00:00,19.831,23.079649
2023-04-16 18:00:00,18.581,22.407022
2023-04-16 19:00:00,16.480999,25.2025
2023-04-16 20:00:00,14.981,28.474062
2023-04-16 21:00:00,13.931001,30.814623
2023-04-16 22:00:00,13.1310005,31.862783
2023-04-16 23:00:00,12.581,31.700813
