date,temperature_2m,relative_humidity_2m
2023-04-07 00:00:00,11.481,21.500896
2023-04-07 01:00:00,10.531,24.194143
2023-04-07 02:00:00,9.481,27.84178
2023-04-07 03:00:00,8.781,31.050901
2023-04-07 04:00:00,8.181001,34.258644
2023-04-07 05:00:00,7.5309997,38.210323
2023-04-07 06:00:00,6.9309998,43.598545
2023-04-07 07:00:00,9.3810005,32.9486
2023-04-07 08:00:00,11.1310005,29.315264
2023-04-07 09:00:00,13.031,29.315226
2023-04-07 10:00:00,15.281,26.113644
2023-04-07 11:00:00,17.331,22.072115
2023-04-07 12:00:00,19.331,19.25172
2023-04-07 13:00:00,20.880999,16.90675
2023-04-07 14:00:00,21.630999,15.427979
2023-04-07 15:00:00,21.980999,14.704274
2023-04-07 16:00:00,21.880999,14.458989
2023-04-07 17:00:00,21.331,14.281062
2023-04-07 18:00:00,20.081,16.08848
2023-04-07 19:00:00,16.431,27.948324
2023-04-07 20:00:00,14.8810005,32.376396
2023-04-07 21:00:00,14.1310005,32.1566
2023-04-07 22:00:00,13.681001,28.205444
2023-04-07 23:00:00,12.281,29.206976
