date,temperature_2m,relative_humidity_2m
2024-09-14 00:00:00,11.3810005,54.31788
2024-09-14 01:00:00,11.1310005,56.213715
2024-09-14 02:00:00,11.031,49.938923
2024-09-14 03:00:00,10.981,43.65712
2024-09-14 04:00:00,11.031,42.56786
2024-09-14 05:00:00,11.031,47.137165
2024-09-14 06:00:00,10.831,55.540108
2024-09-14 07:00:00,11.8810005,60.509678
2024-09-14 08:00:00,13.981,59.561237
2024-09-14 09:00:00,15.681001,53.199394
2024-09-14 10:00:00,17.380999,47.257675
2024-09-14 11:00:00,19.181,42.211983
2024-09-14 12:00:00,21.031,36.241302
2024-09-14 13:00:00,22.630999,33.326973
2024-09-14 14:00:00,23.531,31.343369
2024-09-14 15:00:00,23.831,30.889097
2024-09-14 16:00:00,23.730999,31.075512
2024-09-14 17:00:00,23.331,31.83393
2024-09-14 18:00:00,22.281,33.92572
2024-09-14 19:00:00,21.331,35.703876
2024-09-14 20:00:00,19.730999,40.09423
2024-09-14 21:00:00,18.630999,42.93813
2024-09-14 22:00:00,17.031,44.146606
2024-09-14 23:00:00,16.281,41.0879
