date,temperature_2m,relative_humidity_2m
2022-12-11 00:00:00,5.4309998,92.62036
2022-12-11 01:00:00,4.881,94.892334
2022-12-11 02:00:00,4.7809997,91.93352
2022-12-11 03:00:00,4.2809997,94.53445
2022-12-11 04:00:00,3.5310001,95.1743
2022-12-11 05:00:00,3.4810002,94.49985
2022-12-11 06:00:00,3.431,95.84752
2022-12-11 07:00:00,3.331,96.86856
2022-12-11 08:00:00,3.181,97.55389
2022-12-11 09:00:00,3.2810001,96.18307
2022-12-11 10:00:00,3.8810003,92.20333
2022-12-11 11:00:00,4.581,88.10247
2022-12-11 12:00:00,4.981,87.517746
2022-12-11 13:00:00,5.5309997,88.81023
2022-12-11 14:00:00,6.131,88.24148
2022-12-11 15:00:00,6.5309997,88.27698
2022-12-11 16:00:00,7.0309997,88.62848
2022-12-11 17:00:00,7.131,91.76088
2022-12-11 18:00:00,7.1809998,94.00738
2022-12-11 19:00:00,7.631,88.98683
2022-12-11 20:00:00,7.331,85.034996
2022-12-11 21:00:00,7.131,89.87512
2022-12-11 22:00:00,7.4309998,90.20939
2022-12-11 23:00:00,7.2809997,89.88666
